TIME,Base,Minor,Rssi,,,,,Base,24
29:06.4,24,34,-69,,,,,,
29:06.4,24,59,-68,,,,,,
29:06.4,24,64,-69,,,,,,
29:06.4,24,41,-57,,,,,,
29:06.4,24,43,-58,,,,,,
29:06.4,24,62,-65,,,,,,
29:06.4,24,61,-64,,,,,,
29:06.4,24,28,-62,,,,,,
29:06.4,24,27,-65,,,,,,
29:06.4,24,24,-48,,,,,,
29:06.4,24,23,-63,,,,,,
29:06.4,24,26,-54,,,,,,
29:06.4,24,47,-64,,,,,,
29:06.4,24,25,-53,,,,,,
29:06.5,24,31,-83,,,,,,
29:06.5,24,33,-65,,,,,,
29:06.5,24,39,-77,,,,,,
29:06.5,24,35,-75,,,,,,
29:06.5,24,59,-68,,,,,,
29:06.5,24,36,-73,,,,,,
29:06.5,24,42,-63,,,,,,
29:06.5,24,41,-58,,,,,,
29:06.5,24,22,-62,,,,,,
29:06.5,24,44,-59,,,,,,
29:06.5,24,21,-66,,,,,,
29:06.5,24,60,-67,,,,,,
29:06.5,24,28,-62,,,,,,
29:06.5,24,26,-54,,,,,,
29:06.5,24,47,-63,,,,,,
29:06.5,24,25,-53,,,,,,
29:06.6,24,55,-64,,,,,,
29:06.6,24,54,-64,,,,,,
29:06.6,24,38,-72,,,,,,
29:06.6,24,35,-76,,,,,,
29:06.6,24,34,-69,,,,,,
29:06.6,24,56,-66,,,,,,
29:06.6,24,59,-69,,,,,,
29:06.6,24,37,-67,,,,,,
29:06.6,24,64,-69,,,,,,
29:06.6,24,22,-62,,,,,,
29:06.6,24,21,-66,,,,,,
29:06.6,24,60,-68,,,,,,
29:06.6,24,40,-67,,,,,,
29:06.6,24,61,-64,,,,,,
29:06.6,24,46,-69,,,,,,
29:06.6,24,23,-63,,,,,,
29:06.6,24,48,-64,,,,,,
29:06.6,24,26,-54,,,,,,
29:06.6,24,25,-54,,,,,,
29:06.8,24,55,-65,,,,,,
29:06.8,24,54,-64,,,,,,
29:06.8,24,35,-75,,,,,,
29:06.8,24,56,-67,,,,,,
29:06.8,24,36,-73,,,,,,
29:06.8,24,42,-63,,,,,,
29:06.8,24,60,-66,,,,,,
29:06.8,24,27,-67,,,,,,
29:06.8,24,29,-67,,,,,,
29:06.8,24,24,-48,,,,,,
29:06.8,24,46,-66,,,,,,
29:06.8,24,23,-62,,,,,,
29:06.8,24,47,-63,,,,,,
29:06.8,24,25,-53,,,,,,
29:06.9,24,22,-62,,,,,,
29:06.9,24,44,-59,,,,,,
29:06.9,24,21,-66,,,,,,
29:06.9,24,60,-67,,,,,,
29:06.9,24,61,-64,,,,,,
29:06.9,24,27,-68,,,,,,
29:06.9,24,46,-66,,,,,,
29:06.9,24,45,-61,,,,,,
29:06.9,24,47,-63,,,,,,
29:06.9,24,25,-53,,,,,,
29:07.0,24,55,-67,,,,,,
29:07.0,24,39,-79,,,,,,
29:07.0,24,57,-67,,,,,,
29:07.0,24,35,-81,,,,,,
29:07.0,24,34,-66,,,,,,
29:07.0,24,56,-62,,,,,,
29:07.0,24,59,-67,,,,,,
29:07.0,24,36,-70,,,,,,
29:07.0,24,22,-62,,,,,,
29:07.0,24,60,-68,,,,,,
29:07.0,24,62,-60,,,,,,
29:07.0,24,46,-67,,,,,,
29:07.0,24,23,-65,,,,,,
29:07.0,24,26,-54,,,,,,
29:07.0,24,47,-65,,,,,,
29:07.1,24,31,-69,,,,,,
29:07.1,24,33,-69,,,,,,
29:07.1,24,32,-67,,,,,,
29:07.1,24,39,-78,,,,,,
29:07.1,24,57,-67,,,,,,
29:07.1,24,56,-63,,,,,,
29:07.1,24,59,-67,,,,,,
29:07.1,24,37,-70,,,,,,
29:07.1,24,42,-62,,,,,,
29:07.1,24,41,-63,,,,,,
29:07.1,24,62,-60,,,,,,
29:07.1,24,61,-66,,,,,,
29:07.1,24,28,-60,,,,,,
29:07.1,24,27,-72,,,,,,
29:07.1,24,29,-67,,,,,,
29:07.1,24,45,-59,,,,,,
29:07.1,24,26,-56,,,,,,
29:07.1,24,25,-51,,,,,,
29:07.2,24,31,-69,,,,,,
29:07.2,24,33,-69,,,,,,
29:07.2,24,57,-67,,,,,,
29:07.2,24,34,-66,,,,,,
29:07.2,24,41,-63,,,,,,
29:07.2,24,22,-62,,,,,,
29:07.2,24,43,-59,,,,,,
29:07.2,24,28,-60,,,,,,
29:07.2,24,29,-67,,,,,,
29:07.2,24,24,-51,,,,,,
29:07.2,24,46,-67,,,,,,
29:07.2,24,23,-65,,,,,,
29:07.2,24,47,-65,,,,,,
29:07.3,24,31,-70,,,,,,
29:07.3,24,34,-66,,,,,,
29:07.3,24,56,-62,,,,,,
29:07.3,24,59,-67,,,,,,
29:07.3,24,36,-71,,,,,,
29:07.3,24,42,-62,,,,,,
29:07.3,24,41,-64,,,,,,
29:07.3,24,21,-65,,,,,,
29:07.3,24,28,-60,,,,,,
29:07.3,24,27,-73,,,,,,
29:07.3,24,46,-66,,,,,,
29:07.3,24,23,-65,,,,,,
29:07.3,24,45,-59,,,,,,
29:07.3,24,26,-56,,,,,,
29:07.4,24,53,-65,,,,,,
29:07.4,24,32,-66,,,,,,
29:07.4,24,57,-67,,,,,,
29:07.4,24,34,-66,,,,,,
29:07.4,24,59,-67,,,,,,
29:07.4,24,42,-62,,,,,,
29:07.4,24,41,-64,,,,,,
29:07.4,24,44,-60,,,,,,
29:07.4,24,21,-65,,,,,,
29:07.4,24,60,-68,,,,,,
29:07.4,24,62,-60,,,,,,
29:07.4,24,40,-74,,,,,,
29:07.4,24,28,-60,,,,,,
29:07.4,24,23,-65,,,,,,
29:07.4,24,26,-56,,,,,,
29:07.4,24,25,-51,,,,,,
29:07.5,24,30,-67,,,,,,
29:07.5,24,55,-67,,,,,,
29:07.5,24,38,-69,,,,,,
29:07.5,24,56,-62,,,,,,
29:07.5,24,36,-71,,,,,,
29:07.5,24,64,-70,,,,,,
29:07.5,24,41,-64,,,,,,
29:07.5,24,40,-78,,,,,,
29:07.5,24,28,-60,,,,,,
29:07.5,24,27,-71,,,,,,
29:07.5,24,23,-65,,,,,,
29:07.5,24,48,-63,,,,,,
29:07.5,24,47,-67,,,,,,
29:07.5,24,25,-51,,,,,,
29:07.6,24,53,-65,,,,,,
29:07.6,24,33,-69,,,,,,
29:07.6,24,39,-80,,,,,,
29:07.6,24,35,-82,,,,,,
29:07.6,24,56,-62,,,,,,
29:07.6,24,59,-70,,,,,,
29:07.6,24,36,-70,,,,,,
29:07.6,24,42,-62,,,,,,
29:07.6,24,21,-65,,,,,,
29:07.6,24,61,-66,,,,,,
29:07.6,24,28,-60,,,,,,
29:07.6,24,27,-71,,,,,,
29:07.6,24,29,-69,,,,,,
29:07.6,24,23,-65,,,,,,
29:07.6,24,25,-51,,,,,,
29:07.7,24,31,-69,,,,,,
29:07.7,24,36,-70,,,,,,
29:07.7,24,58,-71,,,,,,
29:07.7,24,42,-62,,,,,,
29:07.7,24,64,-70,,,,,,
29:07.7,24,41,-64,,,,,,
29:07.7,24,22,-62,,,,,,
29:07.7,24,60,-68,,,,,,
29:07.7,24,61,-66,,,,,,
29:07.7,24,28,-60,,,,,,
29:07.7,24,27,-71,,,,,,
29:07.7,24,29,-69,,,,,,
29:07.7,24,24,-51,,,,,,
29:07.7,24,46,-66,,,,,,
29:07.7,24,47,-67,,,,,,
29:07.8,24,53,-66,,,,,,
29:07.8,24,35,-81,,,,,,
29:07.8,24,56,-63,,,,,,
29:07.8,24,36,-70,,,,,,
29:07.8,24,64,-70,,,,,,
29:07.8,24,41,-64,,,,,,
29:07.8,24,44,-60,,,,,,
29:07.8,24,61,-66,,,,,,
29:07.8,24,29,-70,,,,,,
29:07.8,24,23,-65,,,,,,
29:07.8,24,45,-59,,,,,,
29:07.8,24,47,-65,,,,,,
29:07.9,24,33,-68,,,,,,
29:07.9,24,39,-80,,,,,,
29:07.9,24,57,-67,,,,,,
29:07.9,24,56,-62,,,,,,
29:07.9,24,59,-67,,,,,,
29:07.9,24,41,-64,,,,,,
29:07.9,24,22,-62,,,,,,
29:07.9,24,21,-66,,,,,,
29:07.9,24,62,-60,,,,,,
29:07.9,24,27,-71,,,,,,
29:07.9,24,29,-70,,,,,,
29:07.9,24,23,-64,,,,,,
29:07.9,24,47,-68,,,,,,
29:08.0,24,30,-67,,,,,,
29:08.0,24,33,-67,,,,,,
29:08.0,24,54,-66,,,,,,
29:08.0,24,57,-67,,,,,,
29:08.0,24,59,-67,,,,,,
29:08.0,24,37,-72,,,,,,
29:08.0,24,36,-70,,,,,,
29:08.0,24,60,-68,,,,,,
29:08.0,24,40,-77,,,,,,
29:08.0,24,61,-66,,,,,,
29:08.0,24,24,-51,,,,,,
29:08.0,24,23,-64,,,,,,
29:08.0,24,45,-59,,,,,,
29:08.0,24,25,-51,,,,,,
29:08.1,24,39,-80,,,,,,
29:08.1,24,38,-71,,,,,,
29:08.1,24,34,-69,,,,,,
29:08.1,24,59,-67,,,,,,
29:08.1,24,37,-70,,,,,,
29:08.1,24,58,-71,,,,,,
29:08.1,24,64,-70,,,,,,
29:08.1,24,22,-62,,,,,,
29:08.1,24,21,-65,,,,,,
29:08.1,24,60,-68,,,,,,
29:08.1,24,62,-60,,,,,,
29:08.1,24,28,-60,,,,,,
29:08.1,24,25,-51,,,,,,
29:08.2,24,31,-69,,,,,,
29:08.2,24,55,-66,,,,,,
29:08.2,24,32,-67,,,,,,
29:08.2,24,57,-65,,,,,,
29:08.2,24,59,-67,,,,,,
29:08.2,24,42,-62,,,,,,
29:08.2,24,41,-63,,,,,,
29:08.2,24,63,-69,,,,,,
29:08.2,24,22,-62,,,,,,
29:08.2,24,44,-60,,,,,,
29:08.2,24,43,-59,,,,,,
29:08.2,24,62,-60,,,,,,
29:08.2,24,40,-77,,,,,,
29:08.2,24,61,-66,,,,,,
29:08.2,24,23,-64,,,,,,
29:08.2,24,45,-59,,,,,,
29:08.3,24,31,-69,,,,,,
29:08.3,24,54,-66,,,,,,
29:08.3,24,38,-72,,,,,,
29:08.3,24,34,-66,,,,,,
29:08.3,24,56,-62,,,,,,
29:08.3,24,59,-67,,,,,,
29:08.3,24,36,-69,,,,,,
29:08.3,24,58,-71,,,,,,
29:08.3,24,42,-62,,,,,,
29:08.3,24,64,-70,,,,,,
29:08.3,24,41,-63,,,,,,
29:08.3,24,28,-60,,,,,,
29:08.3,24,27,-69,,,,,,
29:08.3,24,23,-64,,,,,,
29:08.3,24,45,-59,,,,,,
29:08.5,24,53,-66,,,,,,
29:08.5,24,31,-69,,,,,,
29:08.5,24,32,-67,,,,,,
29:08.5,24,39,-79,,,,,,
29:08.5,24,34,-67,,,,,,
29:08.5,24,59,-67,,,,,,
29:08.5,24,36,-70,,,,,,
29:08.5,24,41,-64,,,,,,
29:08.5,24,22,-62,,,,,,
29:08.5,24,44,-60,,,,,,
29:08.5,24,43,-59,,,,,,
29:08.5,24,62,-60,,,,,,
29:08.5,24,28,-60,,,,,,
29:08.5,24,29,-71,,,,,,
29:08.5,24,24,-51,,,,,,
29:08.5,24,23,-64,,,,,,
29:08.6,24,54,-66,,,,,,
29:08.6,24,39,-78,,,,,,
29:08.6,24,35,-80,,,,,,
29:08.6,24,34,-70,,,,,,
29:08.6,24,56,-63,,,,,,
29:08.6,24,37,-71,,,,,,
29:08.6,24,36,-70,,,,,,
29:08.6,24,42,-61,,,,,,
29:08.6,24,44,-59,,,,,,
29:08.6,24,61,-67,,,,,,
29:08.6,24,29,-71,,,,,,
29:08.6,24,23,-64,,,,,,
29:08.6,24,48,-63,,,,,,
29:08.7,24,31,-69,,,,,,
29:08.7,24,54,-66,,,,,,
29:08.7,24,39,-78,,,,,,
29:08.7,24,59,-67,,,,,,
29:08.7,24,42,-61,,,,,,
29:08.7,24,21,-66,,,,,,
29:08.7,24,61,-67,,,,,,
29:08.7,24,28,-60,,,,,,
29:08.7,24,29,-70,,,,,,
29:08.7,24,46,-65,,,,,,
29:08.8,24,33,-68,,,,,,
29:08.8,24,32,-66,,,,,,
29:08.8,24,39,-77,,,,,,
29:08.8,24,35,-82,,,,,,
29:08.8,24,56,-62,,,,,,
29:08.8,24,59,-67,,,,,,
29:08.8,24,41,-65,,,,,,
29:08.8,24,21,-65,,,,,,
29:08.8,24,62,-60,,,,,,
29:08.8,24,61,-67,,,,,,
29:08.8,24,24,-51,,,,,,
29:08.8,24,23,-63,,,,,,
29:08.8,24,47,-68,,,,,,
29:08.9,24,38,-70,,,,,,
29:08.9,24,34,-67,,,,,,
29:08.9,24,56,-62,,,,,,
29:08.9,24,58,-71,,,,,,
29:08.9,24,22,-63,,,,,,
29:08.9,24,44,-60,,,,,,
29:08.9,24,24,-51,,,,,,
29:08.9,24,45,-59,,,,,,
29:08.9,24,48,-62,,,,,,
29:08.9,24,26,-56,,,,,,
29:08.9,24,47,-68,,,,,,
29:08.9,24,25,-51,,,,,,
29:09.0,24,34,-67,,,,,,
29:09.0,24,59,-67,,,,,,
29:09.0,24,58,-71,,,,,,
29:09.0,24,42,-61,,,,,,
29:09.0,24,41,-65,,,,,,
29:09.0,24,22,-63,,,,,,
29:09.0,24,44,-59,,,,,,
29:09.0,24,21,-69,,,,,,
29:09.0,24,62,-60,,,,,,
29:09.0,24,29,-69,,,,,,
29:09.0,24,23,-65,,,,,,
29:09.0,24,45,-59,,,,,,
29:09.0,24,26,-56,,,,,,
29:09.0,24,47,-65,,,,,,
29:09.0,24,25,-51,,,,,,
29:09.1,24,53,-66,,,,,,
29:09.1,24,55,-66,,,,,,
29:09.1,24,54,-65,,,,,,
29:09.1,24,59,-67,,,,,,
29:09.1,24,37,-73,,,,,,
29:09.1,24,36,-70,,,,,,
29:09.1,24,42,-61,,,,,,
29:09.1,24,22,-63,,,,,,
29:09.1,24,44,-60,,,,,,
29:09.1,24,43,-58,,,,,,
29:09.1,24,60,-68,,,,,,
29:09.1,24,62,-60,,,,,,
29:09.1,24,40,-75,,,,,,
29:09.1,24,24,-51,,,,,,
29:09.1,24,23,-65,,,,,,
29:09.1,24,45,-59,,,,,,
29:09.1,24,26,-56,,,,,,
29:09.1,24,47,-67,,,,,,
29:09.1,24,25,-52,,,,,,
29:09.2,24,31,-69,,,,,,
29:09.2,24,39,-81,,,,,,
29:09.2,24,35,-81,,,,,,
29:09.2,24,59,-67,,,,,,
29:09.2,24,37,-71,,,,,,
29:09.2,24,36,-71,,,,,,
29:09.2,24,58,-75,,,,,,
29:09.2,24,42,-61,,,,,,
29:09.2,24,41,-65,,,,,,
29:09.2,24,63,-68,,,,,,
29:09.2,24,60,-68,,,,,,
29:09.2,24,62,-60,,,,,,
29:09.2,24,28,-59,,,,,,
29:09.2,24,27,-71,,,,,,
29:09.2,24,29,-70,,,,,,
29:09.2,24,46,-65,,,,,,
29:09.2,24,23,-65,,,,,,
29:09.2,24,48,-63,,,,,,
29:09.2,24,26,-57,,,,,,
29:09.3,24,30,-68,,,,,,
29:09.3,24,55,-66,,,,,,
29:09.3,24,33,-67,,,,,,
29:09.3,24,54,-65,,,,,,
29:09.3,24,39,-78,,,,,,
29:09.3,24,57,-68,,,,,,
29:09.3,24,35,-75,,,,,,
29:09.3,24,34,-67,,,,,,
29:09.3,24,59,-67,,,,,,
29:09.3,24,37,-71,,,,,,
29:09.3,24,58,-71,,,,,,
29:09.3,24,41,-66,,,,,,
29:09.3,24,22,-63,,,,,,
29:09.3,24,62,-60,,,,,,
29:09.3,24,28,-59,,,,,,
29:09.3,24,29,-69,,,,,,
29:09.3,24,24,-52,,,,,,
29:09.3,24,45,-59,,,,,,
29:09.4,24,31,-69,,,,,,
29:09.4,24,32,-66,,,,,,
29:09.4,24,54,-65,,,,,,
29:09.4,24,56,-64,,,,,,
29:09.4,24,59,-67,,,,,,
29:09.4,24,37,-73,,,,,,
29:09.4,24,36,-71,,,,,,
29:09.4,24,64,-70,,,,,,
29:09.4,24,22,-63,,,,,,
29:09.4,24,44,-60,,,,,,
29:09.4,24,21,-65,,,,,,
29:09.4,24,60,-68,,,,,,
29:09.4,24,62,-60,,,,,,
29:09.4,24,28,-59,,,,,,
29:09.4,24,23,-65,,,,,,
29:09.4,24,48,-63,,,,,,
29:09.4,24,26,-56,,,,,,
29:09.4,24,25,-51,,,,,,
29:09.5,24,30,-68,,,,,,
29:09.5,24,32,-69,,,,,,
29:09.5,24,54,-65,,,,,,
29:09.5,24,57,-68,,,,,,
29:09.5,24,34,-67,,,,,,
29:09.5,24,56,-64,,,,,,
29:09.5,24,37,-72,,,,,,
29:09.5,24,42,-61,,,,,,
29:09.5,24,43,-58,,,,,,
29:09.5,24,60,-68,,,,,,
29:09.5,24,62,-60,,,,,,
29:09.5,24,40,-76,,,,,,
29:09.5,24,61,-68,,,,,,
29:09.5,24,28,-59,,,,,,
29:09.5,24,27,-71,,,,,,
29:09.5,24,24,-52,,,,,,
29:09.6,24,57,-68,,,,,,
29:09.6,24,58,-71,,,,,,
29:09.6,24,42,-61,,,,,,
29:09.6,24,21,-66,,,,,,
29:09.6,24,60,-68,,,,,,
29:09.6,24,40,-75,,,,,,
29:09.6,24,28,-59,,,,,,
29:09.6,24,24,-52,,,,,,
29:09.6,24,46,-66,,,,,,
29:09.6,24,23,-66,,,,,,
29:09.6,24,45,-59,,,,,,
29:09.6,24,26,-56,,,,,,
29:09.6,24,25,-52,,,,,,
29:09.7,24,31,-69,,,,,,
29:09.7,24,54,-65,,,,,,
29:09.7,24,39,-77,,,,,,
29:09.7,24,35,-75,,,,,,
29:09.7,24,56,-63,,,,,,
29:09.7,24,37,-73,,,,,,
29:09.7,24,44,-60,,,,,,
29:09.7,24,60,-68,,,,,,
29:09.7,24,62,-60,,,,,,
29:09.7,24,61,-67,,,,,,
29:09.7,24,28,-59,,,,,,
29:09.7,24,27,-71,,,,,,
29:09.7,24,23,-66,,,,,,
29:09.7,24,45,-58,,,,,,
29:09.7,24,48,-63,,,,,,
29:09.7,24,47,-65,,,,,,
29:09.8,24,31,-69,,,,,,
29:09.8,24,30,-65,,,,,,
29:09.8,24,59,-67,,,,,,
29:09.8,24,36,-71,,,,,,
29:09.8,24,58,-71,,,,,,
29:09.8,24,22,-64,,,,,,
29:09.8,24,43,-59,,,,,,
29:09.8,24,60,-68,,,,,,
29:09.8,24,40,-77,,,,,,
29:09.8,24,29,-69,,,,,,
29:09.8,24,24,-52,,,,,,
29:09.8,24,46,-66,,,,,,
29:09.8,24,25,-52,,,,,,
29:09.9,24,53,-67,,,,,,
29:09.9,24,31,-69,,,,,,
29:09.9,24,35,-78,,,,,,
29:09.9,24,56,-64,,,,,,
29:09.9,24,37,-73,,,,,,
29:09.9,24,22,-64,,,,,,
29:09.9,24,21,-65,,,,,,
29:09.9,24,60,-68,,,,,,
29:09.9,24,61,-67,,,,,,
29:09.9,24,27,-71,,,,,,
29:09.9,24,29,-68,,,,,,
29:09.9,24,24,-52,,,,,,
29:09.9,24,46,-66,,,,,,
29:09.9,24,23,-66,,,,,,
29:09.9,24,45,-58,,,,,,
29:09.9,24,48,-63,,,,,,
29:09.9,24,26,-56,,,,,,
29:10.1,24,53,-64,,,,,,
29:10.1,24,31,-69,,,,,,
29:10.1,24,55,-68,,,,,,
29:10.1,24,39,-78,,,,,,
29:10.1,24,38,-70,,,,,,
29:10.1,24,59,-67,,,,,,
29:10.1,24,58,-71,,,,,,
29:10.1,24,41,-65,,,,,,
29:10.1,24,44,-60,,,,,,
29:10.1,24,21,-66,,,,,,
29:10.1,24,43,-59,,,,,,
29:10.1,24,60,-68,,,,,,
29:10.1,24,24,-52,,,,,,
29:10.1,24,45,-58,,,,,,
29:10.2,24,32,-65,,,,,,
29:10.2,24,54,-66,,,,,,
29:10.2,24,34,-68,,,,,,
29:10.2,24,59,-67,,,,,,
29:10.2,24,36,-71,,,,,,
29:10.2,24,62,-60,,,,,,
29:10.2,24,29,-68,,,,,,
29:10.2,24,23,-66,,,,,,
29:10.2,24,45,-58,,,,,,
29:10.2,24,26,-56,,,,,,
29:10.2,24,25,-52,,,,,,
29:10.3,24,31,-69,,,,,,
29:10.3,24,30,-65,,,,,,
29:10.3,24,56,-64,,,,,,
29:10.3,24,41,-65,,,,,,
29:10.3,24,21,-66,,,,,,
29:10.3,24,62,-60,,,,,,
29:10.3,24,27,-72,,,,,,
29:10.3,24,24,-52,,,,,,
29:10.3,24,46,-66,,,,,,
29:10.3,24,23,-66,,,,,,
29:10.4,24,53,-66,,,,,,
29:10.4,24,30,-68,,,,,,
29:10.4,24,40,-80,,,,,,
29:10.4,24,28,-59,,,,,,
29:10.4,24,29,-69,,,,,,
29:10.4,24,46,-66,,,,,,
29:10.4,24,23,-66,,,,,,
29:10.4,24,45,-58,,,,,,
29:10.4,24,26,-56,,,,,,
29:10.5,24,53,-67,,,,,,
29:10.5,24,31,-69,,,,,,
29:10.5,24,34,-69,,,,,,
29:10.5,24,56,-63,,,,,,
29:10.5,24,59,-67,,,,,,
29:10.5,24,36,-70,,,,,,
29:10.5,24,41,-64,,,,,,
29:10.5,24,60,-68,,,,,,
29:10.5,24,62,-60,,,,,,
29:10.5,24,27,-71,,,,,,
29:10.5,24,24,-52,,,,,,
29:10.5,24,48,-63,,,,,,
29:10.5,24,26,-56,,,,,,
29:10.5,24,47,-65,,,,,,
29:10.5,24,25,-52,,,,,,
29:10.6,24,33,-67,,,,,,
29:10.6,24,34,-69,,,,,,
29:10.6,24,58,-72,,,,,,
29:10.6,24,42,-61,,,,,,
29:10.6,24,63,-69,,,,,,
29:10.6,24,61,-68,,,,,,
29:10.6,24,28,-59,,,,,,
29:10.6,24,27,-70,,,,,,
29:10.6,24,29,-69,,,,,,
29:10.6,24,24,-52,,,,,,
29:10.6,24,23,-66,,,,,,
29:10.7,24,55,-66,,,,,,
29:10.7,24,39,-77,,,,,,
29:10.7,24,38,-71,,,,,,
29:10.7,24,57,-65,,,,,,
29:10.7,24,34,-69,,,,,,
29:10.7,24,64,-68,,,,,,
29:10.7,24,41,-64,,,,,,
29:10.7,24,43,-59,,,,,,
29:10.7,24,27,-69,,,,,,
29:10.7,24,29,-69,,,,,,
29:10.7,24,24,-52,,,,,,
29:10.7,24,23,-66,,,,,,
29:10.7,24,45,-58,,,,,,
29:10.7,24,48,-63,,,,,,
29:10.7,24,47,-66,,,,,,
29:10.8,24,53,-67,,,,,,
29:10.8,24,30,-65,,,,,,
29:10.8,24,33,-66,,,,,,
29:10.8,24,54,-67,,,,,,
29:10.8,24,39,-76,,,,,,
29:10.8,24,57,-65,,,,,,
29:10.8,24,37,-73,,,,,,
29:10.8,24,41,-64,,,,,,
29:10.8,24,63,-69,,,,,,
29:10.8,24,22,-64,,,,,,
29:10.8,24,21,-65,,,,,,
29:10.8,24,40,-76,,,,,,
29:10.8,24,27,-69,,,,,,
29:10.8,24,29,-69,,,,,,
29:10.8,24,24,-52,,,,,,
29:10.8,24,46,-66,,,,,,
29:10.8,24,23,-65,,,,,,
29:10.8,24,45,-58,,,,,,
29:10.8,24,48,-64,,,,,,
29:10.8,24,47,-66,,,,,,
29:10.9,24,53,-68,,,,,,
29:10.9,24,55,-66,,,,,,
29:10.9,24,33,-66,,,,,,
29:10.9,24,38,-71,,,,,,
29:10.9,24,57,-65,,,,,,
29:10.9,24,34,-69,,,,,,
29:10.9,24,41,-64,,,,,,
29:10.9,24,63,-69,,,,,,
29:10.9,24,40,-79,,,,,,
29:10.9,24,28,-59,,,,,,
29:10.9,24,27,-69,,,,,,
29:10.9,24,24,-52,,,,,,
29:10.9,24,46,-63,,,,,,
29:10.9,24,45,-58,,,,,,
29:10.9,24,25,-52,,,,,,
29:11.0,24,30,-74,,,,,,
29:11.0,24,39,-77,,,,,,
29:11.0,24,34,-69,,,,,,
29:11.0,24,42,-61,,,,,,
29:11.0,24,63,-63,,,,,,
29:11.0,24,44,-60,,,,,,
29:11.0,24,21,-66,,,,,,
29:11.0,24,60,-68,,,,,,
29:11.0,24,28,-57,,,,,,
29:11.0,24,45,-60,,,,,,
29:11.0,24,48,-65,,,,,,
29:11.0,24,47,-66,,,,,,
29:11.0,24,25,-54,,,,,,
29:11.1,24,53,-72,,,,,,
29:11.1,24,33,-73,,,,,,
29:11.1,24,57,-73,,,,,,
29:11.1,24,34,-76,,,,,,
29:11.1,24,42,-62,,,,,,
29:11.1,24,44,-60,,,,,,
29:11.1,24,62,-66,,,,,,
29:11.1,24,40,-83,,,,,,
29:11.1,24,61,-74,,,,,,
29:11.1,24,28,-56,,,,,,
29:11.1,24,24,-49,,,,,,
29:11.1,24,46,-67,,,,,,
29:11.2,24,31,-67,,,,,,
29:11.2,24,33,-74,,,,,,
29:11.2,24,54,-75,,,,,,
29:11.2,24,35,-76,,,,,,
29:11.2,24,34,-75,,,,,,
29:11.2,24,56,-67,,,,,,
29:11.2,24,37,-67,,,,,,
29:11.2,24,36,-78,,,,,,
29:11.2,24,41,-62,,,,,,
29:11.2,24,43,-65,,,,,,
29:11.2,24,60,-71,,,,,,
29:11.2,24,40,-85,,,,,,
29:11.2,24,61,-73,,,,,,
29:11.2,24,28,-56,,,,,,
29:11.2,24,27,-64,,,,,,
29:11.2,24,46,-67,,,,,,
29:11.2,24,47,-62,,,,,,
29:11.2,24,25,-53,,,,,,
29:11.3,24,32,-73,,,,,,
29:11.3,24,39,-67,,,,,,
29:11.3,24,38,-73,,,,,,
29:11.3,24,34,-75,,,,,,
29:11.3,24,56,-68,,,,,,
29:11.3,24,37,-67,,,,,,
29:11.3,24,42,-62,,,,,,
29:11.3,24,64,-67,,,,,,
29:11.3,24,43,-66,,,,,,
29:11.3,24,62,-65,,,,,,
29:11.3,24,24,-48,,,,,,
29:11.3,24,46,-68,,,,,,
29:11.3,24,48,-64,,,,,,
29:11.3,24,26,-55,,,,,,
29:11.3,24,47,-62,,,,,,
29:11.3,24,25,-53,,,,,,
29:11.4,24,39,-67,,,,,,
29:11.4,24,37,-67,,,,,,
29:11.4,24,42,-62,,,,,,
29:11.4,24,64,-68,,,,,,
29:11.4,24,22,-62,,,,,,
29:11.4,24,44,-60,,,,,,
29:11.4,24,43,-64,,,,,,
29:11.4,24,60,-70,,,,,,
29:11.4,24,62,-66,,,,,,
29:11.4,24,29,-71,,,,,,
29:11.4,24,46,-68,,,,,,
29:11.4,24,45,-60,,,,,,
29:11.4,24,48,-63,,,,,,
29:11.4,24,26,-55,,,,,,
29:11.6,24,30,-76,,,,,,
29:11.6,24,32,-73,,,,,,
29:11.6,24,38,-72,,,,,,
29:11.6,24,57,-76,,,,,,
29:11.6,24,59,-72,,,,,,
29:11.6,24,37,-66,,,,,,
29:11.6,24,41,-61,,,,,,
29:11.6,24,43,-64,,,,,,
29:11.6,24,60,-70,,,,,,
29:11.6,24,62,-65,,,,,,
29:11.6,24,61,-71,,,,,,
29:11.6,24,28,-56,,,,,,
29:11.6,24,27,-65,,,,,,
29:11.6,24,46,-67,,,,,,
29:11.6,24,48,-62,,,,,,
29:11.6,24,26,-55,,,,,,
29:11.6,24,25,-53,,,,,,
