reg_dt,minor,rssi,lc1,lc2,lc3,lc4,
26:46.8,44,0,0,0,0,0,
26:46.8,45,0,0,0,0,0,
26:46.8,46,0,0,0,0,0,
26:46.8,47,0,0,0,0,0,
26:46.8,48,0,999,999,866,999,
26:46.8,49,0,0,0,0,0,
26:46.8,50,0,0,0,0,0,
26:46.8,51,0,0,0,0,0,
26:46.8,52,0,0,0,0,0,
26:46.8,53,0,0,0,0,74,
26:46.8,54,0,0,0,0,0,
26:46.8,55,0,0,0,0,0,
26:46.8,56,0,0,63,0,0,
26:46.8,57,0,0,0,0,0,
26:46.8,58,0,0,0,0,0,
26:46.8,59,0,0,0,0,60,
26:46.8,60,0,0,0,0,0,
26:47.1,21,-65,61,78,0,59,
26:47.1,22,0,0,0,0,0,
26:47.1,23,-61,0,0,0,0,
26:47.1,24,-69,0,0,0,0,
26:47.1,25,0,0,0,0,0,
26:47.1,26,0,0,0,0,0,
26:47.1,27,-67,0,0,0,0,
26:47.1,28,-64,0,0,0,0,
26:47.1,29,-66,0,0,0,0,
26:47.1,30,-55,0,0,0,0,
26:47.1,31,-62,0,0,0,0,
26:47.1,32,-69,0,0,0,0,
26:47.1,33,-61,0,0,0,0,
26:47.1,34,-75,0,0,0,0,
26:47.1,35,-67,0,0,0,0,
26:47.1,36,-69,0,0,0,0,
26:47.1,37,-72,0,0,0,0,
26:47.1,38,-74,0,0,0,0,
26:47.1,39,-69,0,0,0,0,
26:47.1,40,-77,0,0,0,0,
26:47.1,41,-55,0,0,0,0,
26:47.1,42,-55,131,56,58,0,
26:47.1,43,-60,0,0,0,0,
26:47.1,44,-71,0,0,0,0,
26:47.1,45,-75,0,0,0,0,
26:47.1,46,-66,0,0,0,0,
26:47.1,47,-62,0,0,0,0,
26:47.1,48,-67,999,604,999,999,
26:47.1,49,-68,999,761,999,999,
26:47.1,50,-67,0,0,0,0,
26:47.1,51,-66,0,0,0,0,
26:47.1,52,-57,0,132,0,0,
26:47.1,53,-67,0,0,0,74,
26:47.1,54,-63,0,0,0,0,
26:47.1,55,-64,0,0,0,0,
26:47.1,56,-67,0,63,0,0,
26:47.1,57,-68,0,0,0,0,
26:47.1,58,-79,0,0,0,0,
26:47.1,59,-73,0,0,0,60,
26:47.1,60,-69,0,0,0,0,
26:47.4,21,0,60,78,0,59,
26:47.4,22,0,0,0,0,0,
26:47.4,23,0,0,0,0,0,
26:47.4,24,0,0,0,0,0,
26:47.4,25,0,0,0,51,0,
26:47.4,26,0,0,0,0,0,
26:47.4,27,0,0,0,0,0,
26:47.4,28,0,0,0,0,0,
26:47.4,29,0,0,0,0,0,
26:47.4,30,0,0,0,0,0,
26:47.4,31,0,0,0,0,0,
26:47.4,32,0,0,0,0,0,
26:47.4,33,0,0,0,0,0,
26:47.4,34,0,0,0,0,0,
26:47.4,35,0,0,0,0,0,
26:47.4,36,0,0,0,0,0,
26:47.4,37,0,0,0,0,0,
26:47.4,38,0,0,0,0,0,
26:47.4,39,0,0,0,0,0,
26:47.4,40,0,0,0,0,0,
26:47.4,41,0,0,0,0,0,
26:47.4,42,0,132,57,55,0,
26:47.4,43,0,0,0,0,0,
26:47.4,44,0,0,0,0,0,
26:47.4,45,0,0,0,0,0,
26:47.4,46,0,0,0,0,0,
26:47.4,47,0,0,0,0,0,
26:47.4,48,0,0,0,0,0,
26:47.4,49,0,999,999,999,999,
26:47.4,50,0,0,0,0,0,
26:47.4,51,0,0,0,0,0,
26:47.4,52,0,0,139,0,0,
26:47.4,53,0,0,0,0,74,
26:47.4,54,0,0,0,0,0,
26:47.4,55,0,0,0,0,0,
26:47.4,56,0,0,63,0,0,
26:47.4,57,0,0,0,0,0,
26:47.4,58,0,0,0,0,0,
26:47.4,59,0,0,0,0,61,
26:47.4,60,0,0,0,0,0,
26:47.7,21,0,61,79,0,58,
26:47.7,22,0,0,0,0,0,
26:47.7,23,0,0,0,0,0,
26:47.7,24,0,0,0,0,0,
26:47.7,25,0,0,0,51,0,
26:47.7,26,0,0,0,0,0,
26:47.7,27,0,0,0,0,0,
26:47.7,28,0,0,0,0,0,
26:47.7,29,0,0,0,0,0,
26:47.7,30,0,0,0,0,0,
26:47.7,31,0,0,0,0,0,
26:47.7,32,0,0,0,0,0,
26:47.7,33,0,0,0,0,0,
26:47.7,34,0,0,0,0,0,
26:47.7,35,0,0,0,0,0,
26:47.7,36,0,0,0,0,0,
26:47.7,37,0,0,0,0,0,
26:47.7,38,0,0,0,0,0,
26:47.7,39,0,0,0,0,0,
26:47.7,40,0,0,0,0,0,
26:47.7,41,0,0,0,0,0,
26:47.7,42,0,133,61,54,0,
26:47.7,43,0,0,0,0,0,
26:47.7,44,0,0,0,0,0,
26:47.7,45,0,0,0,0,0,
26:47.7,46,0,0,0,0,0,
26:47.7,47,0,0,0,0,0,
26:47.7,48,0,0,0,0,0,
26:47.7,49,0,258,301,999,999,
26:47.7,50,0,77,0,67,0,
26:47.7,51,0,999,352,141,999,
26:47.7,52,0,0,172,0,0,
26:47.7,53,0,0,0,0,72,
26:47.7,54,0,0,0,0,0,
26:47.7,55,0,0,0,0,0,
26:47.7,56,0,0,63,0,0,
26:47.7,57,0,0,0,0,0,
26:47.7,58,0,0,0,0,0,
26:47.7,59,0,0,0,0,60,
26:47.7,60,0,0,0,0,0,
2021-08-23 17:26,21,-65,61,79,0,58,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,-61,0,0,0,0,
2021-08-23 17:26,24,-69,0,0,0,0,
2021-08-23 17:26,25,0,0,0,51,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,-67,0,0,0,0,
2021-08-23 17:26,28,-64,0,0,0,0,
2021-08-23 17:26,29,-66,0,0,0,0,
2021-08-23 17:26,30,-55,0,0,0,0,
2021-08-23 17:26,31,-62,0,0,0,0,
2021-08-23 17:26,32,-65,0,0,0,0,
2021-08-23 17:26,33,-61,0,0,0,0,
2021-08-23 17:26,34,-75,0,0,0,0,
2021-08-23 17:26,35,-67,0,0,0,0,
2021-08-23 17:26,36,-69,0,0,0,0,
2021-08-23 17:26,37,-72,0,0,0,0,
2021-08-23 17:26,38,-68,0,0,0,0,
2021-08-23 17:26,39,-66,0,0,0,0,
2021-08-23 17:26,40,-77,0,0,0,0,
2021-08-23 17:26,41,-55,0,0,0,0,
2021-08-23 17:26,42,-55,133,61,54,0,
2021-08-23 17:26,43,-60,0,0,0,0,
2021-08-23 17:26,44,-71,0,0,0,0,
2021-08-23 17:26,45,-75,0,0,0,0,
2021-08-23 17:26,46,-66,0,0,0,0,
2021-08-23 17:26,47,-62,0,0,0,0,
2021-08-23 17:26,48,-67,0,0,0,0,
2021-08-23 17:26,49,-68,0,0,0,0,
2021-08-23 17:26,50,-60,0,0,0,0,
2021-08-23 17:26,51,-58,0,0,0,0,
2021-08-23 17:26,52,-57,0,0,0,0,
2021-08-23 17:26,53,-67,0,54,0,73,
2021-08-23 17:26,54,-67,0,0,0,0,
2021-08-23 17:26,55,-64,0,0,0,0,
2021-08-23 17:26,56,-67,0,63,0,0,
2021-08-23 17:26,57,-64,0,0,0,0,
2021-08-23 17:26,58,-79,0,0,0,0,
2021-08-23 17:26,59,-73,0,0,0,61,
2021-08-23 17:26,60,-69,0,0,0,0,
26:48.3,21,0,61,79,0,57,
26:48.3,22,0,0,0,0,0,
26:48.3,23,0,0,0,0,0,
26:48.3,24,0,0,0,0,0,
26:48.3,25,0,0,0,52,0,
26:48.3,26,0,0,0,0,0,
26:48.3,27,0,0,0,0,0,
26:48.3,28,0,0,0,0,0,
26:48.3,29,0,0,0,0,0,
26:48.3,30,0,0,0,0,0,
26:48.3,31,0,0,0,0,0,
26:48.3,32,0,0,0,0,0,
26:48.3,33,0,0,0,0,0,
26:48.3,34,0,0,0,0,0,
26:48.3,35,0,0,0,0,0,
26:48.3,36,0,0,0,0,0,
26:48.3,37,0,0,0,0,0,
26:48.3,38,0,0,0,0,0,
26:48.3,39,0,0,0,0,0,
26:48.3,40,0,0,0,0,0,
26:48.3,41,0,0,0,0,0,
26:48.3,42,0,133,62,54,0,
26:48.3,43,0,0,0,0,0,
26:48.3,44,0,0,0,0,0,
26:48.3,45,0,0,0,0,0,
26:48.3,46,0,0,0,0,0,
26:48.3,47,0,0,0,0,0,
26:48.3,48,0,0,0,0,0,
26:48.3,49,0,56,0,54,0,
26:48.3,50,0,71,0,83,81,
26:48.3,51,0,999,566,999,999,
26:48.3,52,0,0,193,0,0,
26:48.3,53,0,0,58,0,79,
26:48.3,54,0,676,65,300,421,
26:48.3,55,0,0,0,0,0,
26:48.3,56,0,0,63,0,0,
26:48.3,57,0,0,0,0,0,
26:48.3,58,0,0,0,0,0,
26:48.3,59,0,0,0,0,61,
26:48.3,60,0,0,0,0,0,
26:48.6,21,-65,61,79,0,57,
26:48.6,22,0,0,0,0,0,
26:48.6,23,-61,0,0,0,0,
26:48.6,24,-69,0,0,0,0,
26:48.6,25,0,0,0,52,0,
26:48.6,26,0,0,0,0,0,
26:48.6,27,-67,0,0,0,0,
26:48.6,28,-64,0,0,0,0,
26:48.6,29,-66,0,0,0,0,
26:48.6,30,-55,0,0,0,0,
26:48.6,31,-62,0,0,0,0,
26:48.6,32,-65,0,0,0,0,
26:48.6,33,-61,0,0,0,0,
26:48.6,34,-79,0,0,0,0,
26:48.6,35,-67,0,0,0,0,
26:48.6,36,-69,0,0,0,0,
26:48.6,37,-68,0,0,0,0,
26:48.6,38,-68,0,0,0,0,
26:48.6,39,-66,0,0,0,0,
26:48.6,40,-77,0,0,0,0,
26:48.6,41,-55,0,0,0,0,
26:48.6,42,-55,0,0,0,0,
26:48.6,43,-60,0,0,0,0,
26:48.6,44,-71,0,0,0,0,
26:48.6,45,-75,0,0,0,0,
26:48.6,46,-66,0,0,0,0,
26:48.6,47,-62,0,0,0,0,
26:48.6,48,-67,0,0,0,0,
26:48.6,49,-68,0,0,0,0,
26:48.6,50,-60,0,0,0,0,
26:48.6,51,-58,0,0,53,0,
26:48.6,52,-57,0,0,0,0,
26:48.6,53,-67,51,89,0,108,
26:48.6,54,-67,999,253,999,999,
26:48.6,55,-64,0,0,0,0,
26:48.6,56,-62,0,62,0,0,
26:48.6,57,-64,0,0,0,0,
26:48.6,58,-79,0,0,0,0,
26:48.6,59,-73,0,0,0,61,
26:48.6,60,-69,0,0,0,0,
26:48.9,21,0,61,79,0,57,
26:48.9,22,0,0,0,0,0,
26:48.9,23,0,0,0,0,0,
26:48.9,24,0,0,0,0,0,
26:48.9,25,0,0,0,52,0,
26:48.9,26,0,0,0,0,0,
26:48.9,27,0,0,0,0,0,
26:48.9,28,0,0,0,0,0,
26:48.9,29,0,0,0,0,0,
26:48.9,30,0,0,0,0,0,
26:48.9,31,0,0,0,0,0,
26:48.9,32,0,0,0,0,0,
26:48.9,33,0,0,0,0,0,
26:48.9,34,0,0,0,0,0,
26:48.9,35,0,0,0,0,0,
26:48.9,36,0,0,0,0,0,
26:48.9,37,0,0,0,0,0,
26:48.9,38,0,0,0,0,0,
26:48.9,39,0,0,0,0,0,
26:48.9,40,0,0,0,0,0,
26:48.9,41,0,0,0,0,0,
26:48.9,42,0,134,62,53,0,
26:48.9,43,0,0,0,0,0,
26:48.9,44,0,0,0,0,0,
26:48.9,45,0,0,0,0,0,
26:48.9,46,0,0,0,0,0,
26:48.9,47,0,0,0,0,0,
26:48.9,48,0,0,0,0,0,
26:48.9,49,0,0,0,0,0,
26:48.9,50,0,0,0,0,0,
26:48.9,51,0,0,0,0,0,
26:48.9,52,0,0,0,0,0,
26:48.9,53,0,0,79,0,103,
26:48.9,54,0,326,166,999,999,
26:48.9,55,0,0,0,59,51,
26:48.9,56,0,0,62,0,0,
26:48.9,57,0,0,0,0,0,
26:48.9,58,0,0,77,0,0,
26:48.9,59,0,0,0,0,61,
26:48.9,60,0,0,0,0,0,
26:49.2,21,-65,61,80,0,57,
26:49.2,22,0,0,0,0,0,
26:49.2,23,-61,0,0,0,0,
26:49.2,24,-69,0,0,0,0,
26:49.2,25,0,0,0,52,0,
26:49.2,26,0,0,0,0,0,
26:49.2,27,-67,0,0,0,0,
26:49.2,28,-64,0,0,0,0,
26:49.2,29,-66,0,0,0,0,
26:49.2,30,-55,0,0,0,0,
26:49.2,31,-62,0,0,0,0,
26:49.2,32,-65,0,0,0,0,
26:49.2,33,-61,0,0,0,0,
26:49.2,34,-79,0,0,0,0,
26:49.2,35,-67,0,0,0,0,
26:49.2,36,-70,0,0,0,0,
26:49.2,37,-68,0,0,0,0,
26:49.2,38,-68,0,0,0,0,
26:49.2,39,-66,0,0,0,0,
26:49.2,40,-77,0,0,0,0,
26:49.2,41,-64,0,0,0,0,
26:49.2,42,-66,134,62,54,0,
26:49.2,43,-60,0,0,0,0,
26:49.2,44,-71,0,0,0,0,
26:49.2,45,-75,0,0,0,0,
26:49.2,46,-66,0,0,0,0,
26:49.2,47,-62,0,0,0,0,
26:49.2,48,-67,0,0,0,0,
26:49.2,49,-68,0,0,0,0,
26:49.2,50,-60,0,0,0,0,
26:49.2,51,-58,0,0,0,0,
26:49.2,52,-57,0,0,0,0,
26:49.2,53,-67,0,0,0,97,
26:49.2,54,-67,0,0,999,158,
26:49.2,55,-64,0,58,114,0,
26:49.2,56,-62,0,53,0,0,
26:49.2,57,-64,0,0,0,0,
26:49.2,58,-65,0,105,0,53,
26:49.2,59,-72,0,0,0,61,
26:49.2,60,0,0,0,0,0,
26:49.5,21,0,62,80,0,56,
26:49.5,22,0,0,0,0,0,
26:49.5,23,0,0,0,0,0,
26:49.5,24,0,0,0,0,0,
26:49.5,25,0,0,0,52,0,
26:49.5,26,0,0,0,0,0,
26:49.5,27,0,0,0,0,0,
26:49.5,28,0,0,0,0,0,
26:49.5,29,0,0,0,0,0,
26:49.5,30,0,0,0,0,0,
26:49.5,31,0,0,0,0,0,
26:49.5,32,0,0,0,0,0,
26:49.5,33,0,0,0,0,0,
26:49.5,34,0,0,0,0,0,
26:49.5,35,0,0,0,0,0,
26:49.5,36,0,0,0,0,0,
26:49.5,37,0,0,0,0,0,
26:49.5,38,0,0,0,0,0,
26:49.5,39,0,0,0,0,0,
26:49.5,40,0,0,0,0,0,
26:49.5,41,0,0,0,0,0,
26:49.5,42,0,134,62,53,0,
26:49.5,43,0,0,0,0,0,
26:49.5,44,0,0,0,0,0,
26:49.5,45,0,0,0,0,0,
26:49.5,46,0,0,0,0,0,
26:49.5,47,0,0,0,0,0,
26:49.5,48,0,0,0,0,0,
26:49.5,49,0,0,0,0,0,
26:49.5,50,0,0,0,0,0,
26:49.5,51,0,0,0,0,0,
26:49.5,52,0,0,0,0,0,
26:49.5,53,0,0,58,0,79,
26:49.5,54,0,0,0,0,0,
26:49.5,55,0,0,0,115,0,
26:49.5,56,0,0,59,0,0,
26:49.5,57,0,0,0,0,0,
26:49.5,58,0,113,211,0,91,
26:49.5,59,0,0,0,0,61,
26:49.5,60,0,0,0,0,0,
26:49.8,21,-60,62,80,0,56,
26:49.8,22,0,0,0,0,0,
26:49.8,23,-61,0,0,0,0,
26:49.8,24,-69,0,0,0,0,
26:49.8,25,0,0,0,52,0,
26:49.8,26,0,0,0,0,0,
26:49.8,27,-67,0,0,0,0,
26:49.8,28,-64,0,0,0,0,
26:49.8,29,-66,0,0,0,0,
26:49.8,30,-55,0,0,0,0,
26:49.8,31,-62,0,0,0,0,
26:49.8,32,-65,0,0,0,0,
26:49.8,33,-61,0,0,0,0,
26:49.8,34,-79,0,0,0,0,
26:49.8,35,-67,0,0,0,0,
26:49.8,36,-70,0,0,0,0,
26:49.8,37,-68,0,0,0,0,
26:49.8,38,-68,0,0,0,0,
26:49.8,39,-66,0,0,0,0,
26:49.8,40,-77,0,0,0,0,
26:49.8,41,-64,0,0,0,0,
26:49.8,42,-66,134,62,54,0,
26:49.8,43,-64,0,0,0,0,
26:49.8,44,-56,0,0,0,0,
26:49.8,45,-75,0,0,0,0,
26:49.8,46,-66,0,0,0,0,
26:49.8,47,-62,0,0,0,0,
26:49.8,48,-67,0,0,0,0,
26:49.8,49,-68,0,0,0,0,
26:49.8,50,-60,0,0,0,0,
26:49.8,51,-58,0,0,0,0,
26:49.8,52,-57,0,0,0,0,
26:49.8,53,-67,0,59,0,74,
26:49.8,54,-67,0,0,0,0,
26:49.8,55,-64,86,57,83,89,
26:49.8,56,-62,0,54,0,0,
26:49.8,57,-64,0,0,0,0,
26:49.8,58,-65,0,0,0,0,
26:49.8,59,-72,0,0,0,0,
26:49.8,60,-66,0,0,0,0,
26:50.1,21,0,62,80,0,56,
26:50.1,22,0,0,0,0,0,
26:50.1,23,0,0,0,0,0,
26:50.1,24,0,0,0,0,0,
26:50.1,25,0,0,0,52,0,
26:50.1,26,0,0,0,0,0,
26:50.1,27,0,0,0,0,0,
26:50.1,28,0,0,0,0,0,
26:50.1,29,0,0,0,0,0,
26:50.1,30,0,0,0,0,0,
26:50.1,31,0,0,0,0,0,
26:50.1,32,0,0,0,0,0,
26:50.1,33,0,0,0,0,0,
26:50.1,34,0,0,0,0,0,
26:50.1,35,0,0,0,0,0,
26:50.1,36,0,0,0,0,0,
26:50.1,37,0,0,0,0,0,
26:50.1,38,0,0,0,0,0,
26:50.1,39,0,0,0,0,0,
26:50.1,40,0,0,0,0,0,
26:50.1,41,0,0,0,0,0,
26:50.1,42,0,135,62,54,0,
26:50.1,43,0,0,0,0,0,
26:50.1,44,0,0,0,0,0,
26:50.1,45,0,0,0,0,0,
26:50.1,46,0,0,0,0,0,
26:50.1,47,0,0,0,0,0,
26:50.1,48,0,0,0,0,0,
26:50.1,49,0,0,0,0,0,
26:50.1,50,0,0,0,0,0,
26:50.1,51,0,0,0,0,0,
26:50.1,52,0,0,0,0,0,
26:50.1,53,0,0,60,0,74,
26:50.1,54,0,0,0,0,0,
26:50.1,55,0,51,0,51,54,
26:50.1,56,0,0,0,0,0,
26:50.1,57,0,0,0,0,109,
26:50.1,58,0,999,999,830,999,
26:50.1,59,0,0,0,0,54,
26:50.1,60,0,0,0,0,0,
26:50.4,21,0,62,80,0,56,
26:50.4,22,0,0,0,0,0,
26:50.4,23,0,0,0,0,0,
26:50.4,24,0,0,0,0,0,
26:50.4,25,0,0,0,53,0,
26:50.4,26,0,0,0,0,0,
26:50.4,27,0,0,0,0,0,
26:50.4,28,0,0,0,0,0,
26:50.4,29,0,0,0,0,0,
26:50.4,30,0,0,0,0,0,
26:50.4,31,0,0,0,0,0,
26:50.4,32,0,0,0,0,0,
26:50.4,33,0,0,0,0,0,
26:50.4,34,0,0,0,0,0,
26:50.4,35,0,0,0,0,0,
26:50.4,36,0,0,0,0,0,
26:50.4,37,0,0,0,0,0,
26:50.4,38,0,0,0,0,0,
26:50.4,39,0,0,0,0,0,
26:50.4,40,0,0,0,0,0,
26:50.4,41,0,0,0,0,0,
26:50.4,42,0,135,63,54,0,
26:50.4,43,0,0,0,0,0,
26:50.4,44,0,0,0,0,0,
26:50.4,45,0,0,0,0,0,
26:50.4,46,0,0,0,0,0,
26:50.4,47,0,0,0,0,0,
26:50.4,48,0,0,0,0,0,
26:50.4,49,0,0,0,0,0,
26:50.4,50,0,0,0,0,0,
26:50.4,51,0,0,0,0,0,
26:50.4,52,0,0,0,0,0,
26:50.4,53,0,0,60,0,74,
26:50.4,54,0,0,0,0,0,
26:50.4,55,0,0,0,0,0,
26:50.4,56,0,0,0,0,0,
26:50.4,57,0,0,0,74,115,
26:50.4,58,0,999,999,837,999,
26:50.4,59,0,60,0,0,0,
26:50.4,60,0,0,74,0,0,
26:50.7,21,-60,62,80,0,56,
26:50.7,22,0,0,0,0,0,
26:50.7,23,-61,0,0,0,0,
26:50.7,24,-69,0,0,0,0,
26:50.7,25,0,0,0,53,0,
26:50.7,26,0,0,0,0,0,
26:50.7,27,-55,0,0,0,0,
26:50.7,28,-67,0,0,0,0,
26:50.7,29,-56,0,0,0,0,
26:50.7,30,-55,0,0,0,0,
26:50.7,31,-62,0,0,0,0,
26:50.7,32,-65,0,0,0,0,
26:50.7,33,-61,0,0,0,0,
26:50.7,34,-79,0,0,0,0,
26:50.7,35,-67,0,0,0,0,
26:50.7,36,-70,0,0,0,0,
26:50.7,37,-68,0,0,0,0,
26:50.7,38,-68,0,0,0,0,
26:50.7,39,-66,0,0,0,0,
26:50.7,40,-69,0,0,0,0,
26:50.7,41,-64,0,0,0,0,
26:50.7,42,-66,135,63,54,0,
26:50.7,43,-64,0,0,0,0,
26:50.7,44,-56,0,0,0,0,
26:50.7,45,-75,0,0,0,0,
26:50.7,46,-66,0,0,0,0,
26:50.7,47,-62,0,0,0,0,
26:50.7,48,-67,0,0,0,0,
26:50.7,49,-62,0,0,0,0,
26:50.7,50,-60,0,0,0,0,
26:50.7,51,-58,0,0,0,0,
26:50.7,52,-57,0,0,0,0,
26:50.7,53,-67,0,56,0,68,
26:50.7,54,-67,0,0,0,0,
26:50.7,55,-64,0,0,0,0,
26:50.7,56,-62,0,64,0,0,
26:50.7,57,-64,0,0,0,0,
26:50.7,58,-65,999,370,333,999,
26:50.7,59,-72,0,70,0,90,
26:50.7,60,-66,348,999,999,77,
2021-08-23 17:26,21,0,62,80,0,56,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,0,0,0,0,0,
2021-08-23 17:26,24,0,0,0,0,0,
2021-08-23 17:26,25,0,0,0,53,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,0,0,0,0,0,
2021-08-23 17:26,28,0,0,0,0,0,
2021-08-23 17:26,29,0,0,0,0,0,
2021-08-23 17:26,30,0,0,0,0,0,
2021-08-23 17:26,31,0,0,0,0,0,
2021-08-23 17:26,32,0,0,0,0,0,
2021-08-23 17:26,33,0,0,0,0,0,
2021-08-23 17:26,34,0,0,0,0,0,
2021-08-23 17:26,35,0,0,0,0,0,
2021-08-23 17:26,36,0,0,0,0,0,
2021-08-23 17:26,37,0,0,0,0,0,
2021-08-23 17:26,38,0,0,0,0,0,
2021-08-23 17:26,39,0,0,0,0,0,
2021-08-23 17:26,40,0,0,0,0,0,
2021-08-23 17:26,41,0,0,0,0,0,
2021-08-23 17:26,42,0,135,63,54,0,
2021-08-23 17:26,43,0,0,0,0,0,
2021-08-23 17:26,44,0,0,0,0,0,
2021-08-23 17:26,45,0,0,0,0,0,
2021-08-23 17:26,46,0,0,0,0,0,
2021-08-23 17:26,47,0,0,0,0,0,
2021-08-23 17:26,48,0,0,0,0,0,
2021-08-23 17:26,49,0,0,0,0,0,
2021-08-23 17:26,50,0,0,0,0,0,
2021-08-23 17:26,51,0,0,0,0,0,
2021-08-23 17:26,52,0,0,0,0,0,
2021-08-23 17:26,53,0,0,56,0,69,
2021-08-23 17:26,54,0,0,0,0,0,
2021-08-23 17:26,55,0,0,0,0,0,
2021-08-23 17:26,56,0,0,64,0,0,
2021-08-23 17:26,57,0,97,86,94,0,
2021-08-23 17:26,58,0,0,0,0,59,
2021-08-23 17:26,59,0,0,0,64,98,
2021-08-23 17:26,60,0,999,999,999,680,
26:51.3,21,-60,62,81,0,56,
26:51.3,22,0,0,0,0,0,
26:51.3,23,-68,0,0,0,0,
26:51.3,24,-62,0,0,0,0,
26:51.3,25,0,0,0,53,0,
26:51.3,26,0,0,0,0,0,
26:51.3,27,-55,0,0,0,0,
26:51.3,28,-67,0,0,0,0,
26:51.3,29,-56,0,0,0,0,
26:51.3,30,-55,0,0,0,0,
26:51.3,31,-62,0,0,0,0,
26:51.3,32,-65,0,0,0,0,
26:51.3,33,-61,0,0,0,0,
26:51.3,34,-79,0,0,0,0,
26:51.3,35,-67,0,0,0,0,
26:51.3,36,-70,0,0,0,0,
26:51.3,37,-68,0,0,0,0,
26:51.3,38,-68,0,0,0,0,
26:51.3,39,-66,0,0,0,0,
26:51.3,40,-69,0,0,0,0,
26:51.3,41,-64,0,0,0,0,
26:51.3,42,-66,135,63,54,0,
26:51.3,43,-64,0,0,0,0,
26:51.3,44,-56,0,0,0,0,
26:51.3,45,-59,0,0,0,0,
26:51.3,46,-56,0,0,0,0,
26:51.3,47,-62,0,0,0,0,
26:51.3,48,-50,0,0,0,0,
26:51.3,49,-62,0,0,0,0,
26:51.3,50,-60,0,0,0,0,
26:51.3,51,-58,0,0,0,0,
26:51.3,52,-57,0,0,0,0,
26:51.3,53,-67,0,56,0,69,
26:51.3,54,-67,0,0,0,0,
26:51.3,55,-64,0,0,0,0,
26:51.3,56,-62,0,65,0,0,
26:51.3,57,-64,79,83,88,0,
26:51.3,58,-65,0,0,0,0,
26:51.3,59,-72,0,67,62,93,
26:51.3,60,-66,988,999,999,999,
26:51.6,21,0,62,81,0,55,
26:51.6,22,0,0,0,0,0,
26:51.6,23,0,0,0,0,0,
26:51.6,24,0,0,0,0,0,
26:51.6,25,0,0,0,53,0,
26:51.6,26,0,0,0,0,0,
26:51.6,27,0,0,0,0,0,
26:51.6,28,0,0,0,0,0,
26:51.6,29,0,0,0,0,0,
26:51.6,30,0,0,0,0,0,
26:51.6,31,0,0,0,0,0,
26:51.6,32,0,0,0,0,0,
26:51.6,33,0,0,0,51,0,
26:51.6,34,0,0,0,0,0,
26:51.6,35,0,0,0,0,0,
26:51.6,36,0,0,0,0,0,
26:51.6,37,0,0,0,0,0,
26:51.6,38,0,0,0,0,0,
26:51.6,39,0,0,0,0,0,
26:51.6,40,0,0,0,0,0,
26:51.6,41,0,0,0,0,0,
26:51.6,42,0,135,63,54,0,
26:51.6,43,0,0,0,0,0,
26:51.6,44,0,0,0,0,0,
26:51.6,45,0,0,0,0,0,
26:51.6,46,0,0,0,0,0,
26:51.6,47,0,0,0,0,0,
26:51.6,48,0,0,0,0,0,
26:51.6,49,0,0,0,0,0,
26:51.6,50,0,0,0,0,0,
26:51.6,51,0,0,0,0,0,
26:51.6,52,0,0,0,0,0,
26:51.6,53,0,0,56,0,69,
26:51.6,54,0,0,0,0,0,
26:51.6,55,0,0,0,0,0,
26:51.6,56,0,0,66,0,0,
26:51.6,57,0,0,0,0,0,
26:51.6,58,0,0,0,0,0,
26:51.6,59,0,0,0,0,0,
26:51.6,60,0,0,0,0,0,
26:51.9,21,-60,62,81,0,55,
26:51.9,22,0,0,0,0,0,
26:51.9,23,-68,0,0,0,0,
26:51.9,24,-62,0,0,0,0,
26:51.9,25,0,0,0,53,0,
26:51.9,26,0,0,0,0,0,
26:51.9,27,-55,0,0,0,0,
26:51.9,28,-67,0,0,0,0,
26:51.9,29,-56,0,0,0,0,
26:51.9,30,-55,0,0,0,0,
26:51.9,31,-62,0,0,0,0,
26:51.9,32,-65,0,0,0,0,
26:51.9,33,-61,0,0,51,0,
26:51.9,34,-79,0,0,0,0,
26:51.9,35,-67,0,0,0,0,
26:51.9,36,-70,0,0,0,0,
26:51.9,37,-68,0,0,0,0,
26:51.9,38,-68,0,0,0,0,
26:51.9,39,-66,0,0,0,58,
26:51.9,40,-69,0,0,0,0,
26:51.9,41,-64,0,0,0,0,
26:51.9,42,-66,135,63,54,0,
26:51.9,43,-64,0,0,0,0,
26:51.9,44,-56,0,0,0,0,
26:51.9,45,-59,0,0,0,0,
26:51.9,46,-56,0,0,0,0,
26:51.9,47,-62,0,0,0,0,
26:51.9,48,-50,0,0,0,0,
26:51.9,49,-62,0,0,0,0,
26:51.9,50,-60,0,0,0,0,
26:51.9,51,-58,0,0,0,0,
26:51.9,52,0,0,0,0,0,
26:51.9,53,-67,0,57,0,69,
26:51.9,54,-67,0,0,0,0,
26:51.9,55,-64,0,0,0,0,
26:51.9,56,-62,0,67,0,0,
26:51.9,57,-64,0,0,0,0,
26:51.9,58,-65,0,0,0,0,
26:51.9,59,-72,0,0,0,0,
26:51.9,60,-66,0,0,0,0,
26:52.2,21,0,62,81,0,55,
