"board_id","block_id","reg_dt","major","minor","lc1","lc2","lc3","lc4","etc","insert_dt"
"K011","4","2021-08-27 15:25:52.440000","1","44","132","156","999","123",\N,"2021-08-27 15:25:53.798"
"K006","1","2021-08-27 15:25:52.547000","1","21","0","60","0","0",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:52.640000","1","56","0","55","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:52.751000","1","42","187","0","0","0",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:52.751000","1","43","999","999","999","999",\N,"2021-08-27 15:25:53.798"
"K012","2","2021-08-27 15:25:52.828000","1","46","66","0","0","0",\N,"2021-08-27 15:25:53.798"
"K006","1","2021-08-27 15:25:52.853000","1","21","0","61","0","0",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:52.944000","1","56","0","55","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:53.060000","1","42","153","67","0","59",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:53.060000","1","43","522","999","999","999",\N,"2021-08-27 15:25:53.798"
"K012","1","2021-08-27 15:25:53.134000","1","45","0","60","67","63",\N,"2021-08-27 15:25:53.798"
"K012","2","2021-08-27 15:25:53.134000","1","46","999","999","999","0",\N,"2021-08-27 15:25:53.798"
"K006","1","2021-08-27 15:25:53.158000","1","21","0","63","0","0",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:53.250000","1","56","0","55","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:53.364000","1","42","147","80","0","65",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:53.364000","1","43","108","156","0","94",\N,"2021-08-27 15:25:53.798"
"K006","1","2021-08-27 15:25:53.462000","1","21","0","63","0","0",\N,"2021-08-27 15:25:53.798"
"K012","1","2021-08-27 15:25:53.486000","1","45","55","77","74","79",\N,"2021-08-27 15:25:53.798"
"K012","2","2021-08-27 15:25:53.486000","1","46","999","999","999","185",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:53.554000","1","56","0","55","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:53.673000","1","42","162","0","0","0",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:53.673000","1","43","102","114","99","111",\N,"2021-08-27 15:25:53.798"
"K006","1","2021-08-27 15:25:53.767000","1","21","0","64","0","0",\N,"2021-08-27 15:25:53.798"
"K012","1","2021-08-27 15:25:53.789000","1","45","85","123","80","108",\N,"2021-08-27 15:25:53.798"
"K012","2","2021-08-27 15:25:53.789000","1","46","999","941","999","999",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:53.860000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:53.979000","1","42","163","0","0","0",\N,"2021-08-27 15:25:56.518"
"K011","3","2021-08-27 15:25:53.979000","1","43","92","101","92","97",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:54.073000","1","21","0","64","0","0",\N,"2021-08-27 15:25:56.518"
"K012","1","2021-08-27 15:25:54.097000","1","45","171","999","999","999",\N,"2021-08-27 15:25:56.518"
"K014","4","2021-08-27 15:25:54.165000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K012","2","2021-08-27 15:25:54.097000","1","46","779","89","365","115",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:54.285000","1","42","162","0","0","0",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:54.377000","1","21","0","65","0","0",\N,"2021-08-27 15:25:56.518"
"K012","1","2021-08-27 15:25:54.421000","1","45","780","888","999","999",\N,"2021-08-27 15:25:56.518"
"K014","4","2021-08-27 15:25:54.469000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:54.589000","1","42","162","0","0","0",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:54.681000","1","21","0","65","0","0",\N,"2021-08-27 15:25:56.518"
"K012","1","2021-08-27 15:25:54.728000","1","45","535","402","999","999",\N,"2021-08-27 15:25:56.518"
"K014","4","2021-08-27 15:25:54.773000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K007","1","2021-08-27 15:25:54.779000","1","25","64","0","0","0",\N,"2021-08-27 15:25:56.518"
"K007","2","2021-08-27 15:25:54.779000","1","26","999","999","212","999",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:54.893000","1","42","162","0","0","0",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:54.988000","1","21","0","66","0","0",\N,"2021-08-27 15:25:56.518"
"K014","4","2021-08-27 15:25:55.077000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K007","1","2021-08-27 15:25:55.104000","1","25","74","0","0","0",\N,"2021-08-27 15:25:56.518"
"K007","2","2021-08-27 15:25:55.104000","1","26","999","999","54","999",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:55.197000","1","42","162","0","0","0",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:55.292000","1","21","0","66","0","0",\N,"2021-08-27 15:25:56.518"
"K006","3","2021-08-27 15:25:55.292000","1","23","73","0","0","0",\N,"2021-08-27 15:25:56.518"
"K008","3","2021-08-27 15:25:55.365000","1","31","0","0","0","61",\N,"2021-08-27 15:25:56.518"
"K014","4","2021-08-27 15:25:55.383000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K007","1","2021-08-27 15:25:55.408000","1","25","372","999","999","270",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:55.503000","1","42","162","0","0","0",\N,"2021-08-27 15:25:56.518"
"K007","2","2021-08-27 15:25:55.408000","1","26","999","999","0","999",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:55.599000","1","21","0","159","81","0",\N,"2021-08-27 15:25:56.518"
"K006","2","2021-08-27 15:25:55.599000","1","22","51","0","0","0",\N,"2021-08-27 15:25:56.518"
"K006","4","2021-08-27 15:25:55.599000","1","24","0","115","0","150",\N,"2021-08-27 15:25:56.518"
"K008","3","2021-08-27 15:25:55.670000","1","31","0","0","0","65",\N,"2021-08-27 15:25:56.518"
"K014","4","2021-08-27 15:25:55.687000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K007","1","2021-08-27 15:25:55.788000","1","25","999","999","999","653",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:55.808000","1","42","162","0","0","0",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:55.904000","1","21","0","134","73","0",\N,"2021-08-27 15:25:56.518"
"K006","4","2021-08-27 15:25:55.904000","1","24","0","82","0","118",\N,"2021-08-27 15:25:56.518"
"K008","3","2021-08-27 15:25:55.975000","1","31","0","0","0","58",\N,"2021-08-27 15:25:56.518"
"K014","4","2021-08-27 15:25:55.992000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K007","1","2021-08-27 15:25:56.096000","1","25","999","999","999","999",\N,"2021-08-27 15:25:56.518"
"K007","4","2021-08-27 15:25:56.096000","1","28","369","147","186","61",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:56.114000","1","42","162","0","0","0",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:56.209000","1","21","0","84","0","0",\N,"2021-08-27 15:25:56.518"
"K008","3","2021-08-27 15:25:56.279000","1","31","0","0","0","61",\N,"2021-08-27 15:25:56.518"
"K014","4","2021-08-27 15:25:56.296000","1","56","0","55","0","0",\N,"2021-08-27 15:25:56.518"
"K007","1","2021-08-27 15:25:56.401000","1","25","64","0","420","70",\N,"2021-08-27 15:25:56.518"
"K007","4","2021-08-27 15:25:56.401000","1","28","999","999","999","999",\N,"2021-08-27 15:25:56.518"
"K011","2","2021-08-27 15:25:56.418000","1","42","163","51","0","0",\N,"2021-08-27 15:25:56.518"
"K006","1","2021-08-27 15:25:56.512000","1","21","0","57","0","58",\N,"2021-08-27 15:25:56.518"
"K006","4","2021-08-27 15:25:56.512000","1","24","0","0","76","0",\N,"2021-08-27 15:25:56.518"
"K008","3","2021-08-27 15:25:56.584000","1","31","0","0","0","57",\N,"2021-08-27 15:25:58.955"
"K014","4","2021-08-27 15:25:56.601000","1","56","0","56","0","0",\N,"2021-08-27 15:25:58.955"
"K011","2","2021-08-27 15:25:56.724000","1","42","163","51","0","0",\N,"2021-08-27 15:25:58.955"
"K007","1","2021-08-27 15:25:56.740000","1","25","0","0","0","57",\N,"2021-08-27 15:25:58.955"
"K007","4","2021-08-27 15:25:56.740000","1","28","999","999","999","999",\N,"2021-08-27 15:25:58.955"
"K006","1","2021-08-27 15:25:56.819000","1","21","0","57","0","59",\N,"2021-08-27 15:25:58.955"
"K006","4","2021-08-27 15:25:56.819000","1","24","0","0","81","0",\N,"2021-08-27 15:25:58.955"
"K008","3","2021-08-27 15:25:56.889000","1","31","0","0","0","58",\N,"2021-08-27 15:25:58.955"
"K014","4","2021-08-27 15:25:56.906000","1","56","0","56","0","0",\N,"2021-08-27 15:25:58.955"
"K007","3","2021-08-27 15:25:57.020000","1","27","999","999","945","999",\N,"2021-08-27 15:25:58.955"
"K011","2","2021-08-27 15:25:57.028000","1","42","163","52","0","0",\N,"2021-08-27 15:25:58.955"
"K007","4","2021-08-27 15:25:57.020000","1","28","804","999","999","999",\N,"2021-08-27 15:25:58.955"
"K006","1","2021-08-27 15:25:57.124000","1","21","0","58","0","58",\N,"2021-08-27 15:25:58.955"
"K006","4","2021-08-27 15:25:57.124000","1","24","0","0","77","0",\N,"2021-08-27 15:25:58.955"
"K008","3","2021-08-27 15:25:57.192000","1","31","0","0","0","62",\N,"2021-08-27 15:25:58.955"
"K014","4","2021-08-27 15:25:57.212000","1","56","0","56","0","0",\N,"2021-08-27 15:25:58.955"
"K011","2","2021-08-27 15:25:57.333000","1","42","163","52","0","0",\N,"2021-08-27 15:25:58.955"
"K007","3","2021-08-27 15:25:57.392000","1","27","999","999","999","999",\N,"2021-08-27 15:25:58.955"
"K006","1","2021-08-27 15:25:57.429000","1","21","0","62","0","60",\N,"2021-08-27 15:25:58.955"
"K006","4","2021-08-27 15:25:57.429000","1","24","0","0","71","0",\N,"2021-08-27 15:25:58.955"
"K012","4","2021-08-27 15:25:57.472000","1","48","127","0","63","0",\N,"2021-08-27 15:25:58.955"
"K008","3","2021-08-27 15:25:57.496000","1","31","0","0","0","57",\N,"2021-08-27 15:25:58.955"
"K014","4","2021-08-27 15:25:57.516000","1","56","0","56","0","0",\N,"2021-08-27 15:25:58.955"
"K011","2","2021-08-27 15:25:57.637000","1","42","162","52","0","0",\N,"2021-08-27 15:25:58.955"
"K007","3","2021-08-27 15:25:57.702000","1","27","363","999","999","128",\N,"2021-08-27 15:25:58.955"
"K006","1","2021-08-27 15:25:57.733000","1","21","0","60","0","57",\N,"2021-08-27 15:25:58.955"
"K006","4","2021-08-27 15:25:57.733000","1","24","0","0","75","0",\N,"2021-08-27 15:25:58.955"
"K012","4","2021-08-27 15:25:57.779000","1","48","999","999","999","999",\N,"2021-08-27 15:25:58.955"
"K008","3","2021-08-27 15:25:57.799000","1","31","0","0","0","68",\N,"2021-08-27 15:25:58.955"
"K014","4","2021-08-27 15:25:57.821000","1","56","0","56","0","0",\N,"2021-08-27 15:25:58.955"
"K011","2","2021-08-27 15:25:57.940000","1","42","163","52","0","0",\N,"2021-08-27 15:25:58.955"
"K006","1","2021-08-27 15:25:58.039000","1","21","0","63","0","59",\N,"2021-08-27 15:25:58.955"
"K006","4","2021-08-27 15:25:58.039000","1","24","0","0","72","0",\N,"2021-08-27 15:25:58.955"
"K012","4","2021-08-27 15:25:58.089000","1","48","999","999","999","999",\N,"2021-08-27 15:25:58.955"
"K008","3","2021-08-27 15:25:58.107000","1","31","0","0","0","51",\N,"2021-08-27 15:25:58.955"
"K014","4","2021-08-27 15:25:58.126000","1","56","0","56","0","0",\N,"2021-08-27 15:25:58.955"
"K011","2","2021-08-27 15:25:58.247000","1","42","163","52","0","0",\N,"2021-08-27 15:25:58.955"
"K006","1","2021-08-27 15:25:58.344000","1","21","0","67","0","61",\N,"2021-08-27 15:25:58.955"
"K006","4","2021-08-27 15:25:58.344000","1","24","0","0","70","0",\N,"2021-08-27 15:25:58.955"
"K012","3","2021-08-27 15:25:58.394000","1","47","999","999","640","999",\N,"2021-08-27 15:25:58.955"
"K014","4","2021-08-27 15:25:58.431000","1","56","0","56","0","0",\N,"2021-08-27 15:25:58.955"
"K012","4","2021-08-27 15:25:58.394000","1","48","369","999","999","999",\N,"2021-08-27 15:25:58.955"
"K011","2","2021-08-27 15:25:58.552000","1","42","168","67","0","0",\N,"2021-08-27 15:25:58.955"
"K006","1","2021-08-27 15:25:58.649000","1","21","0","67","0","61",\N,"2021-08-27 15:25:58.955"
"K006","4","2021-08-27 15:25:58.649000","1","24","0","0","69","0",\N,"2021-08-27 15:25:58.955"
"K014","4","2021-08-27 15:25:58.736000","1","56","0","56","0","0",\N,"2021-08-27 15:25:58.955"
"K012","3","2021-08-27 15:25:58.753000","1","47","999","999","999","999",\N,"2021-08-27 15:25:58.955"
"K012","4","2021-08-27 15:25:58.753000","1","48","90","66","67","89",\N,"2021-08-27 15:25:58.955"
"K011","2","2021-08-27 15:25:58.859000","1","42","168","70","0","0",\N,"2021-08-27 15:25:58.955"
"K006","1","2021-08-27 15:25:58.950000","1","21","0","68","0","61",\N,"2021-08-27 15:25:58.955"
"K006","4","2021-08-27 15:25:58.950000","1","24","0","0","68","0",\N,"2021-08-27 15:25:58.955"
"K013","2","2021-08-27 15:25:58.968000","1","50","429","147","0","298",\N,"2021-08-27 15:26:01.180"
"K014","4","2021-08-27 15:25:59.041000","1","56","0","56","0","0",\N,"2021-08-27 15:26:01.180"
"K012","3","2021-08-27 15:25:59.060000","1","47","337","999","999","999",\N,"2021-08-27 15:26:01.180"
"K011","2","2021-08-27 15:25:59.162000","1","42","162","59","0","0",\N,"2021-08-27 15:26:01.180"
"K006","1","2021-08-27 15:25:59.263000","1","21","0","68","0","62",\N,"2021-08-27 15:26:01.180"
"K006","4","2021-08-27 15:25:59.263000","1","24","0","0","68","0",\N,"2021-08-27 15:26:01.180"
"K014","4","2021-08-27 15:25:59.345000","1","56","0","56","0","0",\N,"2021-08-27 15:26:01.180"
"K013","2","2021-08-27 15:25:59.399000","1","50","999","999","239","999",\N,"2021-08-27 15:26:01.180"
"K013","3","2021-08-27 15:25:59.399000","1","51","63","0","0","0",\N,"2021-08-27 15:26:01.180"
"K013","4","2021-08-27 15:25:59.399000","1","52","0","111","0","0",\N,"2021-08-27 15:26:01.180"
"K011","2","2021-08-27 15:25:59.467000","1","42","163","58","0","0",\N,"2021-08-27 15:26:01.180"
"K006","1","2021-08-27 15:25:59.568000","1","21","0","68","0","62",\N,"2021-08-27 15:26:01.180"
"K006","4","2021-08-27 15:25:59.568000","1","24","0","0","67","0",\N,"2021-08-27 15:26:01.180"
"K013","2","2021-08-27 15:25:59.605000","1","50","999","999","394","999",\N,"2021-08-27 15:26:01.180"
"K013","3","2021-08-27 15:25:59.605000","1","51","55","0","0","0",\N,"2021-08-27 15:26:01.180"
"K013","4","2021-08-27 15:25:59.605000","1","52","0","106","0","0",\N,"2021-08-27 15:26:01.180"
"K014","4","2021-08-27 15:25:59.651000","1","56","0","55","0","0",\N,"2021-08-27 15:26:01.180"
"K011","2","2021-08-27 15:25:59.772000","1","42","164","58","0","0",\N,"2021-08-27 15:26:01.180"
"K006","1","2021-08-27 15:25:59.873000","1","21","0","69","0","62",\N,"2021-08-27 15:26:01.180"
"K006","4","2021-08-27 15:25:59.873000","1","24","0","0","67","0",\N,"2021-08-27 15:26:01.180"
"K013","1","2021-08-27 15:25:59.910000","1","49","0","151","999","999",\N,"2021-08-27 15:26:01.180"
"K008","3","2021-08-27 15:25:59.929000","1","31","0","0","0","52",\N,"2021-08-27 15:26:01.180"
"K014","4","2021-08-27 15:25:59.956000","1","56","0","56","0","0",\N,"2021-08-27 15:26:01.180"
"K013","2","2021-08-27 15:25:59.910000","1","50","999","801","323","999",\N,"2021-08-27 15:26:01.180"
"K013","4","2021-08-27 15:25:59.910000","1","52","0","122","0","0",\N,"2021-08-27 15:26:01.180"
"K011","2","2021-08-27 15:26:00.079000","1","42","164","58","0","0",\N,"2021-08-27 15:26:01.180"
"K006","1","2021-08-27 15:26:00.178000","1","21","0","69","0","62",\N,"2021-08-27 15:26:01.180"
"K006","4","2021-08-27 15:26:00.178000","1","24","0","0","67","0",\N,"2021-08-27 15:26:01.180"
"K013","1","2021-08-27 15:26:00.252000","1","49","383","202","999","999",\N,"2021-08-27 15:26:01.180"
"K013","2","2021-08-27 15:26:00.252000","1","50","173","125","92","157",\N,"2021-08-27 15:26:01.180"
"K013","4","2021-08-27 15:26:00.252000","1","52","0","119","0","0",\N,"2021-08-27 15:26:01.180"
"K014","4","2021-08-27 15:26:00.260000","1","56","0","56","0","0",\N,"2021-08-27 15:26:01.180"
"K011","2","2021-08-27 15:26:00.384000","1","42","164","58","0","0",\N,"2021-08-27 15:26:01.180"
"K006","1","2021-08-27 15:26:00.483000","1","21","0","69","0","62",\N,"2021-08-27 15:26:01.180"
"K006","4","2021-08-27 15:26:00.483000","1","24","0","0","67","0",\N,"2021-08-27 15:26:01.180"
"K008","2","2021-08-27 15:26:00.539000","1","30","291","431","630","301",\N,"2021-08-27 15:26:01.180"
"K013","1","2021-08-27 15:26:00.559000","1","49","501","84","999","999",\N,"2021-08-27 15:26:01.180"
"K013","2","2021-08-27 15:26:00.559000","1","50","180","141","110","163",\N,"2021-08-27 15:26:01.180"
"K013","4","2021-08-27 15:26:00.559000","1","52","0","94","0","0",\N,"2021-08-27 15:26:01.180"
"K014","4","2021-08-27 15:26:00.565000","1","56","0","55","0","0",\N,"2021-08-27 15:26:01.180"
"K011","2","2021-08-27 15:26:00.688000","1","42","163","57","0","0",\N,"2021-08-27 15:26:01.180"
"K006","1","2021-08-27 15:26:00.788000","1","21","0","70","0","62",\N,"2021-08-27 15:26:01.180"
"K006","4","2021-08-27 15:26:00.788000","1","24","0","0","66","0",\N,"2021-08-27 15:26:01.180"
"K013","1","2021-08-27 15:26:00.865000","1","49","0","0","0","277",\N,"2021-08-27 15:26:01.180"
"K013","4","2021-08-27 15:26:00.865000","1","52","0","61","0","0",\N,"2021-08-27 15:26:01.180"
"K014","4","2021-08-27 15:26:00.867000","1","56","0","55","0","0",\N,"2021-08-27 15:26:01.180"
"K008","2","2021-08-27 15:26:00.889000","1","30","999","999","999","999",\N,"2021-08-27 15:26:01.180"
"K011","2","2021-08-27 15:26:00.992000","1","42","164","57","0","0",\N,"2021-08-27 15:26:01.180"
"K006","1","2021-08-27 15:26:01.093000","1","21","0","69","0","61",\N,"2021-08-27 15:26:01.180"
"K006","4","2021-08-27 15:26:01.093000","1","24","0","0","67","0",\N,"2021-08-27 15:26:01.180"
"K014","4","2021-08-27 15:26:01.175000","1","56","0","55","0","0",\N,"2021-08-27 15:26:01.180"
"K008","2","2021-08-27 15:26:01.193000","1","30","999","999","999","999",\N,"2021-08-27 15:26:03.620"
"K008","3","2021-08-27 15:26:01.193000","1","31","0","0","0","68",\N,"2021-08-27 15:26:03.620"
"K011","2","2021-08-27 15:26:01.297000","1","42","164","58","0","0",\N,"2021-08-27 15:26:03.620"
"K006","1","2021-08-27 15:26:01.397000","1","21","0","68","0","60",\N,"2021-08-27 15:26:03.620"
"K006","4","2021-08-27 15:26:01.397000","1","24","0","0","67","0",\N,"2021-08-27 15:26:03.620"
"K014","4","2021-08-27 15:26:01.479000","1","56","0","56","0","0",\N,"2021-08-27 15:26:03.620"
"K008","1","2021-08-27 15:26:01.497000","1","29","404","999","999","883",\N,"2021-08-27 15:26:03.620"
"K011","2","2021-08-27 15:26:01.604000","1","42","164","58","0","0",\N,"2021-08-27 15:26:03.620"
"K006","1","2021-08-27 15:26:01.702000","1","21","0","67","0","59",\N,"2021-08-27 15:26:03.620"
"K006","4","2021-08-27 15:26:01.702000","1","24","0","0","70","0",\N,"2021-08-27 15:26:03.620"
"K008","2","2021-08-27 15:26:01.497000","1","30","999","688","171","999",\N,"2021-08-27 15:26:03.620"
"K008","3","2021-08-27 15:26:01.497000","1","31","0","0","0","73",\N,"2021-08-27 15:26:03.620"
"K014","4","2021-08-27 15:26:01.785000","1","56","0","56","0","0",\N,"2021-08-27 15:26:03.620"
"K008","1","2021-08-27 15:26:01.805000","1","29","787","999","999","999",\N,"2021-08-27 15:26:03.620"
"K008","3","2021-08-27 15:26:01.805000","1","31","0","0","0","73",\N,"2021-08-27 15:26:03.620"
"K011","2","2021-08-27 15:26:01.905000","1","42","164","58","0","0",\N,"2021-08-27 15:26:03.620"
"K006","1","2021-08-27 15:26:02.007000","1","21","0","67","0","58",\N,"2021-08-27 15:26:03.620"
"K006","4","2021-08-27 15:26:02.007000","1","24","0","0","70","0",\N,"2021-08-27 15:26:03.620"
"K014","4","2021-08-27 15:26:02.092000","1","56","0","56","0","0",\N,"2021-08-27 15:26:03.620"
"K008","1","2021-08-27 15:26:02.115000","1","29","399","999","999","999",\N,"2021-08-27 15:26:03.620"
"K008","3","2021-08-27 15:26:02.115000","1","31","0","0","0","62",\N,"2021-08-27 15:26:03.620"
"K008","4","2021-08-27 15:26:02.115000","1","32","999","221","0","446",\N,"2021-08-27 15:26:03.620"
"K011","2","2021-08-27 15:26:02.211000","1","42","164","58","0","0",\N,"2021-08-27 15:26:03.620"
"K009","1","2021-08-27 15:26:02.255000","1","33","0","66","0","0",\N,"2021-08-27 15:26:03.620"
"K006","1","2021-08-27 15:26:02.312000","1","21","0","62","0","57",\N,"2021-08-27 15:26:03.620"
"K006","4","2021-08-27 15:26:02.312000","1","24","0","0","70","0",\N,"2021-08-27 15:26:03.620"
"K014","4","2021-08-27 15:26:02.396000","1","56","0","57","0","0",\N,"2021-08-27 15:26:03.620"
"K011","2","2021-08-27 15:26:02.515000","1","42","164","58","0","0",\N,"2021-08-27 15:26:03.620"
"K009","1","2021-08-27 15:26:02.560000","1","33","0","99","0","0",\N,"2021-08-27 15:26:03.620"
"K008","1","2021-08-27 15:26:02.564000","1","29","0","0","278","133",\N,"2021-08-27 15:26:03.620"
"K008","4","2021-08-27 15:26:02.564000","1","32","999","957","396","999",\N,"2021-08-27 15:26:03.620"
"K006","1","2021-08-27 15:26:02.615000","1","21","0","62","0","56",\N,"2021-08-27 15:26:03.620"
"K006","4","2021-08-27 15:26:02.615000","1","24","0","0","69","0",\N,"2021-08-27 15:26:03.620"
"K014","4","2021-08-27 15:26:02.700000","1","56","0","57","0","0",\N,"2021-08-27 15:26:03.620"
"K008","4","2021-08-27 15:26:02.748000","1","32","999","999","674","999",\N,"2021-08-27 15:26:03.620"
"K011","2","2021-08-27 15:26:02.819000","1","42","164","58","0","0",\N,"2021-08-27 15:26:03.620"
"K009","1","2021-08-27 15:26:02.867000","1","33","55","105","0","59",\N,"2021-08-27 15:26:03.620"
"K006","1","2021-08-27 15:26:02.921000","1","21","0","62","0","55",\N,"2021-08-27 15:26:03.620"
"K006","4","2021-08-27 15:26:02.921000","1","24","0","0","70","0",\N,"2021-08-27 15:26:03.620"
"K014","4","2021-08-27 15:26:03.005000","1","56","0","59","0","0",\N,"2021-08-27 15:26:03.620"
"K008","3","2021-08-27 15:26:03.038000","1","31","999","500","402","999",\N,"2021-08-27 15:26:03.620"
"K011","2","2021-08-27 15:26:03.123000","1","42","164","58","0","0",\N,"2021-08-27 15:26:03.620"
"K006","1","2021-08-27 15:26:03.223000","1","21","0","69","0","59",\N,"2021-08-27 15:26:03.620"
"K006","4","2021-08-27 15:26:03.223000","1","24","0","0","69","0",\N,"2021-08-27 15:26:03.620"
"K008","4","2021-08-27 15:26:03.038000","1","32","944","321","999","999",\N,"2021-08-27 15:26:03.620"
"K014","4","2021-08-27 15:26:03.310000","1","56","0","61","0","0",\N,"2021-08-27 15:26:03.620"
"K011","2","2021-08-27 15:26:03.428000","1","42","164","58","0","0",\N,"2021-08-27 15:26:03.620"
"K008","3","2021-08-27 15:26:03.483000","1","31","999","999","782","999",\N,"2021-08-27 15:26:03.620"
"K006","1","2021-08-27 15:26:03.528000","1","21","0","69","0","59",\N,"2021-08-27 15:26:03.620"
"K006","4","2021-08-27 15:26:03.528000","1","24","0","0","69","0",\N,"2021-08-27 15:26:03.620"
"K013","4","2021-08-27 15:26:03.611000","1","52","114","0","90","597",\N,"2021-08-27 15:26:03.620"
"K014","4","2021-08-27 15:26:03.615000","1","56","0","58","0","0",\N,"2021-08-27 15:26:03.620"
"K008","3","2021-08-27 15:26:03.708000","1","31","999","999","999","999",\N,"2021-08-27 15:26:05.668"
"K008","4","2021-08-27 15:26:03.708000","1","32","0","55","0","0",\N,"2021-08-27 15:26:05.668"
"K011","2","2021-08-27 15:26:03.734000","1","42","164","58","0","0",\N,"2021-08-27 15:26:05.668"
"K006","1","2021-08-27 15:26:03.832000","1","21","0","65","0","57",\N,"2021-08-27 15:26:05.668"
"K006","4","2021-08-27 15:26:03.832000","1","24","0","0","70","0",\N,"2021-08-27 15:26:05.668"
"K014","1","2021-08-27 15:26:03.921000","1","53","0","58","0","0",\N,"2021-08-27 15:26:05.668"
"K008","3","2021-08-27 15:26:03.957000","1","31","92","84","0","0",\N,"2021-08-27 15:26:05.668"
"K008","4","2021-08-27 15:26:03.957000","1","32","57","104","0","0",\N,"2021-08-27 15:26:05.668"
"K013","3","2021-08-27 15:26:04.000000","1","51","88","0","0","51",\N,"2021-08-27 15:26:05.668"
"K013","4","2021-08-27 15:26:04.000000","1","52","214","400","999","999",\N,"2021-08-27 15:26:05.668"
"K011","2","2021-08-27 15:26:04.038000","1","42","164","58","0","0",\N,"2021-08-27 15:26:05.668"
"K006","1","2021-08-27 15:26:04.136000","1","21","0","68","0","59",\N,"2021-08-27 15:26:05.668"
"K006","4","2021-08-27 15:26:04.136000","1","24","0","0","69","0",\N,"2021-08-27 15:26:05.668"
"K014","4","2021-08-27 15:26:04.226000","1","56","0","55","0","0",\N,"2021-08-27 15:26:05.668"
"K013","1","2021-08-27 15:26:04.246000","1","49","68","0","77","73",\N,"2021-08-27 15:26:05.668"
"K013","3","2021-08-27 15:26:04.246000","1","51","132","0","0","0",\N,"2021-08-27 15:26:05.668"
"K013","4","2021-08-27 15:26:04.246000","1","52","196","999","999","999",\N,"2021-08-27 15:26:05.668"
"K006","1","2021-08-27 15:26:04.441000","1","21","0","71","0","61",\N,"2021-08-27 15:26:05.668"
"K006","4","2021-08-27 15:26:04.441000","1","24","0","0","68","0",\N,"2021-08-27 15:26:05.668"
"K014","4","2021-08-27 15:26:04.530000","1","56","0","53","0","0",\N,"2021-08-27 15:26:05.668"
"K014","4","2021-08-27 15:26:04.835000","1","56","0","55","0","0",\N,"2021-08-27 15:26:05.668"
"K011","2","2021-08-27 15:26:05.052000","1","42","163","58","0","0",\N,"2021-08-27 15:26:05.668"
"K011","2","2021-08-27 15:26:05.053000","1","42","164","59","0","0",\N,"2021-08-27 15:26:05.668"
"K011","2","2021-08-27 15:26:05.053000","1","42","164","59","0","0",\N,"2021-08-27 15:26:05.668"
"K008","4","2021-08-27 15:26:05.102000","1","32","0","91","0","0",\N,"2021-08-27 15:26:05.668"
"K008","4","2021-08-27 15:26:05.103000","1","32","0","67","0","0",\N,"2021-08-27 15:26:05.668"
"K008","4","2021-08-27 15:26:05.103000","1","32","0","70","0","0",\N,"2021-08-27 15:26:05.668"
