reg_dt,21_rssi,21_lc1,21_lc2,21_lc3,21_lc4,22_rssi,22_lc1,22_lc2,22_lc3,22_lc4,23_rssi,23_lc1,23_lc2,23_lc3,23_lc4,24_rssi,24_lc1,24_lc2,24_lc3,24_lc4,25_rssi,25_lc1,25_lc2,25_lc3,25_lc4,26_rssi,26_lc1,26_lc2,26_lc3,26_lc4,27_rssi,27_lc1,27_lc2,27_lc3,27_lc4,28_rssi,28_lc1,28_lc2,28_lc3,28_lc4,29_rssi,29_lc1,29_lc2,29_lc3,29_lc4,30_rssi,30_lc1,30_lc2,30_lc3,30_lc4,31_rssi,31_lc1,31_lc2,31_lc3,31_lc4,32_rssi,32_lc1,32_lc2,32_lc3,32_lc4,33_rssi,33_lc1,33_lc2,33_lc3,33_lc4,34_rssi,34_lc1,34_lc2,34_lc3,34_lc4,35_rssi,35_lc1,35_lc2,35_lc3,35_lc4,36_rssi,36_lc1,36_lc2,36_lc3,36_lc4,37_rssi,37_lc1,37_lc2,37_lc3,37_lc4,38_rssi,38_lc1,38_lc2,38_lc3,38_lc4,39_rssi,39_lc1,39_lc2,39_lc3,39_lc4,40_rssi,40_lc1,40_lc2,40_lc3,40_lc4,41_rssi,41_lc1,41_lc2,41_lc3,41_lc4,42_rssi,42_lc1,42_lc2,42_lc3,42_lc4,43_rssi,43_lc1,43_lc2,43_lc3,43_lc4,44_rssi,44_lc1,44_lc2,44_lc3,44_lc4,45_rssi,45_lc1,45_lc2,45_lc3,45_lc4,46_rssi,46_lc1,46_lc2,46_lc3,46_lc4,47_rssi,47_lc1,47_lc2,47_lc3,47_lc4,48_rssi,48_lc1,48_lc2,48_lc3,48_lc4,49_rssi,49_lc1,49_lc2,49_lc3,49_lc4,50_rssi,50_lc1,50_lc2,50_lc3,50_lc4,51_rssi,51_lc1,51_lc2,51_lc3,51_lc4,52_rssi,52_lc1,52_lc2,52_lc3,52_lc4,53_rssi,53_lc1,53_lc2,53_lc3,53_lc4,54_rssi,54_lc1,54_lc2,54_lc3,54_lc4,55_rssi,55_lc1,55_lc2,55_lc3,55_lc4,56_rssi,56_lc1,56_lc2,56_lc3,56_lc4,57_rssi,57_lc1,57_lc2,57_lc3,57_lc4,58_rssi,58_lc1,58_lc2,58_lc3,58_lc4,59_rssi,59_lc1,59_lc2,59_lc3,59_lc4,60_rssi,60_lc1,60_lc2,60_lc3,60_lc4
2021-08-27 10:27:04.500000,0,63,0,0,65,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,61,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,448,58,0,0,999,999,999,999,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:05,0,64,0,0,67,0,742,745,531,177,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,58,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,86,0,0,111,0,0,53,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:05.500000,0,74,247,0,96,0,999,999,999,999,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,57,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,67,60,85,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:06,0,999,999,999,999,0,59,0,0,96,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,53,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,62,84,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:06.500000,0,984,999,999,999,0,0,0,0,0,0,0,0,0,0,0,95,999,255,899,-48.0,75,103,74,0,-49.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,60,86,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:07,0,80,142,0,67,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,-48.0,86,112,104,0,-49.0,0,0,0,0,-49.0,0,0,0,0,0,0,65,85,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,59,87,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:07.500000,0,66,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,732,0,240,144,592,0,0,999,0,0,999,0,0,0,0,0,0,0,52,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,59,86,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:08,0,75,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,118,429,506,0,-49.0,999,65,0,999,-49.0,0,0,0,0,0,0,62,68,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,86,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:08.500000,0,79,174,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,999,0,0,999,-49.0,844,999,999,940,0,0,0,67,0,-46.0,0,0,0,0,0,276,999,999,918,0,89,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,59,86,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:09,0,77,173,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,51,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,68,680,999,419,0,0,0,61,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,55,88,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,58,242,0,0,0,0,66,0,63,0,0,0,0,183,644,999,999,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:09.500000,0,79,176,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,109,0,0,0,637,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,54,89,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,74,0,73,0,180,693,999,999,0,0,129,0,68,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:10,0,78,177,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,53,89,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,58,0,78,0,107,234,999,999,0,366,999,0,999,0,389,218,243,999,0,277,68,53,93,0,0,110,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:10.500000,0,82,181,0,51,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,54,89,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,706,0,999,-49.0,395,226,99,999,-50.0,999,0,60,68,-50.0,0,416,0,0,-44.0,0,0,0,0,0,76,323,0,54,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:11,0,82,182,0,52,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,88,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,767,999,698,999,0,97,232,74,0,0,0,0,0,0
2021-08-27 10:27:11.500000,0,83,182,0,52,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,88,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,77,593,999,999,-50.0,0,74,0,0,-44.0,60,0,0,0,0,57,329,999,999,0,999,999,247,77,0,0,55,0,0
2021-08-27 10:27:12,0,83,183,0,52,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,54,88,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,94,0,-50.0,0,0,0,0,-44.0,0,0,54,0,0,57,0,999,402,0,899,710,93,418,0,308,999,999,529
2021-08-27 10:27:12.500000,0,83,183,0,52,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,551,259,798,142,0,0,0,0,0,0,0,0,0,0,0,65,54,88,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,68,62,64,71,0,0,0,0,0,0,0,81,54,0,0,466,120,999,994
2021-08-27 10:27:13,0,83,182,0,52,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,70,72,75,0,999,999,999,999,0,53,85,290,180,0,0,0,0,0,0,65,54,88,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:13.500000,0,82,182,0,51,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,78,61,131,0,0,0,0,0,0,255,55,0,0,0,999,999,999,999,0,0,0,0,0,0,65,54,88,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-27 10:27:14,0,82,182,0,51,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,89,999,999,999,0,0,0,0,0,0,0,0,0,0,0,999,627,267,611,0,0,0,0,0,0,65,54,88,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
2021-08-27 10:27:14.500000,0,82,182,0,51,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,86,0,999,52,0,999,0,0,667,999,0,-49.0,0,999,999,248,0,217,66,0,343,0,0,0,0,0,0,126,71,119,119,0,0,0,0,0,0,65,54,88,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
2021-08-27 10:27:15,0,81,181,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,54,0,69,103,0,999,53,161,999,0,0,534,999,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,54,87,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
2021-08-27 10:27:15.500000,0,81,183,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,999,999,999,0,999,0,353,999,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,54,87,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
2021-08-27 10:27:16,0,82,183,0,51,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,66,0,0,101,999,999,158,0,0,0,0,0,0,0,0,0,0,0,362,999,999,661,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,56,86,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,169,0,999,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
2021-08-27 10:27:16.500000,0,83,183,0,51,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,57,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,55,86,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,278,158,57,120,0,0,0,0,0,0,0,0,0,0,0,90,348,197,999,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
2021-08-27 10:27:17,0,83,183,0,52,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,71,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,55,85,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,0,0,0,0,0,999,999,999,559,0,58,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
2021-08-27 10:27:17.500000,0,84,185,0,53,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,51,88,0,0,65,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,-48.0,0,0,0,0,-49.0,999,999,999,85,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
2021-08-27 10:27:18,0,84,187,0,52,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,-48.0,0,0,0,0,-50.0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,-46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,96,0,103,0,101,78,698,999,0,0,0,0,0,0,210,0,999,763,0,999,0,177,0,-48.0,0,0,0,0,-49.0,999,999,99,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,-50.0,0,0,0,0,-50.0,0,0,0,0,-44.0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
