board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc
K001,2,53:20.1,1,2,0,999,55,151,\N
K001,2,53:19.7,1,2,65,999,53,151,\N
K001,2,53:19.4,1,2,0,999,0,151,\N
K001,2,53:19.2,1,2,0,999,0,151,\N
K001,2,53:18.8,1,2,0,999,0,151,\N
K001,2,53:18.5,1,2,0,999,0,151,\N
K001,2,53:18.2,1,2,56,999,0,151,\N
K001,2,53:17.9,1,2,128,999,0,151,\N
K001,2,53:17.6,1,2,124,999,0,151,\N
K001,2,53:17.3,1,2,121,999,0,151,\N
K001,2,53:17.0,1,2,133,999,0,151,\N
K001,2,53:16.7,1,2,85,999,0,151,\N
K001,2,53:16.4,1,2,149,999,0,151,\N
K001,2,53:16.2,1,2,170,999,0,151,\N
K001,2,53:16.0,1,2,150,999,0,151,\N
K001,2,53:15.5,1,2,0,999,0,151,\N
K001,2,53:15.2,1,2,0,999,0,151,\N
K001,2,53:14.9,1,2,0,999,0,151,\N
K001,2,53:14.6,1,2,0,999,0,151,\N
K001,2,53:14.3,1,2,0,999,0,151,\N
K001,2,53:14.1,1,2,158,999,0,151,\N
K001,2,53:13.7,1,2,228,999,0,151,\N
K001,2,53:13.4,1,2,192,999,0,151,\N
K001,2,53:13.2,1,2,149,999,0,151,\N
K001,2,53:12.7,1,2,130,999,0,151,\N
K001,2,53:12.4,1,2,136,999,0,151,\N
K001,2,53:12.1,1,2,128,999,0,151,\N
K001,2,53:11.8,1,2,94,999,0,151,\N
K001,2,53:11.4,1,2,96,999,0,151,\N
K001,2,53:11.1,1,2,109,999,0,151,\N
K001,2,53:10.8,1,2,83,999,0,151,\N
K001,2,53:10.5,1,2,53,999,0,151,\N
K001,2,53:10.2,1,2,92,999,0,151,\N
K001,2,53:09.9,1,2,80,999,0,151,\N
K001,2,53:09.6,1,2,60,999,0,151,\N
K001,2,53:09.3,1,2,94,999,0,151,\N
K001,2,53:09.0,1,2,69,999,0,151,\N
K001,2,53:08.7,1,2,73,999,0,151,\N
K001,2,53:08.4,1,2,0,999,0,151,\N
K001,2,53:08.1,1,2,0,999,0,151,\N
K001,2,53:07.8,1,2,0,999,0,151,\N
K001,2,53:07.5,1,2,0,999,0,151,\N
K001,2,53:07.1,1,2,129,999,0,151,\N
K001,2,53:06.8,1,2,79,999,0,151,\N
K001,2,53:06.5,1,2,79,999,0,151,\N
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
