board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc
K001,4,32:44.3,1,4,999,214,71,231,\N
K001,4,32:44.0,1,4,999,71,71,258,\N
K001,4,32:43.7,1,4,999,146,71,165,\N
K001,4,32:43.4,1,4,999,226,71,177,\N
K001,4,32:43.0,1,4,999,369,71,157,\N
K001,4,32:42.7,1,4,999,558,71,63,\N
K001,4,32:42.5,1,4,999,375,71,0,\N
K001,4,32:42.3,1,4,999,157,72,0,\N
K001,4,32:42.0,1,4,999,149,72,0,\N
K001,4,32:41.5,1,4,999,139,72,86,\N
K001,4,32:41.2,1,4,999,327,72,121,\N
K001,4,32:41.0,1,4,999,320,71,90,\N
K001,4,32:40.7,1,4,999,104,72,59,\N
K001,4,32:40.4,1,4,999,68,72,158,\N
K001,4,32:40.0,1,4,999,69,72,172,\N
K001,4,32:39.6,1,4,999,114,72,129,\N
K001,4,32:39.3,1,4,999,531,72,94,\N
K001,4,32:39.0,1,4,999,999,70,396,\N
K001,4,32:38.7,1,4,999,999,0,516,\N
K001,4,32:38.4,1,4,999,999,367,972,\N
K001,4,32:38.2,1,4,999,999,249,808,\N
K001,4,32:37.7,1,4,908,530,0,163,\N
