board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc
K001,2,30:48.8,1,2,567,0,84,999,\N
K001,1,30:48.8,1,1,0,0,90,0,\N
K001,3,30:48.5,1,3,105,0,0,0,\N
K001,2,30:48.5,1,2,560,0,58,999,\N
K001,1,30:48.5,1,1,0,0,97,0,\N
K001,3,30:48.2,1,3,107,0,0,0,\N
K001,2,30:48.2,1,2,617,0,0,999,\N
K001,1,30:48.2,1,1,0,0,107,0,\N
K001,3,30:47.9,1,3,93,0,0,0,\N
K001,2,30:47.9,1,2,625,0,77,999,\N
K001,1,30:47.9,1,1,0,0,83,0,\N
K001,3,30:47.6,1,3,92,0,0,0,\N
K001,2,30:47.6,1,2,606,0,124,999,\N
K001,1,30:47.6,1,1,0,0,78,0,\N
K001,3,30:47.3,1,3,91,0,0,0,\N
K001,2,30:47.3,1,2,617,0,133,999,\N
K001,1,30:47.3,1,1,0,0,75,0,\N
K001,3,30:47.0,1,3,90,0,0,0,\N
K001,2,30:47.0,1,2,657,0,113,999,\N
K001,1,30:47.0,1,1,0,0,75,0,\N
K001,3,30:46.7,1,3,87,0,0,0,\N
K001,2,30:46.7,1,2,705,0,95,999,\N
K001,1,30:46.7,1,1,0,0,78,0,\N
K001,3,30:46.4,1,3,87,0,0,0,\N
K001,2,30:46.4,1,2,722,0,85,999,\N
K001,1,30:46.4,1,1,0,0,79,0,\N
K001,3,30:46.1,1,3,86,0,0,0,\N
K001,2,30:46.1,1,2,732,0,85,999,\N
K001,1,30:46.1,1,1,0,0,79,0,\N
K001,3,30:45.8,1,3,84,0,0,0,\N
K001,2,30:45.8,1,2,773,0,83,999,\N
K001,1,30:45.8,1,1,0,0,78,0,\N
K001,3,30:45.5,1,3,77,0,0,0,\N
K001,2,30:45.5,1,2,851,0,70,999,\N
K001,1,30:45.5,1,1,0,0,78,0,\N
K001,3,30:45.2,1,3,71,0,0,0,\N
K001,2,30:45.2,1,2,880,0,59,999,\N
K001,1,30:45.2,1,1,0,0,81,0,\N
K001,3,30:44.9,1,3,71,0,0,0,\N
K001,2,30:44.9,1,2,879,0,0,999,\N
K001,1,30:44.9,1,1,0,0,89,0,\N
K001,3,30:44.6,1,3,81,0,0,0,\N
K001,2,30:44.6,1,2,839,0,0,999,\N
K001,1,30:44.6,1,1,0,0,88,0,\N
K001,3,30:44.2,1,3,91,0,0,0,\N
K001,2,30:44.2,1,2,720,0,0,999,\N
K001,1,30:44.2,1,1,0,0,89,0,\N
K001,3,30:43.9,1,3,98,0,0,0,\N
K001,2,30:43.9,1,2,737,0,0,999,\N
K001,1,30:43.9,1,1,0,0,86,0,\N
K001,3,30:43.6,1,3,90,0,0,0,\N
K001,2,30:43.6,1,2,753,0,73,999,\N
K001,1,30:43.6,1,1,0,0,79,0,\N
K001,3,30:43.3,1,3,84,0,0,0,\N
K001,2,30:43.3,1,2,734,0,105,999,\N
K001,1,30:43.3,1,1,0,0,74,0,\N
K001,3,30:43.0,1,3,98,0,0,0,\N
K001,2,30:43.0,1,2,650,0,87,999,\N
K001,1,30:43.0,1,1,0,0,80,0,\N
K001,3,30:42.7,1,3,92,0,0,0,\N
K001,2,30:42.7,1,2,669,0,86,999,\N
K001,1,30:42.7,1,1,0,0,79,0,\N
K001,3,30:42.4,1,3,82,0,0,0,\N
K001,2,30:42.4,1,2,707,0,106,999,\N
K001,1,30:42.4,1,1,0,0,75,0,\N
K001,3,30:42.1,1,3,83,0,0,0,\N
K001,2,30:42.1,1,2,651,0,154,999,\N
K001,1,30:42.1,1,1,0,0,68,0,\N
K001,3,30:41.8,1,3,95,0,0,0,\N
K001,2,30:41.8,1,2,608,0,104,999,\N
K001,1,30:41.8,1,1,0,0,77,0,\N
K001,3,30:41.6,1,3,102,0,0,0,\N
K001,2,30:41.6,1,2,533,0,152,999,\N
K001,1,30:41.6,1,1,0,0,72,0,\N
K001,3,30:41.3,1,3,101,0,0,0,\N
K001,2,30:41.3,1,2,587,0,138,999,\N
K001,1,30:41.3,1,1,0,0,71,0,\N
K001,3,30:41.1,1,3,98,0,0,0,\N
K001,2,30:41.1,1,2,567,0,170,999,\N
K001,1,30:41.1,1,1,0,0,67,0,\N
K001,3,30:40.5,1,3,93,0,0,0,\N
K001,2,30:40.5,1,2,644,0,126,999,\N
K001,1,30:40.5,1,1,0,0,73,0,\N
K001,3,30:40.3,1,3,96,0,0,0,\N
K001,2,30:40.3,1,2,661,0,59,999,\N
K001,1,30:40.3,1,1,0,0,87,0,\N
K001,3,30:39.9,1,3,109,0,0,0,\N
K001,2,30:39.9,1,2,667,0,0,999,\N
K001,1,30:39.9,1,1,0,0,109,0,\N
K001,3,30:39.6,1,3,107,0,0,0,\N
K001,2,30:39.6,1,2,678,0,0,999,\N
K001,1,30:39.6,1,1,0,0,97,0,\N
K001,3,30:39.3,1,3,77,0,0,0,\N
K001,2,30:39.3,1,2,687,0,59,999,\N
K001,1,30:39.3,1,1,0,0,84,0,\N
K001,3,30:39.0,1,3,60,0,0,0,\N
K001,2,30:39.0,1,2,723,0,73,999,\N
K001,1,30:39.0,1,1,0,0,80,0,\N
K001,3,30:38.8,1,3,83,0,0,0,\N
K001,2,30:38.8,1,2,562,0,76,999,\N
K001,1,30:38.8,1,1,0,0,79,0,\N
K001,3,30:38.5,1,3,99,0,0,0,\N
K001,2,30:38.5,1,2,364,0,152,999,\N
K001,1,30:38.5,1,1,0,0,73,0,\N
K001,3,30:38.1,1,3,80,0,0,0,\N
K001,2,30:38.1,1,2,439,0,144,999,\N
K001,1,30:38.1,1,1,0,0,67,0,\N
K001,3,30:37.8,1,3,83,0,0,0,\N
K001,2,30:37.8,1,2,525,0,132,999,\N
K001,1,30:37.8,1,1,0,0,64,0,\N
K001,3,30:37.5,1,3,227,0,0,0,\N
K001,2,30:37.5,1,2,389,0,65,999,\N
K001,1,30:37.5,1,1,0,0,74,0,\N
K001,3,30:37.2,1,3,269,0,0,0,\N
K001,2,30:37.2,1,2,252,0,157,999,\N
K001,1,30:37.2,1,1,0,0,52,0,\N
K001,3,30:36.8,1,3,378,0,0,0,\N
K001,2,30:36.8,1,2,0,0,273,999,\N
K001,3,30:36.5,1,3,505,0,0,0,\N
K001,2,30:36.5,1,2,0,0,0,999,\N
K001,1,30:36.5,1,1,0,0,71,0,\N
K001,3,30:36.2,1,3,458,0,0,0,\N
K001,2,30:36.2,1,2,80,0,0,999,\N
K001,1,30:36.2,1,1,0,0,105,0,\N
K001,3,30:35.9,1,3,180,0,0,0,\N
K001,2,30:35.9,1,2,640,0,64,999,\N
K001,1,30:35.9,1,1,0,74,209,51,\N
K001,3,30:35.6,1,3,101,0,0,0,\N
K001,2,30:35.6,1,2,668,0,66,999,\N
K001,1,30:35.6,1,1,0,93,255,61,\N
K001,3,30:35.3,1,3,173,0,0,0,\N
K001,2,30:35.3,1,2,566,0,66,999,\N
K001,1,30:35.3,1,1,0,72,230,60,\N
K001,3,30:35.0,1,3,261,0,0,0,\N
K001,2,30:35.0,1,2,361,0,64,999,\N
K001,1,30:35.0,1,1,0,0,174,0,\N
K001,3,30:34.7,1,3,208,0,0,0,\N
K001,2,30:34.7,1,2,411,0,63,999,\N
K001,1,30:34.7,1,1,0,0,158,0,\N
K001,3,30:34.4,1,3,94,0,0,0,\N
K001,2,30:34.4,1,2,587,0,59,999,\N
K001,1,30:34.4,1,1,0,0,181,0,\N
K001,3,30:34.1,1,3,143,0,0,0,\N
K001,2,30:34.1,1,2,482,0,63,999,\N
K001,1,30:34.1,1,1,0,56,199,0,\N
K001,3,30:33.8,1,3,208,0,0,0,\N
K001,2,30:33.8,1,2,316,0,61,999,\N
K001,1,30:33.8,1,1,0,52,180,0,\N
K001,3,30:33.4,1,3,149,0,0,0,\N
K001,2,30:33.4,1,2,181,0,0,999,\N
K001,1,30:33.4,1,1,0,0,123,0,\N
K001,3,30:33.1,1,3,71,0,0,0,\N
K001,2,30:33.1,1,2,226,0,270,999,\N
K001,1,30:33.1,1,1,0,0,111,0,\N
K001,3,30:32.8,1,3,71,0,0,0,\N
K001,2,30:32.8,1,2,221,0,212,999,\N
K001,1,30:32.8,1,1,0,0,116,0,\N
K001,3,30:32.5,1,3,108,0,0,0,\N
K001,2,30:32.5,1,2,93,0,145,999,\N
K001,1,30:32.5,1,1,0,0,131,0,\N
K001,3,30:32.1,1,3,195,0,0,0,\N
K001,2,30:32.1,1,2,88,0,68,999,\N
K001,1,30:32.1,1,1,0,0,131,0,\N
K001,3,30:31.9,1,3,53,0,0,0,\N
K001,2,30:31.9,1,2,460,0,84,999,\N
K001,1,30:31.9,1,1,0,0,130,0,\N
K001,2,30:31.5,1,2,379,0,529,999,\N
K001,1,30:31.5,1,1,0,0,86,0,\N
K001,2,30:31.2,1,2,790,0,739,999,\N
K001,2,30:30.9,1,2,791,0,543,999,\N
K001,3,30:30.6,1,3,79,0,0,0,\N
K001,2,30:30.6,1,2,706,0,236,999,\N
K001,3,30:30.3,1,3,169,0,0,0,\N
K001,2,30:30.3,1,2,505,0,0,999,\N
K001,3,30:30.0,1,3,205,0,0,0,\N
K001,2,30:30.0,1,2,519,0,56,999,\N
K001,3,30:29.7,1,3,58,0,0,0,\N
K001,2,30:29.7,1,2,369,0,64,999,\N
K001,1,30:29.7,1,1,0,0,98,0,\N
K001,2,30:29.4,1,2,390,0,0,999,\N
K001,3,30:29.1,1,3,113,0,0,0,\N
K001,2,30:29.1,1,2,594,0,0,999,\N
K001,3,30:28.8,1,3,231,0,0,0,\N
K001,2,30:28.8,1,2,351,0,78,999,\N
K001,3,30:28.5,1,3,463,0,0,0,\N
K001,2,30:28.5,1,2,159,0,251,999,\N
K001,3,30:28.1,1,3,385,0,0,0,\N
K001,2,30:28.1,1,2,463,0,100,999,\N
K001,3,30:27.8,1,3,538,0,58,0,\N
K001,2,30:27.8,1,2,338,0,77,999,\N
K001,3,30:27.5,1,3,540,0,53,0,\N
K001,2,30:27.5,1,2,264,0,322,999,\N
K001,3,30:27.2,1,3,370,0,0,0,\N
K001,2,30:27.2,1,2,324,0,352,999,\N
K001,3,30:26.9,1,3,368,0,0,0,\N
K001,2,30:26.9,1,2,387,0,315,999,\N
K001,3,30:26.6,1,3,358,0,0,0,\N
K001,2,30:26.6,1,2,464,0,304,999,\N
K001,3,30:26.3,1,3,338,0,0,0,\N
K001,2,30:26.3,1,2,563,0,153,999,\N
K001,3,30:25.9,1,3,307,0,0,0,\N
K001,2,30:25.9,1,2,622,0,207,999,\N
K001,3,30:25.7,1,3,253,0,0,0,\N
K001,2,30:25.7,1,2,846,0,161,999,\N
K001,3,30:25.3,1,3,231,0,0,0,\N
K001,2,30:25.3,1,2,935,0,0,999,\N
K001,3,30:25.0,1,3,238,0,0,0,\N
K001,2,30:25.0,1,2,912,0,59,999,\N
K001,3,30:24.7,1,3,267,0,0,0,\N
K001,2,30:24.7,1,2,821,0,0,999,\N
K001,3,30:24.4,1,3,340,0,0,0,\N
K001,2,30:24.4,1,2,707,0,89,999,\N
K001,3,30:24.1,1,3,348,0,0,0,\N
K001,2,30:24.1,1,2,669,0,173,999,\N
K001,3,30:23.8,1,3,328,0,0,0,\N
K001,2,30:23.8,1,2,722,0,206,999,\N
K001,3,30:23.5,1,3,311,0,0,0,\N
K001,2,30:23.5,1,2,731,0,221,999,\N
K001,3,30:23.2,1,3,320,0,0,0,\N
K001,2,30:23.2,1,2,693,0,269,999,\N
K001,3,30:22.9,1,3,337,0,0,0,\N
K001,2,30:22.9,1,2,661,0,249,999,\N
K001,3,30:22.7,1,3,336,0,0,0,\N
K001,2,30:22.7,1,2,700,0,224,999,\N
K001,3,30:22.5,1,3,353,0,51,0,\N
K001,2,30:22.5,1,2,651,0,203,999,\N
K001,3,30:21.9,1,3,359,0,52,0,\N
K001,2,30:21.9,1,2,625,0,132,999,\N
K001,3,30:21.7,1,3,424,0,56,0,\N
K001,2,30:21.7,1,2,521,0,110,999,\N
K001,3,30:21.5,1,3,471,0,57,0,\N
K001,2,30:21.5,1,2,401,0,263,999,\N
K001,3,30:20.9,1,3,407,0,55,0,\N
K001,2,30:20.9,1,2,559,0,362,999,\N
K001,3,30:20.6,1,3,355,0,52,0,\N
K001,2,30:20.6,1,2,648,0,516,999,\N
K001,3,30:20.3,1,3,384,0,57,0,\N
K001,2,30:20.3,1,2,527,0,617,999,\N
K001,3,30:20.0,1,3,486,0,59,0,\N
K001,2,30:20.0,1,2,317,0,916,999,\N
K001,3,30:19.7,1,3,520,0,60,0,\N
K001,2,30:19.7,1,2,233,0,954,999,\N
K001,3,30:19.4,1,3,544,0,62,0,\N
K001,2,30:19.4,1,2,221,0,351,999,\N
K001,3,30:19.1,1,3,645,0,66,0,\N
K001,2,30:19.1,1,2,129,0,0,999,\N
K001,3,30:18.8,1,3,643,0,65,0,\N
K001,2,30:18.8,1,2,82,0,211,999,\N
K001,3,30:18.5,1,3,378,0,52,0,\N
K001,2,30:18.5,1,2,309,0,305,999,\N
K001,3,30:18.2,1,3,314,0,0,0,\N
K001,2,30:18.2,1,2,455,0,217,999,\N
K001,3,30:17.9,1,3,258,0,0,0,\N
K001,2,30:17.9,1,2,174,0,999,999,\N
K001,2,30:17.6,1,2,116,0,964,999,\N
K001,3,30:17.2,1,3,620,0,69,0,\N
K001,2,30:17.2,1,2,216,0,75,999,\N
K001,3,30:16.9,1,3,999,64,87,61,\N
K001,2,30:16.9,1,2,116,0,64,999,\N
K001,3,30:16.6,1,3,999,0,90,61,\N
K001,2,30:16.6,1,2,55,0,0,999,\N
K001,3,30:16.3,1,3,202,0,0,0,\N
K001,2,30:16.3,1,2,81,0,999,999,\N
K001,2,30:16.0,1,2,60,0,999,999,\N
K001,2,30:15.7,1,2,999,0,111,999,\N
K001,2,30:15.4,1,2,999,0,67,999,\N
K001,2,30:15.1,1,2,999,0,0,999,\N
K001,2,30:14.8,1,2,999,0,0,999,\N
K001,2,30:14.4,1,2,999,0,59,999,\N
K001,2,30:14.2,1,2,994,0,0,999,\N
K001,2,30:13.8,1,2,803,0,0,999,\N
K001,2,30:13.5,1,2,547,0,0,999,\N
K001,2,30:13.2,1,2,421,0,61,999,\N
K001,2,30:12.9,1,2,254,0,0,999,\N
K001,2,30:12.6,1,2,432,0,685,999,\N
K001,1,30:12.6,1,1,0,0,55,0,\N
K001,2,30:12.3,1,2,119,0,999,999,\N
K001,1,30:12.3,1,1,0,0,70,0,\N
K001,2,30:12.0,1,2,999,76,901,999,\N
K001,1,30:12.0,1,1,0,140,210,0,\N
K001,2,30:11.7,1,2,999,0,63,999,\N
K001,1,30:11.7,1,1,68,409,999,0,\N
K001,2,30:11.4,1,2,999,0,67,999,\N
K001,1,30:11.4,1,1,68,453,999,0,\N
K001,3,30:11.0,1,3,999,66,93,61,\N
K001,2,30:11.0,1,2,0,0,383,999,\N
K001,1,30:11.0,1,1,0,135,546,0,\N
K001,3,30:10.7,1,3,999,90,80,0,\N
K001,2,30:10.7,1,2,0,0,542,999,\N
K001,3,30:10.4,1,3,301,58,0,0,\N
K001,2,30:10.4,1,2,845,0,518,999,\N
K001,2,30:10.1,1,2,999,0,0,999,\N
K001,1,30:10.1,1,1,0,0,144,0,\N
K001,2,30:09.8,1,2,999,0,0,999,\N
K001,2,30:09.5,1,2,999,0,0,999,\N
K001,2,30:09.2,1,2,999,0,0,999,\N
K001,2,30:08.9,1,2,999,0,133,999,\N
K001,2,30:08.6,1,2,999,0,291,999,\N
K001,2,30:08.3,1,2,590,0,54,999,\N
K001,1,30:08.3,1,1,0,0,121,0,\N
K001,2,30:08.1,1,2,0,0,0,999,\N
K001,1,30:08.1,1,1,0,0,115,0,\N
K001,2,30:07.6,1,2,94,0,0,999,\N
K001,1,30:07.6,1,1,0,0,307,53,\N
K001,2,30:07.3,1,2,94,0,56,999,\N
K001,1,30:07.3,1,1,0,0,227,0,\N
K001,2,30:07.0,1,2,94,0,72,999,\N
K001,1,30:07.0,1,1,0,0,209,0,\N
K001,2,30:06.7,1,2,94,0,0,999,\N
K001,1,30:06.7,1,1,0,0,250,0,\N
K001,2,30:06.4,1,2,94,0,0,999,\N
K001,1,30:06.4,1,1,0,0,264,0,\N
K001,2,30:06.1,1,2,94,0,97,999,\N
K001,1,30:06.1,1,1,0,0,165,0,\N
K001,2,30:05.8,1,2,99,0,0,999,\N
K001,1,30:05.8,1,1,0,0,379,59,\N
K001,2,30:05.5,1,2,0,0,539,999,\N
K001,1,30:05.5,1,1,0,0,79,0,\N
K001,2,30:05.1,1,2,132,0,628,999,\N
K001,2,30:04.8,1,2,297,0,714,999,\N
K001,2,30:04.5,1,2,556,0,530,999,\N
K001,2,30:04.2,1,2,444,0,397,999,\N
K001,2,30:03.9,1,2,213,0,288,999,\N
K001,1,30:03.9,1,1,0,0,83,0,\N
K001,2,30:03.6,1,2,150,0,466,999,\N
K001,1,30:03.6,1,1,0,0,69,0,\N
K001,2,30:03.3,1,2,183,0,590,999,\N
K001,2,30:03.0,1,2,249,0,666,999,\N
K001,2,30:02.7,1,2,238,0,548,999,\N
K001,2,30:02.4,1,2,218,0,315,999,\N
K001,1,30:02.4,1,1,0,0,117,0,\N
K001,2,30:02.1,1,2,236,0,250,999,\N
K001,1,30:02.1,1,1,0,0,126,0,\N
K001,2,30:01.8,1,2,351,0,275,999,\N
K001,1,30:01.8,1,1,0,0,74,0,\N
K001,2,30:01.5,1,2,369,0,350,999,\N
K001,2,30:01.2,1,2,355,0,330,999,\N
K001,1,30:01.2,1,1,0,0,52,0,\N
K001,2,30:00.9,1,2,291,0,422,999,\N
K001,1,30:00.9,1,1,0,0,54,0,\N
K001,2,30:00.6,1,2,98,0,705,999,\N
K001,2,30:00.3,1,2,183,0,723,999,\N
K001,2,30:00.0,1,2,254,0,644,999,\N
K001,2,29:59.7,1,2,329,0,638,999,\N
K001,2,29:59.4,1,2,361,0,736,999,\N
K001,2,29:59.1,1,2,410,0,639,999,\N
