board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc,insert_dt
K015,4,13:03.8,1,60,65,97,0,92,\N,13:03.9
K009,3,13:03.9,1,35,75,60,66,0,\N,13:04.3
K014,4,13:04.1,1,56,66,171,54,0,\N,13:04.3
K010,1,13:04.1,1,37,65,0,59,95,\N,13:04.3
K010,2,13:04.1,1,38,821,999,999,999,\N,13:04.3
K010,3,13:04.1,1,39,119,0,0,100,\N,13:04.3
K009,3,13:04.2,1,35,73,61,69,0,\N,13:04.3
K015,1,13:04.3,1,57,965,750,999,959,\N,13:04.3
K015,4,13:04.3,1,60,0,83,0,84,\N,13:04.3
K014,4,13:04.4,1,56,78,187,0,0,\N,13:04.8
K010,1,13:04.5,1,37,77,57,96,75,\N,13:04.8
K010,2,13:04.5,1,38,999,999,999,999,\N,13:04.8
K010,3,13:04.5,1,39,120,0,0,95,\N,13:04.8
K009,3,13:04.5,1,35,66,68,75,0,\N,13:04.8
K014,4,13:04.7,1,56,57,162,59,0,\N,13:04.8
K009,3,13:04.8,1,35,84,0,0,0,\N,13:04.8
K015,1,13:04.8,1,57,600,84,374,683,\N,13:05.2
K010,1,13:04.9,1,37,62,52,78,90,\N,13:05.2
K010,2,13:04.9,1,38,0,72,216,0,\N,13:05.2
K010,3,13:04.9,1,39,0,0,0,176,\N,13:05.2
K014,4,13:05.0,1,56,58,163,62,0,\N,13:05.2
K010,1,13:05.1,1,37,62,53,70,92,\N,13:05.2
K010,2,13:05.1,1,38,0,0,115,0,\N,13:05.2
K010,3,13:05.1,1,39,52,0,0,173,\N,13:05.2
K009,3,13:05.1,1,35,80,0,0,0,\N,13:05.2
K015,4,13:04.8,1,60,0,0,0,56,\N,13:05.2
K015,1,13:05.3,1,57,999,850,999,999,\N,13:05.6
K015,4,13:05.3,1,60,195,175,67,152,\N,13:05.6
K014,4,13:05.3,1,56,65,161,59,0,\N,13:05.6
K010,1,13:05.4,1,37,71,59,78,87,\N,13:05.6
K010,2,13:05.4,1,38,0,0,106,0,\N,13:05.6
K010,3,13:05.4,1,39,65,0,0,166,\N,13:05.6
K015,1,13:05.5,1,57,999,999,999,999,\N,13:05.6
K009,3,13:05.5,1,35,82,0,0,0,\N,13:05.6
K015,4,13:05.5,1,60,142,169,65,140,\N,13:05.6
K014,4,13:05.6,1,56,87,182,0,0,\N,13:06.0
K015,1,13:05.6,1,57,999,999,999,999,\N,13:06.0
K015,4,13:05.6,1,60,0,0,0,77,\N,13:06.0
K010,1,13:05.7,1,37,66,0,66,94,\N,13:06.0
K010,2,13:05.7,1,38,0,0,135,0,\N,13:06.0
K010,3,13:05.7,1,39,55,0,0,165,\N,13:06.0
K009,3,13:05.8,1,35,83,0,0,0,\N,13:06.0
Break,,,,,,,,,,
K009,3,13:10.1,1,35,84,0,0,0,\N,13:10.4
K014,4,13:10.2,1,56,0,990,999,142,\N,13:10.4
K010,1,13:10.3,1,37,70,79,82,78,\N,13:10.4
K010,2,13:10.3,1,38,0,0,200,66,\N,13:10.4
K010,3,13:10.3,1,39,58,0,0,161,\N,13:10.4
K015,1,13:10.3,1,57,999,970,999,999,\N,13:10.4
K009,3,13:10.4,1,35,80,0,53,0,\N,13:10.8
K014,4,13:10.4,1,56,999,999,999,999,\N,13:10.8
K015,4,13:10.3,1,60,61,0,0,69,\N,13:10.8
K010,1,13:10.6,1,37,69,60,76,90,\N,13:10.8
K010,2,13:10.6,1,38,0,0,189,0,\N,13:10.8
K010,3,13:10.6,1,39,52,0,0,164,\N,13:10.8
K009,3,13:10.7,1,35,76,0,0,0,\N,13:10.8
K014,4,13:10.7,1,56,999,999,999,999,\N,13:10.8
K015,1,13:10.8,1,57,999,999,999,999,\N,13:10.8
K015,4,13:10.8,1,60,53,79,0,84,\N,13:11.2
K010,1,13:10.9,1,37,68,57,75,92,\N,13:11.2
K010,2,13:10.9,1,38,0,0,162,0,\N,13:11.2
K010,3,13:10.9,1,39,54,0,0,165,\N,13:11.2
K014,4,13:11.0,1,56,171,999,372,854,\N,13:11.2
K009,3,13:11.0,1,35,76,0,0,0,\N,13:11.2
K015,1,13:11.1,1,57,999,999,999,999,\N,13:11.2
K015,4,13:11.1,1,60,0,78,0,75,\N,13:11.2
K010,1,13:11.2,1,37,68,55,73,93,\N,13:11.2
K010,2,13:11.2,1,38,0,0,154,0,\N,13:11.2
K010,3,13:11.2,1,39,55,0,0,165,\N,13:11.2
K014,4,13:11.2,1,56,404,999,863,999,\N,13:11.2
K015,1,13:11.3,1,57,999,999,999,994,\N,13:11.6
K015,4,13:11.3,1,60,0,82,0,70,\N,13:11.6
K009,3,13:11.3,1,35,78,0,0,0,\N,13:11.6
K010,1,13:11.5,1,37,68,55,73,93,\N,13:11.6
K010,2,13:11.5,1,38,0,0,154,0,\N,13:11.6
K010,3,13:11.5,1,39,56,0,0,165,\N,13:11.6
K015,1,13:11.6,1,57,999,999,999,999,\N,13:11.6
K015,4,13:11.6,1,60,0,80,0,71,\N,13:11.6
K014,4,13:11.6,1,56,735,999,999,999,\N,13:11.6
K009,3,13:11.6,1,35,78,0,0,0,\N,13:11.6
K010,1,13:11.8,1,37,68,56,74,93,\N,13:12.0
K010,2,13:11.8,1,38,0,51,156,0,\N,13:12.0
K010,3,13:11.8,1,39,57,0,0,164,\N,13:12.0
K014,4,13:11.9,1,56,765,999,999,999,\N,13:12.0
K015,1,13:11.9,1,57,999,999,999,999,\N,13:12.0
K015,4,13:11.9,1,60,0,81,0,72,\N,13:12.0
K009,3,13:12.0,1,35,78,0,0,0,\N,13:12.0
K014,4,13:12.0,1,56,695,999,999,999,\N,13:12.0
K010,1,13:12.1,1,37,68,57,74,93,\N,13:12.5
K010,2,13:12.1,1,38,0,51,158,0,\N,13:12.5
K010,3,13:12.1,1,39,58,0,0,164,\N,13:12.5
K015,1,13:12.2,1,57,999,999,999,999,\N,13:12.5
K015,4,13:12.2,1,60,0,80,0,73,\N,13:12.5
K014,4,13:12.2,1,56,630,999,999,999,\N,13:12.5
K009,3,13:12.2,1,35,79,0,0,0,\N,13:12.5
K010,1,13:12.4,1,37,69,57,74,93,\N,13:12.5
K010,2,13:12.4,1,38,0,51,158,0,\N,13:12.5
K010,3,13:12.4,1,39,58,0,0,164,\N,13:12.5
K014,4,13:12.5,1,56,675,999,999,999,\N,13:12.5
K015,1,13:12.5,1,57,999,999,999,999,\N,13:12.9
K015,1,13:12.5,1,57,999,999,999,999,\N,13:12.9
K015,4,13:12.5,1,60,0,78,0,73,\N,13:12.9
K009,3,13:12.6,1,35,79,0,0,0,\N,13:12.9
K015,4,13:12.5,1,60,0,78,0,73,\N,13:12.9
K009,3,13:12.6,1,35,79,0,0,0,\N,13:12.9
K010,1,13:12.7,1,37,69,58,75,92,\N,13:12.9
K010,2,13:12.7,1,38,0,51,160,0,\N,13:12.9
K010,3,13:12.7,1,39,59,0,0,164,\N,13:12.9
K010,1,13:12.7,1,37,69,58,75,92,\N,13:12.9
K010,2,13:12.7,1,38,0,51,160,0,\N,13:12.9
K010,3,13:12.7,1,39,59,0,0,164,\N,13:12.9
K015,1,13:12.8,1,57,999,999,999,999,\N,13:12.9
K014,4,13:12.8,1,56,753,999,999,999,\N,13:12.9
K015,1,13:12.8,1,57,999,999,999,999,\N,13:12.9
K015,4,13:12.8,1,60,0,77,0,74,\N,13:12.9
K014,4,13:12.8,1,56,753,999,999,999,\N,13:12.9
K015,4,13:12.8,1,60,0,77,0,74,\N,13:12.9
K009,3,13:12.9,1,35,79,0,0,0,\N,13:12.9
K009,3,13:12.9,1,35,79,0,0,0,\N,13:12.9
K010,1,13:13.0,1,37,69,59,76,91,\N,13:13.4
K010,2,13:13.0,1,38,0,0,162,0,\N,13:13.4
K010,3,13:13.0,1,39,59,0,0,164,\N,13:13.4
K015,1,13:13.1,1,57,999,999,999,999,\N,13:13.4
K014,4,13:13.1,1,56,836,999,999,999,\N,13:13.4
K015,4,13:13.1,1,60,0,77,0,75,\N,13:13.4
K009,3,13:13.2,1,35,79,0,0,0,\N,13:13.4
K010,1,13:13.3,1,37,69,59,76,91,\N,13:13.4
K010,2,13:13.3,1,38,0,0,163,0,\N,13:13.4
K010,3,13:13.3,1,39,60,0,0,164,\N,13:13.4
K014,4,13:13.4,1,56,831,999,999,999,\N,13:13.8
K015,1,13:13.4,1,57,999,999,999,999,\N,13:13.8
K009,3,13:13.5,1,35,79,0,0,0,\N,13:13.8
K015,4,13:13.4,1,60,0,77,0,75,\N,13:13.8
K010,1,13:13.6,1,37,69,59,76,92,\N,13:13.8
K010,2,13:13.6,1,38,0,52,163,0,\N,13:13.8
K010,3,13:13.6,1,39,59,0,0,164,\N,13:13.8
K014,4,13:13.8,1,56,776,999,999,999,\N,13:13.8
K009,3,13:13.8,1,35,79,0,0,0,\N,13:13.8
K015,1,13:13.8,1,57,999,999,999,999,\N,13:14.2
K015,4,13:13.8,1,60,0,78,0,75,\N,13:14.2
K010,1,13:13.9,1,37,69,58,76,92,\N,13:14.2
K010,2,13:13.9,1,38,0,52,162,0,\N,13:14.2
K010,3,13:13.9,1,39,59,0,0,165,\N,13:14.2
K014,4,13:14.0,1,56,685,999,999,999,\N,13:14.2
K015,1,13:14.1,1,57,999,999,999,999,\N,13:14.2
K009,3,13:14.1,1,35,79,0,0,0,\N,13:14.2
K015,4,13:14.1,1,60,0,78,0,74,\N,13:14.2
K014,4,13:14.2,1,56,692,999,999,999,\N,13:14.2
K010,1,13:14.2,1,37,69,58,76,92,\N,13:14.7
K010,2,13:14.2,1,38,0,53,162,0,\N,13:14.7
K010,3,13:14.2,1,39,59,0,0,164,\N,13:14.7
K015,1,13:14.3,1,57,999,999,999,999,\N,13:14.7
K015,4,13:14.3,1,60,0,78,0,74,\N,13:14.7
K009,3,13:14.4,1,35,79,0,0,0,\N,13:14.7
K014,4,13:14.5,1,56,745,999,999,999,\N,13:14.7
K010,1,13:14.6,1,37,69,58,76,93,\N,13:14.7
K010,2,13:14.6,1,38,0,53,162,0,\N,13:14.7
K010,3,13:14.6,1,39,58,0,0,165,\N,13:14.7
K015,1,13:14.6,1,57,999,999,999,999,\N,13:14.7
K015,4,13:14.6,1,60,0,77,0,73,\N,13:14.7
K009,3,13:14.7,1,35,79,0,0,0,\N,13:15.1
K014,4,13:14.8,1,56,747,999,999,999,\N,13:15.1
K010,1,13:14.9,1,37,69,58,76,93,\N,13:15.1
K010,2,13:14.9,1,38,0,53,163,0,\N,13:15.1
K010,3,13:14.9,1,39,59,0,0,165,\N,13:15.1
K015,1,13:15.0,1,57,999,999,999,999,\N,13:15.1
K015,4,13:15.0,1,60,0,77,0,74,\N,13:15.1
K009,3,13:15.0,1,35,80,0,0,0,\N,13:15.1
K010,1,13:15.2,1,37,69,58,76,93,\N,13:15.5
K010,2,13:15.2,1,38,0,54,163,0,\N,13:15.5
K010,3,13:15.2,1,39,59,0,0,165,\N,13:15.5
K014,4,13:15.2,1,56,705,999,999,999,\N,13:15.5
K015,1,13:15.3,1,57,999,999,999,999,\N,13:15.5
K015,4,13:15.3,1,60,0,77,0,73,\N,13:15.5
K009,3,13:15.3,1,35,80,0,0,0,\N,13:15.5
K014,4,13:15.5,1,56,763,999,999,999,\N,13:15.5
K010,1,13:15.5,1,37,69,59,77,93,\N,13:15.5
K010,2,13:15.5,1,38,0,54,163,0,\N,13:15.5
K010,3,13:15.5,1,39,59,0,0,165,\N,13:15.5
K015,1,13:15.6,1,57,999,999,999,999,\N,13:16.0
K015,4,13:15.6,1,60,0,76,0,73,\N,13:16.0
K009,3,13:15.6,1,35,80,0,0,0,\N,13:16.0
K014,4,13:15.8,1,56,743,999,999,999,\N,13:16.0
K010,1,13:15.8,1,37,69,58,76,93,\N,13:16.0
K010,2,13:15.8,1,38,0,54,162,0,\N,13:16.0
K010,3,13:15.8,1,39,58,0,0,165,\N,13:16.0
K015,1,13:15.9,1,57,999,999,999,999,\N,13:16.0
K015,4,13:15.9,1,60,0,75,0,72,\N,13:16.0
K009,3,13:15.9,1,35,80,0,0,0,\N,13:16.0
K014,4,13:16.1,1,56,653,999,999,999,\N,13:16.4
K010,1,13:16.1,1,37,69,57,76,94,\N,13:16.4
K010,2,13:16.1,1,38,0,56,162,0,\N,13:16.4
K010,3,13:16.1,1,39,58,0,0,165,\N,13:16.4
K015,1,13:16.2,1,57,999,999,999,999,\N,13:16.4
K015,4,13:16.2,1,60,0,80,0,72,\N,13:16.4
K009,3,13:16.2,1,35,80,0,0,0,\N,13:16.4
K014,4,13:16.4,1,56,663,999,999,999,\N,13:16.4
K010,1,13:16.4,1,37,69,58,76,94,\N,13:16.4
K010,2,13:16.4,1,38,0,55,164,0,\N,13:16.4
K010,3,13:16.4,1,39,59,0,0,165,\N,13:16.4
K015,1,13:16.5,1,57,999,999,999,999,\N,13:16.8
K009,3,13:16.5,1,35,80,0,0,0,\N,13:16.8
K015,4,13:16.5,1,60,0,75,0,73,\N,13:16.8
K014,4,13:16.7,1,56,791,999,999,999,\N,13:16.8
K010,1,13:16.7,1,37,70,60,78,92,\N,13:16.8
K010,2,13:16.7,1,38,0,54,163,0,\N,13:16.8
K010,3,13:16.7,1,39,59,0,0,165,\N,13:16.8
K009,3,13:16.8,1,35,79,0,0,0,\N,13:16.8
K015,1,13:16.9,1,57,999,999,999,999,\N,13:17.2
K015,4,13:16.9,1,60,0,73,0,72,\N,13:17.2
K010,1,13:17.0,1,37,70,60,79,92,\N,13:17.2
K010,2,13:17.0,1,38,0,53,163,0,\N,13:17.2
K010,3,13:17.0,1,39,59,0,0,165,\N,13:17.2
K015,1,13:17.2,1,57,999,999,999,999,\N,13:17.2
K014,4,13:17.2,1,56,843,999,999,999,\N,13:17.2
K009,3,13:17.2,1,35,78,0,0,0,\N,13:17.2
K015,4,13:17.2,1,60,0,70,0,71,\N,13:17.2
K010,1,13:17.3,1,37,71,60,79,92,\N,13:17.6
K010,2,13:17.3,1,38,0,52,160,0,\N,13:17.6
K010,3,13:17.3,1,39,59,0,0,166,\N,13:17.6
K014,4,13:17.3,1,56,726,999,999,999,\N,13:17.6
K015,1,13:17.4,1,57,999,999,999,957,\N,13:17.6
K015,4,13:17.4,1,60,0,68,0,68,\N,13:17.6
K009,3,13:17.5,1,35,79,0,0,0,\N,13:17.6
K014,4,13:17.6,1,56,779,999,999,999,\N,13:17.6
K010,1,13:17.6,1,37,70,58,78,94,\N,13:17.6
K010,2,13:17.6,1,38,0,54,158,0,\N,13:17.6
K010,3,13:17.6,1,39,58,0,0,166,\N,13:17.6
K015,1,13:17.7,1,57,999,999,999,916,\N,13:18.1
K015,4,13:17.7,1,60,0,70,0,67,\N,13:18.1
K009,3,13:17.8,1,35,79,0,0,0,\N,13:18.1
K014,4,13:17.9,1,56,664,999,999,999,\N,13:18.1
K010,1,13:17.9,1,37,70,58,77,94,\N,13:18.1
K010,2,13:17.9,1,38,0,55,158,0,\N,13:18.1
K010,3,13:17.9,1,39,58,0,0,166,\N,13:18.1
K015,1,13:18.0,1,57,999,999,999,929,\N,13:18.1
K015,4,13:18.0,1,60,0,73,0,67,\N,13:18.1
K009,3,13:18.1,1,35,79,0,0,0,\N,13:18.1
K014,4,13:18.2,1,56,636,999,999,999,\N,13:18.5
K010,1,13:18.2,1,37,70,58,77,94,\N,13:18.5
K010,2,13:18.2,1,38,0,55,159,0,\N,13:18.5
K010,3,13:18.2,1,39,58,0,0,166,\N,13:18.5
K015,1,13:18.3,1,57,999,999,999,940,\N,13:18.5
K015,4,13:18.3,1,60,0,74,0,67,\N,13:18.5
K009,3,13:18.4,1,35,80,0,0,0,\N,13:18.5
K010,1,13:18.5,1,37,70,58,77,94,\N,13:18.5
K010,2,13:18.5,1,38,0,56,159,0,\N,13:18.5
K010,3,13:18.5,1,39,58,0,0,166,\N,13:18.5
K014,4,13:18.5,1,56,662,999,999,999,\N,13:18.5
K015,1,13:18.6,1,57,999,999,999,961,\N,13:19.0
K015,4,13:18.6,1,60,0,74,0,68,\N,13:19.0
K009,3,13:18.7,1,35,80,0,0,0,\N,13:19.0
K010,1,13:18.8,1,37,70,58,78,94,\N,13:19.0
K010,2,13:18.8,1,38,0,55,161,0,\N,13:19.0
K010,3,13:18.8,1,39,59,0,0,166,\N,13:19.0
K014,4,13:18.9,1,56,650,999,999,999,\N,13:19.0
K015,1,13:18.9,1,57,999,999,999,968,\N,13:19.0
K015,4,13:18.9,1,60,0,73,0,68,\N,13:19.0
K009,3,13:19.0,1,35,80,0,0,0,\N,13:19.4
K010,1,13:19.1,1,37,70,59,78,94,\N,13:19.4
K010,2,13:19.1,1,38,0,55,161,0,\N,13:19.4
K010,3,13:19.1,1,39,59,0,0,166,\N,13:19.4
K014,4,13:19.2,1,56,677,999,999,999,\N,13:19.4
K015,1,13:19.3,1,57,999,999,999,967,\N,13:19.4
K009,3,13:19.3,1,35,80,0,0,0,\N,13:19.4
K015,4,13:19.3,1,60,0,72,0,68,\N,13:19.4
K010,1,13:19.4,1,37,70,59,78,94,\N,13:19.8
K010,2,13:19.4,1,38,0,55,161,0,\N,13:19.8
K010,3,13:19.4,1,39,59,0,0,166,\N,13:19.8
K014,4,13:19.5,1,56,669,999,999,999,\N,13:19.8
K015,1,13:19.6,1,57,999,999,999,965,\N,13:19.8
K009,3,13:19.6,1,35,80,0,0,0,\N,13:19.8
K010,1,13:19.7,1,37,70,58,78,94,\N,13:19.8
K010,2,13:19.7,1,38,0,56,161,0,\N,13:19.8
K010,3,13:19.7,1,39,59,0,0,166,\N,13:19.8
K015,4,13:19.6,1,60,0,73,0,68,\N,13:19.8
K014,4,13:19.8,1,56,668,999,999,999,\N,13:19.8
K009,3,13:19.9,1,35,80,0,0,0,\N,13:20.3
K015,1,13:19.9,1,57,999,999,999,967,\N,13:20.3
K015,4,13:19.9,1,60,0,73,0,68,\N,13:20.3
K010,1,13:20.0,1,37,70,59,78,94,\N,13:20.3
K010,2,13:20.0,1,38,0,55,162,0,\N,13:20.3
K010,3,13:20.0,1,39,59,0,0,166,\N,13:20.3
K015,1,13:20.2,1,57,999,999,999,999,\N,13:20.3
K015,4,13:20.2,1,60,0,73,0,69,\N,13:20.3
K014,4,13:20.2,1,56,758,999,999,999,\N,13:20.3
K009,3,13:20.2,1,35,81,0,0,0,\N,13:20.3
K010,1,13:20.4,1,37,71,59,79,94,\N,13:20.7
K010,2,13:20.4,1,38,0,54,162,0,\N,13:20.7
K010,3,13:20.4,1,39,60,0,0,166,\N,13:20.7
K014,4,13:20.4,1,56,706,999,999,999,\N,13:20.7
K015,1,13:20.5,1,57,999,999,999,937,\N,13:20.7
K015,4,13:20.5,1,60,0,74,0,67,\N,13:20.7
K009,3,13:20.5,1,35,81,0,0,0,\N,13:20.7
K010,1,13:20.7,1,37,69,55,75,97,\N,13:20.7
K010,2,13:20.7,1,38,0,54,150,0,\N,13:20.7
K010,3,13:20.7,1,39,60,0,0,167,\N,13:20.7
K014,4,13:20.7,1,56,595,999,999,999,\N,13:21.2
K015,1,13:20.8,1,57,999,999,999,812,\N,13:21.2
K015,4,13:20.8,1,60,0,75,0,65,\N,13:21.2
K009,3,13:20.9,1,35,81,0,0,0,\N,13:21.2
K010,1,13:21.0,1,37,69,54,75,98,\N,13:21.2
K010,2,13:21.0,1,38,0,54,147,0,\N,13:21.2
K010,3,13:21.0,1,39,61,0,0,167,\N,13:21.2
K014,4,13:21.1,1,56,562,999,999,999,\N,13:21.2
K015,1,13:21.1,1,57,999,999,999,946,\N,13:21.2
K009,3,13:21.2,1,35,81,0,0,0,\N,13:21.2
K015,4,13:21.1,1,60,0,80,0,71,\N,13:21.6
K010,1,13:21.3,1,37,69,55,75,98,\N,13:21.6
K010,2,13:21.3,1,38,0,54,148,0,\N,13:21.6
K010,3,13:21.3,1,39,63,0,0,167,\N,13:21.6
K014,4,13:21.4,1,56,567,999,999,999,\N,13:21.6
K015,1,13:21.5,1,57,999,999,999,950,\N,13:21.6
K009,3,13:21.5,1,35,81,0,0,0,\N,13:21.6
K015,4,13:21.5,1,60,0,79,0,70,\N,13:21.6
K010,1,13:21.6,1,37,69,55,75,98,\N,13:21.6
K010,2,13:21.6,1,38,0,54,148,0,\N,13:21.6
K010,3,13:21.6,1,39,63,0,0,167,\N,13:21.6
K014,4,13:21.7,1,56,365,999,999,999,\N,13:22.0
K015,1,13:21.8,1,57,999,999,999,999,\N,13:22.0
K009,3,13:21.8,1,35,81,0,0,0,\N,13:22.0
K015,4,13:21.8,1,60,0,77,0,73,\N,13:22.0
K010,1,13:21.9,1,37,70,56,76,97,\N,13:22.0
K010,2,13:21.9,1,38,0,52,148,0,\N,13:22.0
K010,3,13:21.9,1,39,64,0,0,167,\N,13:22.0
K014,4,13:22.0,1,56,771,999,999,999,\N,13:22.0
K015,1,13:22.1,1,57,332,479,270,220,\N,13:22.4
K009,3,13:22.1,1,35,82,0,0,0,\N,13:22.4
K010,1,13:22.2,1,37,70,55,75,98,\N,13:22.4
K010,2,13:22.2,1,38,0,54,149,0,\N,13:22.4
K010,3,13:22.2,1,39,60,0,0,167,\N,13:22.4
K015,1,13:22.4,1,57,999,999,998,825,\N,13:22.4
K009,3,13:22.4,1,35,81,0,0,0,\N,13:22.4
K015,4,13:22.4,1,60,0,55,0,66,\N,13:22.4
K014,4,13:22.4,1,56,772,999,999,999,\N,13:22.8
K010,1,13:22.5,1,37,70,55,76,98,\N,13:22.8
K010,2,13:22.5,1,38,0,54,149,0,\N,13:22.8
K010,3,13:22.5,1,39,64,0,0,168,\N,13:22.8
K014,4,13:22.7,1,56,875,999,999,999,\N,13:22.8
K009,3,13:22.7,1,35,81,0,0,0,\N,13:22.8
K015,1,13:22.7,1,57,999,999,999,873,\N,13:22.8
K010,1,13:22.8,1,37,70,56,76,97,\N,13:22.8
K010,2,13:22.8,1,38,0,54,150,0,\N,13:22.8
K010,3,13:22.8,1,39,65,0,0,167,\N,13:22.8
K015,4,13:22.7,1,60,0,65,0,67,\N,13:22.8
K014,4,13:22.9,1,56,566,751,0,192,\N,13:23.3
K009,3,13:23.0,1,35,80,54,53,0,\N,13:23.3
K010,1,13:23.1,1,37,74,77,90,80,\N,13:23.3
K010,2,13:23.1,1,38,0,0,178,66,\N,13:23.3
K010,3,13:23.1,1,39,64,0,0,165,\N,13:23.3
K015,1,13:23.2,1,57,999,999,999,999,\N,13:23.3
K015,4,13:23.2,1,60,89,83,0,104,\N,13:23.3
K009,3,13:23.3,1,35,81,58,58,0,\N,13:23.3
K010,1,13:23.4,1,37,75,91,101,68,\N,13:23.7
K010,2,13:23.4,1,38,0,0,158,87,\N,13:23.7
K010,3,13:23.4,1,39,69,0,0,165,\N,13:23.7
K014,4,13:23.4,1,56,63,161,56,0,\N,13:23.7
K015,1,13:23.5,1,57,999,999,999,999,\N,13:23.7
K015,4,13:23.5,1,60,90,83,0,105,\N,13:23.7
K014,4,13:23.6,1,56,88,182,0,0,\N,13:23.7
K009,3,13:23.6,1,35,84,57,56,0,\N,13:23.7
K015,1,13:23.6,1,57,86,151,468,80,\N,13:23.7
Break,,,,,,,,,,
K010,1,13:29.2,1,37,71,0,82,107,\N,13:29.3
K010,2,13:29.2,1,38,0,66,152,0,\N,13:29.3
K010,3,13:29.2,1,39,60,0,0,166,\N,13:29.3
K014,4,13:29.4,1,56,999,999,999,999,\N,13:29.7
K009,3,13:29.4,1,35,86,54,55,0,\N,13:29.7
K015,1,13:29.4,1,57,98,66,0,57,\N,13:29.7
K015,4,13:29.4,1,60,59,0,0,0,\N,13:29.7
K010,1,13:29.5,1,37,71,0,82,106,\N,13:29.7
K010,2,13:29.5,1,38,0,69,153,0,\N,13:29.7
K010,3,13:29.5,1,39,59,0,0,166,\N,13:29.7
K014,4,13:29.7,1,56,999,999,999,999,\N,13:29.7
K009,3,13:29.7,1,35,83,55,57,0,\N,13:29.7
K015,1,13:29.7,1,57,84,64,0,55,\N,13:30.1
K015,4,13:29.7,1,60,58,0,0,0,\N,13:30.1
K010,1,13:29.8,1,37,70,0,72,89,\N,13:30.1
K010,2,13:29.8,1,38,999,999,999,999,\N,13:30.1
K014,4,13:30.0,1,56,0,611,146,535,\N,13:30.1
K009,3,13:30.0,1,35,70,75,81,0,\N,13:30.1
K015,1,13:30.0,1,57,82,56,0,69,\N,13:30.1
K015,4,13:30.0,1,60,57,0,0,0,\N,13:30.1
K010,3,13:29.8,1,39,96,0,0,132,\N,13:30.1
K010,1,13:30.3,1,37,66,0,71,123,\N,13:30.6
K010,2,13:30.3,1,38,999,999,999,999,\N,13:30.6
K010,3,13:30.3,1,39,101,0,0,108,\N,13:30.6
K014,4,13:30.3,1,56,675,999,879,999,\N,13:30.6
K009,3,13:30.3,1,35,75,67,72,0,\N,13:30.6
K015,1,13:30.3,1,57,81,55,0,70,\N,13:30.6
K015,4,13:30.3,1,60,51,0,0,0,\N,13:30.6
K010,1,13:30.5,1,37,74,0,111,115,\N,13:30.6
K010,2,13:30.5,1,38,828,999,999,999,\N,13:30.6
K010,3,13:30.5,1,39,0,0,0,149,\N,13:30.6
K014,4,13:30.6,1,56,999,999,897,999,\N,13:30.6
K009,3,13:30.6,1,35,77,65,71,0,\N,13:30.6
K015,1,13:30.6,1,57,82,54,0,69,\N,13:31.1
K015,1,13:30.6,1,57,82,54,0,69,\N,13:31.1
K015,4,13:30.6,1,60,51,0,0,0,\N,13:31.1
K015,4,13:30.6,1,60,51,0,0,0,\N,13:31.1
K010,1,13:30.8,1,37,71,54,104,96,\N,13:31.1
K010,1,13:30.8,1,37,71,54,104,96,\N,13:31.1
K010,2,13:30.8,1,38,948,999,999,999,\N,13:31.1
K010,2,13:30.8,1,38,948,999,999,999,\N,13:31.1
K010,3,13:30.8,1,39,53,0,0,144,\N,13:31.1
K010,3,13:30.8,1,39,53,0,0,144,\N,13:31.1
K014,4,13:30.9,1,56,999,999,810,999,\N,13:31.1
K014,4,13:30.9,1,56,999,999,810,999,\N,13:31.1
K015,1,13:31.0,1,57,82,54,0,69,\N,13:31.1
K015,1,13:31.0,1,57,82,54,0,69,\N,13:31.1
K015,4,13:31.0,1,60,52,0,0,0,\N,13:31.1
K015,4,13:31.0,1,60,52,0,0,0,\N,13:31.1
K009,3,13:31.0,1,35,77,65,71,0,\N,13:31.1
K009,3,13:31.0,1,35,77,65,71,0,\N,13:31.1
K010,1,13:31.1,1,37,70,53,100,97,\N,13:31.5
K010,2,13:31.1,1,38,961,999,999,999,\N,13:31.5
K010,3,13:31.1,1,39,55,0,0,142,\N,13:31.5
K014,4,13:31.2,1,56,999,999,857,999,\N,13:31.5
K009,3,13:31.2,1,35,77,65,71,0,\N,13:31.5
K015,1,13:31.3,1,57,82,54,0,70,\N,13:31.5
K015,4,13:31.3,1,60,52,0,0,0,\N,13:31.5
K010,1,13:31.4,1,37,70,52,101,96,\N,13:31.5
K010,2,13:31.4,1,38,960,999,999,999,\N,13:31.5
K010,3,13:31.4,1,39,55,0,0,143,\N,13:31.5
K014,4,13:31.5,1,56,999,999,877,999,\N,13:31.5
K009,3,13:31.5,1,35,77,65,71,0,\N,13:31.9
K015,1,13:31.6,1,57,82,54,0,70,\N,13:31.9
K015,4,13:31.6,1,60,52,0,0,0,\N,13:31.9
K010,1,13:31.7,1,37,70,52,99,95,\N,13:31.9
K010,2,13:31.7,1,38,959,999,999,999,\N,13:31.9
K010,3,13:31.7,1,39,56,0,0,142,\N,13:31.9
K009,3,13:31.8,1,35,77,64,71,0,\N,13:31.9
K015,1,13:31.9,1,57,82,54,0,70,\N,13:31.9
K015,4,13:31.9,1,60,53,0,0,0,\N,13:31.9
K014,4,13:31.9,1,56,999,999,820,999,\N,13:31.9
K010,1,13:32.0,1,37,70,54,100,93,\N,13:32.4
K010,2,13:32.0,1,38,984,999,999,999,\N,13:32.4
