board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc,insert_dt
K010,3,19:33.4,1,39,210,441,76,166,\N,19:33.7
K010,4,19:33.4,1,40,0,0,55,57,\N,19:33.7
K015,1,19:33.5,1,57,119,57,0,102,\N,19:33.7
K015,4,19:33.5,1,60,75,0,128,59,\N,19:33.7
K014,4,19:33.6,1,56,140,274,0,0,\N,19:33.7
K009,3,19:33.6,1,35,84,266,999,999,\N,19:33.7
K009,4,19:33.6,1,36,0,0,61,0,\N,19:33.7
K010,1,19:33.7,1,37,69,0,78,107,\N,19:34.0
K010,2,19:33.7,1,38,721,999,999,999,\N,19:34.0
K010,3,19:33.7,1,39,218,488,66,149,\N,19:34.0
K010,4,19:33.7,1,40,0,0,55,56,\N,19:34.0
K015,1,19:33.8,1,57,119,57,0,103,\N,19:34.0
K015,4,19:33.8,1,60,76,0,129,59,\N,19:34.0
K014,4,19:33.9,1,56,140,274,0,0,\N,19:34.0
K009,3,19:34.0,1,35,97,307,999,999,\N,19:34.0
K009,4,19:34.0,1,36,0,0,61,0,\N,19:34.0
K010,1,19:34.0,1,37,68,0,78,107,\N,19:34.4
K010,2,19:34.0,1,38,554,999,999,999,\N,19:34.4
K010,3,19:34.0,1,39,265,656,0,118,\N,19:34.4
K010,4,19:34.0,1,40,0,0,54,57,\N,19:34.4
K015,1,19:34.1,1,57,119,57,0,104,\N,19:34.4
K015,4,19:34.1,1,60,79,0,129,60,\N,19:34.4
K014,4,19:34.2,1,56,140,275,0,0,\N,19:34.4
K009,3,19:34.3,1,35,0,395,999,999,\N,19:34.4
K010,1,19:34.3,1,37,76,87,126,82,\N,19:34.4
K010,2,19:34.3,1,38,999,999,734,527,\N,19:34.4
K015,1,19:34.4,1,57,118,57,0,104,\N,19:34.4
K015,4,19:34.4,1,60,73,0,130,58,\N,19:34.4
K009,4,19:34.3,1,36,0,0,63,0,\N,19:34.4
K010,3,19:34.3,1,39,891,999,90,53,\N,19:34.9
K010,4,19:34.3,1,40,0,0,55,54,\N,19:34.9
K014,4,19:34.5,1,56,140,275,0,0,\N,19:34.9
K009,3,19:34.6,1,35,0,182,999,999,\N,19:34.9
K009,4,19:34.6,1,36,53,0,65,0,\N,19:34.9
K010,1,19:34.7,1,37,68,0,78,110,\N,19:34.9
K010,2,19:34.7,1,38,999,999,999,999,\N,19:34.9
K010,3,19:34.7,1,39,206,148,62,152,\N,19:34.9
K010,4,19:34.7,1,40,0,0,55,51,\N,19:34.9
K015,1,19:34.7,1,57,120,55,0,100,\N,19:34.9
K015,4,19:34.7,1,60,73,0,129,56,\N,19:34.9
K014,4,19:34.8,1,56,140,275,0,0,\N,19:34.9
K009,3,19:34.9,1,35,0,255,999,999,\N,19:34.9
K009,4,19:34.9,1,36,52,0,65,0,\N,19:35.3
K010,1,19:35.0,1,37,70,65,94,99,\N,19:35.3
K010,2,19:35.0,1,38,947,999,999,999,\N,19:35.3
K010,3,19:35.0,1,39,404,999,0,0,\N,19:35.3
K015,1,19:35.0,1,57,120,56,0,104,\N,19:35.3
K015,4,19:35.0,1,60,79,0,124,57,\N,19:35.3
K014,4,19:35.1,1,56,141,275,0,0,\N,19:35.3
K010,4,19:35.0,1,40,0,0,51,51,\N,19:35.3
K009,3,19:35.2,1,35,57,462,999,999,\N,19:35.3
K009,4,19:35.2,1,36,0,0,62,0,\N,19:35.3
K010,1,19:35.3,1,37,70,52,90,98,\N,19:35.6
K010,2,19:35.3,1,38,600,813,999,999,\N,19:35.6
K015,1,19:35.3,1,57,117,55,0,103,\N,19:35.6
K015,4,19:35.3,1,60,71,0,129,58,\N,19:35.6
K010,3,19:35.3,1,39,883,999,86,0,\N,19:35.6
K010,4,19:35.3,1,40,0,0,54,54,\N,19:35.6
K014,4,19:35.5,1,56,141,275,0,0,\N,19:35.6
K009,3,19:35.6,1,35,0,478,999,999,\N,19:35.6
K009,4,19:35.6,1,36,0,0,60,0,\N,19:35.6
K010,1,19:35.6,1,37,69,0,80,109,\N,19:35.6
K010,2,19:35.6,1,38,493,999,999,999,\N,19:35.6
K010,3,19:35.6,1,39,512,764,79,0,\N,19:35.6
K010,4,19:35.6,1,40,0,0,55,57,\N,19:35.6
K015,1,19:35.6,1,57,116,52,0,96,\N,19:35.6
K015,4,19:35.6,1,60,59,0,139,56,\N,19:35.6
K014,4,19:35.8,1,56,141,275,0,0,\N,19:36.1
K009,3,19:35.9,1,35,0,402,999,999,\N,19:36.1
K009,4,19:35.9,1,36,0,0,60,0,\N,19:36.1
K010,1,19:35.9,1,37,68,0,79,108,\N,19:36.1
K010,2,19:35.9,1,38,620,999,999,999,\N,19:36.1
K010,3,19:35.9,1,39,519,804,79,0,\N,19:36.1
K010,4,19:35.9,1,40,0,0,55,55,\N,19:36.1
K015,1,19:36.0,1,57,119,53,0,103,\N,19:36.1
K015,4,19:36.0,1,60,66,0,133,58,\N,19:36.1
K014,4,19:36.1,1,56,141,275,0,0,\N,19:36.1
K009,3,19:36.2,1,35,0,321,999,999,\N,19:36.5
K009,4,19:36.2,1,36,0,0,60,0,\N,19:36.5
K010,1,19:36.2,1,37,68,0,79,108,\N,19:36.5
K010,2,19:36.2,1,38,643,999,999,999,\N,19:36.5
K010,3,19:36.2,1,39,499,764,82,0,\N,19:36.5
K010,4,19:36.2,1,40,0,0,55,55,\N,19:36.5
K015,1,19:36.3,1,57,116,53,0,100,\N,19:36.5
K015,4,19:36.3,1,60,63,0,134,57,\N,19:36.5
K014,4,19:36.4,1,56,141,275,0,0,\N,19:36.5
K009,3,19:36.5,1,35,0,352,999,999,\N,19:36.5
K009,4,19:36.5,1,36,0,0,60,0,\N,19:36.9
K010,1,19:36.5,1,37,68,0,79,109,\N,19:36.9
K010,2,19:36.5,1,38,608,999,999,999,\N,19:36.9
K010,3,19:36.5,1,39,402,489,82,0,\N,19:36.9
K010,4,19:36.5,1,40,0,0,55,57,\N,19:36.9
K015,1,19:36.6,1,57,118,0,0,96,\N,19:36.9
K015,4,19:36.6,1,60,0,0,143,56,\N,19:36.9
K014,4,19:36.7,1,56,141,276,0,0,\N,19:36.9
K009,3,19:36.8,1,35,0,471,999,999,\N,19:36.9
K009,4,19:36.8,1,36,56,0,63,0,\N,19:36.9
K010,1,19:36.8,1,37,69,0,79,108,\N,19:36.9
K010,2,19:36.8,1,38,793,999,999,999,\N,19:36.9
K010,3,19:36.8,1,39,327,659,71,0,\N,19:36.9
K010,4,19:36.8,1,40,0,0,55,53,\N,19:36.9
K015,1,19:36.9,1,57,118,58,0,107,\N,19:36.9
K015,4,19:36.9,1,60,67,0,132,66,\N,19:36.9
K014,4,19:37.0,1,56,141,275,0,0,\N,19:37.3
K009,3,19:37.1,1,35,100,106,677,320,\N,19:37.3
K009,4,19:37.1,1,36,0,0,61,0,\N,19:37.3
K010,1,19:37.1,1,37,70,0,77,108,\N,19:37.3
K010,2,19:37.1,1,38,302,999,999,999,\N,19:37.3
K010,3,19:37.1,1,39,524,935,119,0,\N,19:37.3
K010,4,19:37.1,1,40,0,0,55,68,\N,19:37.3
K015,1,19:37.2,1,57,119,56,0,106,\N,19:37.3
K015,4,19:37.2,1,60,70,0,127,64,\N,19:37.3
K014,4,19:37.3,1,56,141,276,0,0,\N,19:37.3
K009,3,19:37.4,1,35,0,158,999,999,\N,19:37.7
K010,1,19:37.4,1,37,70,0,83,107,\N,19:37.7
K010,2,19:37.4,1,38,999,999,999,999,\N,19:37.7
K015,1,19:37.5,1,57,116,0,0,96,\N,19:37.7
K015,4,19:37.5,1,60,62,0,133,63,\N,19:37.7
K014,4,19:37.6,1,56,141,276,0,0,\N,19:37.7
K009,4,19:37.4,1,36,0,0,59,0,\N,19:37.7
K010,3,19:37.4,1,39,514,636,123,117,\N,19:37.7
K010,4,19:37.4,1,40,0,0,55,57,\N,19:37.7
K009,3,19:37.8,1,35,0,201,999,999,\N,19:38.1
K009,4,19:37.8,1,36,0,0,59,0,\N,19:38.1
K015,1,19:37.8,1,57,118,0,0,95,\N,19:38.1
K015,4,19:37.8,1,60,60,0,136,63,\N,19:38.1
K010,1,19:37.8,1,37,70,0,84,107,\N,19:38.1
K010,2,19:37.8,1,38,876,999,999,999,\N,19:38.1
K010,3,19:37.8,1,39,352,533,123,116,\N,19:38.1
K010,4,19:37.8,1,40,0,0,54,55,\N,19:38.1
K014,4,19:37.9,1,56,141,276,0,0,\N,19:38.1
K009,3,19:38.1,1,35,0,172,999,999,\N,19:38.1
K010,1,19:38.1,1,37,70,0,84,107,\N,19:38.1
K010,2,19:38.1,1,38,999,999,999,999,\N,19:38.1
K009,4,19:38.1,1,36,0,0,59,0,\N,19:38.1
K010,3,19:38.1,1,39,423,641,123,99,\N,19:38.1
K015,1,19:38.1,1,57,119,54,0,104,\N,19:38.1
K015,4,19:38.1,1,60,62,0,131,64,\N,19:38.1
K014,4,19:38.2,1,56,141,276,0,0,\N,19:38.6
K009,3,19:38.4,1,35,0,144,999,999,\N,19:38.6
K009,4,19:38.4,1,36,0,0,59,0,\N,19:38.6
K010,4,19:38.1,1,40,0,0,54,54,\N,19:38.6
K015,1,19:38.4,1,57,118,54,0,102,\N,19:38.6
K015,4,19:38.4,1,60,61,0,134,64,\N,19:38.6
K014,4,19:38.5,1,56,141,277,0,0,\N,19:38.6
K010,1,19:38.5,1,37,70,0,84,107,\N,19:38.6
K010,2,19:38.5,1,38,999,999,999,999,\N,19:38.6
K010,3,19:38.5,1,39,439,672,123,101,\N,19:38.6
K010,4,19:38.5,1,40,0,0,54,54,\N,19:38.6
K009,3,19:38.7,1,35,0,136,999,999,\N,19:38.9
K009,4,19:38.7,1,36,0,0,59,0,\N,19:38.9
K015,1,19:38.8,1,57,119,54,0,104,\N,19:38.9
K015,4,19:38.8,1,60,64,0,131,64,\N,19:38.9
K014,4,19:38.8,1,56,141,277,0,0,\N,19:38.9
K010,1,19:38.9,1,37,70,0,84,107,\N,19:38.9
K010,2,19:38.9,1,38,999,999,999,999,\N,19:38.9
K010,3,19:38.9,1,39,411,647,123,105,\N,19:38.9
K010,4,19:38.9,1,40,0,0,54,54,\N,19:38.9
K009,3,19:39.0,1,35,0,118,999,999,\N,19:39.3
K009,4,19:39.0,1,36,0,0,59,0,\N,19:39.3
K015,1,19:39.1,1,57,120,56,0,106,\N,19:39.3
K015,4,19:39.1,1,60,67,0,129,65,\N,19:39.3
K014,4,19:39.1,1,56,141,277,0,0,\N,19:39.3
K010,1,19:39.1,1,37,70,0,83,107,\N,19:39.3
K010,2,19:39.1,1,38,999,999,999,999,\N,19:39.3
K010,3,19:39.1,1,39,470,741,123,89,\N,19:39.3
K010,4,19:39.1,1,40,0,0,53,53,\N,19:39.3
K009,3,19:39.3,1,35,0,136,999,999,\N,19:39.3
K010,1,19:39.3,1,37,69,0,84,107,\N,19:39.3
K010,2,19:39.3,1,38,999,999,999,999,\N,19:39.3
K009,4,19:39.3,1,36,0,0,59,0,\N,19:39.7
K010,3,19:39.3,1,39,495,755,123,89,\N,19:39.7
K010,4,19:39.3,1,40,0,0,54,53,\N,19:39.7
K015,1,19:39.4,1,57,121,56,0,107,\N,19:39.7
K015,4,19:39.4,1,60,67,0,129,65,\N,19:39.7
K014,4,19:39.4,1,56,141,277,0,0,\N,19:39.7
K009,3,19:39.6,1,35,0,154,999,999,\N,19:39.7
K009,4,19:39.6,1,36,0,0,59,0,\N,19:39.7
K010,1,19:39.7,1,37,69,0,84,107,\N,19:39.7
K010,2,19:39.7,1,38,999,999,999,999,\N,19:39.7
K015,1,19:39.7,1,57,120,56,0,106,\N,19:39.7
K015,4,19:39.7,1,60,65,0,131,65,\N,19:39.7
K010,3,19:39.7,1,39,496,746,123,96,\N,19:39.7
K010,4,19:39.7,1,40,0,0,54,54,\N,19:39.7
K014,4,19:39.7,1,56,142,277,0,0,\N,19:39.7
K009,3,19:39.9,1,35,0,167,999,999,\N,19:40.1
K009,4,19:39.9,1,36,0,0,59,0,\N,19:40.1
K015,1,19:40.0,1,57,119,56,0,106,\N,19:40.1
K015,4,19:40.0,1,60,64,0,132,65,\N,19:40.1
K010,1,19:40.0,1,37,69,0,83,107,\N,19:40.1
K010,2,19:40.0,1,38,999,999,999,999,\N,19:40.1
K010,3,19:40.0,1,39,491,747,123,97,\N,19:40.1
K010,4,19:40.0,1,40,0,0,54,54,\N,19:40.1
K014,4,19:40.0,1,56,142,277,0,0,\N,19:40.1
K009,3,19:40.3,1,35,0,153,999,999,\N,19:40.6
K009,4,19:40.3,1,36,0,0,59,0,\N,19:40.6
K015,1,19:40.3,1,57,119,57,0,107,\N,19:40.6
K015,4,19:40.3,1,60,69,0,128,66,\N,19:40.6
K010,1,19:40.3,1,37,69,0,84,106,\N,19:40.6
K010,2,19:40.3,1,38,999,999,999,999,\N,19:40.6
K010,3,19:40.3,1,39,539,813,123,88,\N,19:40.6
K010,4,19:40.3,1,40,0,0,54,54,\N,19:40.6
K014,4,19:40.3,1,56,142,277,0,0,\N,19:40.6
K009,3,19:40.6,1,35,0,161,999,999,\N,19:41.0
K015,1,19:40.6,1,57,119,56,0,105,\N,19:41.0
K015,4,19:40.6,1,60,67,0,130,66,\N,19:41.0
K010,1,19:40.6,1,37,69,0,83,107,\N,19:41.0
K010,2,19:40.6,1,38,999,999,999,999,\N,19:41.0
K014,4,19:40.6,1,56,142,278,0,0,\N,19:41.0
K009,4,19:40.6,1,36,0,0,59,0,\N,19:41.0
K010,3,19:40.6,1,39,503,772,123,93,\N,19:41.0
K010,4,19:40.6,1,40,0,0,54,54,\N,19:41.0
K015,1,19:40.9,1,57,119,56,0,105,\N,19:41.0
K015,4,19:40.9,1,60,67,0,130,66,\N,19:41.0
K014,4,19:40.9,1,56,142,278,0,0,\N,19:41.0
K009,3,19:41.0,1,35,0,167,999,999,\N,19:41.3
K009,4,19:41.0,1,36,0,0,59,0,\N,19:41.3
K010,1,19:41.1,1,37,69,0,83,106,\N,19:41.3
K010,2,19:41.1,1,38,999,999,999,999,\N,19:41.3
K010,3,19:41.1,1,39,508,780,122,91,\N,19:41.3
K015,1,19:41.2,1,57,120,56,0,106,\N,19:41.3
K015,4,19:41.2,1,60,68,0,130,66,\N,19:41.3
K014,4,19:41.3,1,56,142,278,0,0,\N,19:41.3
K010,4,19:41.1,1,40,0,0,53,54,\N,19:41.3
K009,3,19:41.3,1,35,0,158,999,999,\N,19:41.3
K009,4,19:41.3,1,36,0,0,59,0,\N,19:41.3
K010,1,19:41.5,1,37,69,0,83,106,\N,19:41.7
K010,2,19:41.5,1,38,999,999,999,999,\N,19:41.7
K010,3,19:41.5,1,39,505,784,122,88,\N,19:41.7
K010,4,19:41.5,1,40,0,0,53,54,\N,19:41.7
K015,1,19:41.5,1,57,118,55,0,104,\N,19:41.7
K015,4,19:41.5,1,60,66,0,131,65,\N,19:41.7
K009,3,19:41.5,1,35,0,169,999,999,\N,19:41.7
K009,4,19:41.5,1,36,0,0,59,0,\N,19:41.7
K014,4,19:41.6,1,56,142,278,0,0,\N,19:41.7
K010,1,19:41.6,1,37,69,0,82,106,\N,19:41.7
K010,2,19:41.6,1,38,999,999,999,999,\N,19:41.7
K010,3,19:41.6,1,39,480,723,122,100,\N,19:41.7
K010,4,19:41.6,1,40,0,0,54,54,\N,19:41.7
K015,1,19:41.8,1,57,118,54,0,103,\N,19:42.1
K015,4,19:41.8,1,60,64,0,132,65,\N,19:42.1
K009,3,19:41.8,1,35,0,177,999,999,\N,19:42.1
K009,4,19:41.8,1,36,0,0,59,0,\N,19:42.1
K014,4,19:41.9,1,56,142,278,0,0,\N,19:42.1
K010,1,19:41.9,1,37,69,0,83,106,\N,19:42.1
K010,2,19:41.9,1,38,999,999,999,999,\N,19:42.1
K010,3,19:41.9,1,39,500,740,122,97,\N,19:42.1
K010,4,19:41.9,1,40,0,0,53,54,\N,19:42.1
K015,1,19:42.1,1,57,118,52,0,100,\N,19:42.1
K015,4,19:42.1,1,60,59,0,133,64,\N,19:42.1
K009,3,19:42.1,1,35,0,184,999,999,\N,19:42.1
K009,4,19:42.1,1,36,0,0,58,0,\N,19:42.1
K014,4,19:42.2,1,56,142,278,0,0,\N,19:42.6
K010,1,19:42.2,1,37,73,64,101,94,\N,19:42.6
K010,2,19:42.2,1,38,999,999,999,999,\N,19:42.6
K010,3,19:42.2,1,39,244,371,88,136,\N,19:42.6
K010,4,19:42.2,1,40,0,0,54,0,\N,19:42.6
K015,1,19:42.4,1,57,121,57,0,107,\N,19:42.6
K015,4,19:42.4,1,60,58,0,140,63,\N,19:42.6
K014,4,19:42.5,1,56,142,278,0,0,\N,19:42.6
K009,3,19:42.5,1,35,0,109,619,999,\N,19:42.6
K009,4,19:42.5,1,36,52,0,59,0,\N,19:42.6
K010,1,19:42.6,1,37,69,0,85,101,\N,19:42.9
K010,2,19:42.6,1,38,999,999,999,999,\N,19:42.9
K010,3,19:42.6,1,39,201,456,53,0,\N,19:42.9
K010,4,19:42.6,1,40,0,0,52,0,\N,19:42.9
K015,1,19:42.7,1,57,120,58,0,107,\N,19:42.9
K015,4,19:42.7,1,60,76,0,123,64,\N,19:42.9
K009,3,19:42.7,1,35,121,58,56,0,\N,19:42.9
K009,4,19:42.7,1,36,0,0,58,0,\N,19:42.9
K014,4,19:42.8,1,56,142,279,0,0,\N,19:42.9
K010,1,19:42.9,1,37,77,52,121,94,\N,19:42.9
K010,2,19:42.9,1,38,80,191,999,999,\N,19:42.9
K010,3,19:42.9,1,39,999,999,119,161,\N,19:42.9
K015,1,19:43.0,1,57,118,53,0,109,\N,19:43.3
K015,4,19:43.0,1,60,75,0,125,63,\N,19:43.3
K009,3,19:43.0,1,35,90,0,0,0,\N,19:43.3
K009,4,19:43.0,1,36,0,0,60,0,\N,19:43.3
K014,4,19:43.1,1,56,142,279,0,0,\N,19:43.3
K010,1,19:43.2,1,37,73,0,92,97,\N,19:43.3
K010,2,19:43.2,1,38,78,0,200,0,\N,19:43.3
K010,3,19:43.2,1,39,999,999,123,284,\N,19:43.3
K015,1,19:43.3,1,57,108,0,0,87,\N,19:43.3
K015,4,19:43.3,1,60,0,0,141,0,\N,19:43.3
K009,3,19:43.3,1,35,89,51,0,0,\N,19:43.8
K009,4,19:43.3,1,36,0,0,55,0,\N,19:43.8
Break,,,,,,,,,,
K009,3,19:48.2,1,35,88,68,66,0,\N,19:48.5
K009,4,19:48.2,1,36,0,0,55,0,\N,19:48.5
K014,4,19:48.3,1,56,131,306,0,0,\N,19:48.5
K015,1,19:48.3,1,57,518,0,999,999,\N,19:48.5
K010,1,19:48.4,1,37,80,0,94,119,\N,19:48.5
K010,2,19:48.4,1,38,0,0,204,106,\N,19:48.5
K010,3,19:48.4,1,39,0,88,0,195,\N,19:48.5
K010,4,19:48.4,1,40,0,0,56,0,\N,19:48.5
K015,4,19:48.3,1,60,999,999,67,302,\N,19:48.5
K009,3,19:48.5,1,35,105,70,71,0,\N,19:48.9
K009,4,19:48.5,1,36,0,0,54,0,\N,19:48.9
K015,1,19:48.6,1,57,270,0,999,999,\N,19:48.9
K015,4,19:48.6,1,60,999,999,61,276,\N,19:48.9
K014,4,19:48.6,1,56,135,291,0,0,\N,19:48.9
K010,1,19:48.7,1,37,79,52,95,108,\N,19:48.9
K010,2,19:48.7,1,38,119,145,999,999,\N,19:48.9
K015,1,19:48.8,1,57,125,133,701,629,\N,19:48.9
K009,3,19:48.8,1,35,107,77,76,0,\N,19:48.9
K009,4,19:48.8,1,36,0,0,54,0,\N,19:48.9
K015,4,19:48.8,1,60,468,379,96,155,\N,19:48.9
K010,3,19:48.7,1,39,999,999,66,437,\N,19:48.9
K014,4,19:48.9,1,56,139,291,0,0,\N,19:48.9
K015,1,19:49.1,1,57,214,54,999,999,\N,19:49.3
K009,3,19:49.1,1,35,106,77,76,0,\N,19:49.3
K009,4,19:49.1,1,36,0,0,54,0,\N,19:49.3
K015,4,19:49.1,1,60,936,999,202,265,\N,19:49.3
K014,4,19:49.2,1,56,138,290,0,0,\N,19:49.3
K010,1,19:49.3,1,37,78,0,91,117,\N,19:49.7
K010,2,19:49.3,1,38,65,178,999,999,\N,19:49.7
K010,3,19:49.3,1,39,999,999,0,241,\N,19:49.7
K010,4,19:49.3,1,40,0,0,57,52,\N,19:49.7
K009,3,19:49.4,1,35,99,70,68,0,\N,19:49.7
K009,4,19:49.4,1,36,0,0,54,0,\N,19:49.7
K015,1,19:49.5,1,57,218,77,999,999,\N,19:49.7
K015,4,19:49.5,1,60,999,999,279,339,\N,19:49.7
K014,4,19:49.5,1,56,137,290,0,0,\N,19:49.7
K010,1,19:49.6,1,37,78,0,87,119,\N,19:49.7
K010,2,19:49.6,1,38,0,245,999,999,\N,19:49.7
K010,3,19:49.6,1,39,66,252,0,100,\N,19:49.7
K010,4,19:49.6,1,40,0,0,57,56,\N,19:49.7
K009,3,19:49.7,1,35,105,75,75,0,\N,19:50.1
K009,4,19:49.7,1,36,0,0,56,0,\N,19:50.1
K014,4,19:49.8,1,56,138,290,0,0,\N,19:50.1
K010,1,19:49.8,1,37,74,0,83,115,\N,19:50.1
K010,2,19:49.8,1,38,0,85,999,999,\N,19:50.1
K010,3,19:49.8,1,39,714,999,0,101,\N,19:50.1
K010,4,19:49.8,1,40,0,0,56,0,\N,19:50.1
K015,1,19:49.8,1,57,177,133,999,998,\N,19:50.1
K015,4,19:49.8,1,60,892,999,139,227,\N,19:50.1
K010,1,19:50.0,1,37,74,0,86,110,\N,19:50.1
K010,2,19:50.0,1,38,0,59,999,999,\N,19:50.1
K010,3,19:50.0,1,39,919,999,0,146,\N,19:50.1
K010,4,19:50.0,1,40,0,0,55,0,\N,19:50.1
K009,3,19:50.1,1,35,105,75,75,0,\N,19:50.1
K009,4,19:50.1,1,36,0,0,55,0,\N,19:50.1
K014,4,19:50.1,1,56,137,290,0,0,\N,19:50.1
K015,1,19:50.2,1,57,178,139,999,968,\N,19:50.5
K015,4,19:50.2,1,60,920,999,140,233,\N,19:50.5
K010,1,19:50.3,1,37,76,0,89,113,\N,19:50.5
K010,2,19:50.3,1,38,0,52,999,999,\N,19:50.5
K010,3,19:50.3,1,39,892,999,0,123,\N,19:50.5
K010,4,19:50.3,1,40,0,0,56,51,\N,19:50.5
K009,3,19:50.4,1,35,104,75,75,0,\N,19:50.5
K009,4,19:50.4,1,36,0,0,55,0,\N,19:50.5
K014,4,19:50.4,1,56,137,290,0,0,\N,19:50.5
K015,1,19:50.5,1,57,199,133,999,995,\N,19:50.5
K015,4,19:50.5,1,60,999,999,207,303,\N,19:50.5
K010,1,19:50.6,1,37,73,0,83,114,\N,19:50.8
K010,2,19:50.6,1,38,0,80,999,999,\N,19:50.8
K010,3,19:50.6,1,39,698,999,0,55,\N,19:50.8
K010,4,19:50.6,1,40,0,0,55,52,\N,19:50.8
K009,3,19:50.7,1,35,103,75,75,0,\N,19:50.8
K009,4,19:50.7,1,36,0,0,55,0,\N,19:50.8
K014,4,19:50.7,1,56,137,290,0,0,\N,19:50.8
K015,1,19:50.7,1,57,215,81,999,999,\N,19:50.8
K015,4,19:50.7,1,60,999,999,170,288,\N,19:50.8
K010,1,19:50.9,1,37,73,0,82,114,\N,19:51.3
K010,2,19:50.9,1,38,0,84,999,999,\N,19:51.3
K010,3,19:50.9,1,39,706,999,0,66,\N,19:51.3
K010,4,19:50.9,1,40,0,0,55,51,\N,19:51.3
K009,3,19:51.0,1,35,103,75,76,0,\N,19:51.3
K009,4,19:51.0,1,36,0,0,55,0,\N,19:51.3
K015,1,19:51.1,1,57,218,68,999,999,\N,19:51.3
K014,4,19:51.1,1,56,137,289,0,0,\N,19:51.3
K015,4,19:51.1,1,60,969,999,155,281,\N,19:51.3
K010,1,19:51.2,1,37,73,0,82,114,\N,19:51.3
K010,2,19:51.2,1,38,0,88,999,999,\N,19:51.3
K010,3,19:51.2,1,39,708,999,0,73,\N,19:51.3
K010,4,19:51.2,1,40,0,0,55,0,\N,19:51.3
K009,3,19:51.3,1,35,103,76,76,0,\N,19:51.3
K009,4,19:51.3,1,36,0,0,55,0,\N,19:51.3
K014,4,19:51.4,1,56,137,289,0,0,\N,19:51.7
K015,1,19:51.4,1,57,223,0,999,999,\N,19:51.7
K010,1,19:51.5,1,37,73,0,84,112,\N,19:51.7
K010,2,19:51.5,1,38,0,57,999,999,\N,19:51.7
K010,3,19:51.5,1,39,828,999,0,118,\N,19:51.7
K010,4,19:51.5,1,40,0,0,55,0,\N,19:51.7
K015,4,19:51.4,1,60,759,999,110,246,\N,19:51.7
K009,3,19:51.6,1,35,103,76,76,0,\N,19:51.7
K009,4,19:51.6,1,36,0,0,55,0,\N,19:51.7
K014,4,19:51.7,1,56,137,290,0,0,\N,19:51.7
K015,1,19:51.7,1,57,197,85,999,999,\N,19:52.1
K015,4,19:51.7,1,60,816,999,133,260,\N,19:52.1
K010,1,19:51.8,1,37,73,0,86,112,\N,19:52.1
K010,2,19:51.8,1,38,0,0,999,999,\N,19:52.1
K009,3,19:51.9,1,35,102,75,75,0,\N,19:52.1
K009,4,19:51.9,1,36,0,0,55,0,\N,19:52.1
K015,1,19:52.0,1,57,187,107,999,999,\N,19:52.1
K014,4,19:52.0,1,56,137,290,0,0,\N,19:52.1
K015,4,19:52.0,1,60,999,999,172,299,\N,19:52.1
K010,3,19:51.8,1,39,921,999,0,132,\N,19:52.1
K009,3,19:52.2,1,35,102,75,75,0,\N,19:52.6
K009,4,19:52.2,1,36,0,0,56,0,\N,19:52.6
K014,4,19:52.3,1,56,137,290,0,0,\N,19:52.6
K015,1,19:52.3,1,57,175,135,999,906,\N,19:52.6
K015,4,19:52.3,1,60,999,999,202,328,\N,19:52.6
K010,4,19:51.8,1,40,0,0,54,0,\N,19:52.6
K009,3,19:52.5,1,35,102,75,75,0,\N,19:52.6
K009,4,19:52.5,1,36,0,0,56,0,\N,19:52.6
K010,1,19:52.5,1,37,73,0,87,112,\N,19:52.6
K010,2,19:52.5,1,38,0,0,999,999,\N,19:52.6
K010,3,19:52.5,1,39,999,999,0,153,\N,19:52.6
K010,4,19:52.5,1,40,0,0,54,0,\N,19:52.6
K014,4,19:52.6,1,56,137,290,0,0,\N,19:52.6
K015,1,19:52.6,1,57,173,141,999,873,\N,19:52.9
K015,4,19:52.6,1,60,999,999,205,325,\N,19:52.9
K010,1,19:52.7,1,37,73,0,87,111,\N,19:52.9
K010,2,19:52.7,1,38,0,0,999,999,\N,19:52.9
K010,3,19:52.7,1,39,999,999,0,161,\N,19:52.9
K010,4,19:52.7,1,40,0,0,54,0,\N,19:52.9
K009,3,19:52.8,1,35,102,75,75,0,\N,19:52.9
K009,4,19:52.8,1,36,0,0,56,0,\N,19:52.9
K014,4,19:52.9,1,56,137,291,0,0,\N,19:52.9
K015,1,19:52.9,1,57,180,138,999,879,\N,19:52.9
K015,4,19:52.9,1,60,999,999,206,324,\N,19:52.9
K010,1,19:52.9,1,37,74,0,88,111,\N,19:52.9
K010,2,19:52.9,1,38,0,0,999,999,\N,19:52.9
K010,3,19:52.9,1,39,999,999,0,167,\N,19:52.9
K010,4,19:52.9,1,40,0,0,54,0,\N,19:53.3
K009,3,19:53.1,1,35,102,75,75,0,\N,19:53.3
K009,4,19:53.1,1,36,0,0,56,0,\N,19:53.3
K010,1,19:53.2,1,37,73,0,88,111,\N,19:53.3
K010,2,19:53.2,1,38,0,0,999,999,\N,19:53.3
K010,3,19:53.2,1,39,999,999,0,157,\N,19:53.3
K014,4,19:53.2,1,56,137,290,0,0,\N,19:53.3
K010,4,19:53.2,1,40,0,0,55,0,\N,19:53.3
K015,1,19:53.2,1,57,176,144,999,833,\N,19:53.3
K015,4,19:53.2,1,60,999,999,219,342,\N,19:53.3
K010,1,19:53.4,1,37,73,0,86,111,\N,19:53.7
