board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc,insert_dt
K009,4,27:39.8,1,36,0,0,553,0,\N,27:40.2
K015,1,27:39.9,1,57,0,0,65,250,\N,27:40.2
K015,4,27:39.9,1,60,70,0,137,91,\N,27:40.2
K010,1,27:39.9,1,37,0,999,999,178,\N,27:40.2
K010,2,27:39.9,1,38,999,88,249,999,\N,27:40.2
K010,3,27:39.9,1,39,861,185,135,107,\N,27:40.2
K010,4,27:39.9,1,40,164,702,155,354,\N,27:40.2
K014,4,27:39.9,1,56,177,368,0,0,\N,27:40.2
K009,3,27:40.1,1,35,0,142,181,999,\N,27:40.2
K009,4,27:40.1,1,36,0,0,565,0,\N,27:40.2
K010,1,27:40.1,1,37,0,999,999,183,\N,27:40.2
K010,2,27:40.1,1,38,999,69,190,999,\N,27:40.2
K010,3,27:40.1,1,39,741,141,135,0,\N,27:40.5
K010,4,27:40.1,1,40,161,687,155,363,\N,27:40.5
K015,1,27:40.2,1,57,0,0,65,249,\N,27:40.5
K015,4,27:40.2,1,60,70,0,137,91,\N,27:40.5
K014,4,27:40.2,1,56,178,368,0,0,\N,27:40.5
K010,1,27:40.4,1,37,0,999,999,186,\N,27:40.5
K010,2,27:40.4,1,38,999,68,196,999,\N,27:40.5
K010,3,27:40.4,1,39,749,151,135,58,\N,27:40.5
K009,3,27:40.4,1,35,0,140,187,999,\N,27:40.5
K010,4,27:40.4,1,40,172,701,158,367,\N,27:40.5
K009,4,27:40.4,1,36,0,0,556,0,\N,27:40.5
K015,1,27:40.5,1,57,0,0,65,249,\N,27:40.9
K015,4,27:40.5,1,60,71,0,137,92,\N,27:40.9
K010,1,27:40.5,1,37,0,999,999,157,\N,27:40.9
K014,4,27:40.6,1,56,178,368,0,0,\N,27:40.9
K010,2,27:40.5,1,38,999,74,203,999,\N,27:40.9
K010,3,27:40.5,1,39,787,177,135,78,\N,27:40.9
K010,4,27:40.5,1,40,173,715,155,362,\N,27:40.9
K009,3,27:40.7,1,35,0,140,209,999,\N,27:40.9
K015,1,27:40.8,1,57,0,0,65,249,\N,27:40.9
K015,4,27:40.8,1,60,71,0,137,92,\N,27:40.9
K010,1,27:40.8,1,37,0,999,999,101,\N,27:40.9
K014,4,27:40.9,1,56,178,367,0,0,\N,27:40.9
K009,4,27:40.7,1,36,0,0,553,0,\N,27:41.4
K010,2,27:40.8,1,38,999,86,214,999,\N,27:41.4
K015,1,27:41.1,1,57,0,0,65,249,\N,27:41.4
K015,4,27:41.1,1,60,70,0,137,92,\N,27:41.4
K014,4,27:41.2,1,56,178,367,0,0,\N,27:41.4
K010,3,27:40.8,1,39,898,210,135,119,\N,27:41.4
K010,4,27:40.8,1,40,174,735,149,354,\N,27:41.4
K009,3,27:41.3,1,35,0,140,192,999,\N,27:41.4
K009,4,27:41.3,1,36,0,0,639,0,\N,27:41.4
K010,1,27:41.4,1,37,0,999,999,125,\N,27:41.7
K010,2,27:41.4,1,38,999,0,219,999,\N,27:41.7
K015,1,27:41.4,1,57,0,0,65,249,\N,27:41.7
K015,4,27:41.4,1,60,70,0,137,91,\N,27:41.7
K010,3,27:41.4,1,39,852,177,134,103,\N,27:41.7
K010,4,27:41.4,1,40,165,712,147,351,\N,27:41.7
K009,3,27:41.5,1,35,54,139,127,979,\N,27:41.7
K014,4,27:41.5,1,56,178,367,0,0,\N,27:41.7
K009,4,27:41.5,1,36,0,52,767,0,\N,27:41.7
K010,1,27:41.7,1,37,0,999,999,153,\N,27:41.7
K009,3,27:41.7,1,35,57,139,119,855,\N,27:41.7
K010,2,27:41.7,1,38,821,0,225,999,\N,27:41.7
K009,4,27:41.7,1,36,67,61,990,0,\N,27:41.7
K010,3,27:41.7,1,39,757,147,134,74,\N,27:41.7
K015,1,27:41.8,1,57,0,0,64,249,\N,27:42.1
K015,4,27:41.8,1,60,69,0,139,91,\N,27:42.1
K014,4,27:41.8,1,56,178,368,0,0,\N,27:42.1
K009,3,27:42.0,1,35,0,139,132,937,\N,27:42.1
K009,4,27:42.0,1,36,82,61,999,0,\N,27:42.1
K010,4,27:41.7,1,40,156,688,148,360,\N,27:42.1
K015,1,27:42.1,1,57,0,0,64,249,\N,27:42.1
K015,4,27:42.1,1,60,69,0,139,91,\N,27:42.1
K014,4,27:42.1,1,56,178,368,0,0,\N,27:42.6
K009,3,27:42.3,1,35,0,139,137,999,\N,27:42.6
K009,4,27:42.3,1,36,76,57,999,0,\N,27:42.6
K015,1,27:42.4,1,57,0,0,64,249,\N,27:42.6
K015,4,27:42.4,1,60,70,0,138,91,\N,27:42.6
K010,1,27:42.4,1,37,0,999,999,221,\N,27:42.6
K010,2,27:42.4,1,38,656,58,231,999,\N,27:42.6
K010,3,27:42.4,1,39,689,124,134,55,\N,27:42.6
K010,4,27:42.4,1,40,155,680,151,364,\N,27:42.6
K014,4,27:42.4,1,56,178,368,0,0,\N,27:42.6
K010,1,27:42.6,1,37,0,999,999,216,\N,27:42.6
K010,2,27:42.6,1,38,622,58,243,999,\N,27:42.6
K010,3,27:42.6,1,39,660,122,134,55,\N,27:42.6
K010,4,27:42.6,1,40,146,661,150,363,\N,27:42.6
K009,3,27:42.6,1,35,0,139,161,999,\N,27:43.0
K009,4,27:42.6,1,36,64,0,965,0,\N,27:43.0
K015,1,27:42.7,1,57,51,0,64,249,\N,27:43.0
K015,4,27:42.7,1,60,70,0,137,91,\N,27:43.0
K014,4,27:42.7,1,56,178,368,0,0,\N,27:43.0
K010,1,27:42.9,1,37,0,999,999,210,\N,27:43.0
K010,2,27:42.9,1,38,684,0,253,999,\N,27:43.0
K010,3,27:42.9,1,39,644,119,134,52,\N,27:43.0
K010,4,27:42.9,1,40,135,640,145,355,\N,27:43.0
K009,3,27:42.9,1,35,0,139,194,999,\N,27:43.0
K009,4,27:42.9,1,36,62,0,937,0,\N,27:43.0
K015,1,27:43.0,1,57,51,0,64,249,\N,27:43.3
K015,4,27:43.0,1,60,71,0,137,92,\N,27:43.3
K014,4,27:43.0,1,56,178,368,0,0,\N,27:43.3
K010,1,27:43.1,1,37,0,999,999,194,\N,27:43.3
K010,2,27:43.1,1,38,752,0,262,999,\N,27:43.3
K010,3,27:43.1,1,39,676,144,134,74,\N,27:43.3
K010,4,27:43.1,1,40,137,647,147,352,\N,27:43.3
K009,3,27:43.3,1,35,0,139,203,999,\N,27:43.3
K009,4,27:43.3,1,36,58,0,904,0,\N,27:43.3
K015,1,27:43.3,1,57,52,0,64,249,\N,27:43.3
K015,4,27:43.3,1,60,71,0,137,92,\N,27:43.3
K010,1,27:43.3,1,37,0,999,999,140,\N,27:43.7
K010,2,27:43.3,1,38,882,0,275,999,\N,27:43.7
K010,3,27:43.3,1,39,749,174,134,107,\N,27:43.7
K010,4,27:43.3,1,40,134,648,140,340,\N,27:43.7
K014,4,27:43.4,1,56,178,368,0,0,\N,27:43.7
K010,1,27:43.5,1,37,0,999,999,121,\N,27:43.7
K010,2,27:43.5,1,38,917,0,283,999,\N,27:43.7
K010,3,27:43.5,1,39,773,182,134,115,\N,27:43.7
K010,4,27:43.5,1,40,132,645,137,338,\N,27:43.7
K009,3,27:43.6,1,35,0,139,180,999,\N,27:43.7
K009,4,27:43.6,1,36,0,0,874,0,\N,27:43.7
K015,1,27:43.6,1,57,52,0,63,249,\N,27:43.7
K015,4,27:43.6,1,60,71,0,137,92,\N,27:43.7
K014,4,27:43.7,1,56,178,368,0,0,\N,27:43.7
K010,1,27:43.7,1,37,0,999,999,116,\N,27:44.2
K010,2,27:43.7,1,38,916,0,277,999,\N,27:44.2
K010,3,27:43.7,1,39,780,177,134,100,\N,27:44.2
K010,4,27:43.7,1,40,131,634,133,334,\N,27:44.2
K009,3,27:43.9,1,35,0,139,170,999,\N,27:44.2
K015,1,27:43.9,1,57,52,0,64,249,\N,27:44.2
K015,4,27:43.9,1,60,70,0,137,92,\N,27:44.2
K010,1,27:44.0,1,37,0,999,999,127,\N,27:44.2
K014,4,27:44.0,1,56,178,368,0,0,\N,27:44.2
K009,4,27:43.9,1,36,54,0,903,0,\N,27:44.2
K010,2,27:44.0,1,38,887,0,265,999,\N,27:44.2
K015,1,27:44.2,1,57,52,0,63,249,\N,27:44.6
K015,4,27:44.2,1,60,70,0,137,92,\N,27:44.6
K014,4,27:44.3,1,56,178,368,0,0,\N,27:44.6
K010,3,27:44.0,1,39,746,154,134,85,\N,27:44.6
K010,4,27:44.0,1,40,128,622,132,335,\N,27:44.6
K009,3,27:44.5,1,35,0,138,168,999,\N,27:44.6
K009,4,27:44.5,1,36,55,0,908,0,\N,27:44.6
K015,1,27:44.5,1,57,52,0,64,248,\N,27:44.6
K015,4,27:44.5,1,60,70,0,138,92,\N,27:44.6
K010,1,27:44.6,1,37,0,999,999,141,\N,27:44.6
K010,2,27:44.6,1,38,873,0,259,999,\N,27:45.0
K010,3,27:44.6,1,39,730,147,134,78,\N,27:45.0
K010,4,27:44.6,1,40,129,620,133,336,\N,27:45.0
K009,3,27:44.6,1,35,0,138,162,999,\N,27:45.0
K014,4,27:44.6,1,56,178,368,0,0,\N,27:45.0
K009,4,27:44.6,1,36,59,0,927,0,\N,27:45.0
K010,1,27:44.8,1,37,0,999,999,142,\N,27:45.0
K010,2,27:44.8,1,38,859,0,260,999,\N,27:45.0
K015,1,27:44.8,1,57,52,0,63,249,\N,27:45.0
K015,4,27:44.8,1,60,69,0,138,91,\N,27:45.0
K010,3,27:44.8,1,39,727,147,133,76,\N,27:45.0
K009,3,27:44.9,1,35,0,138,149,999,\N,27:45.0
K009,4,27:44.9,1,36,58,0,919,0,\N,27:45.0
K014,4,27:44.9,1,56,178,368,0,0,\N,27:45.0
K010,4,27:44.8,1,40,130,619,134,337,\N,27:45.4
K015,1,27:45.1,1,57,52,0,63,248,\N,27:45.4
K015,4,27:45.1,1,60,70,0,138,91,\N,27:45.4
K009,3,27:45.2,1,35,0,138,166,999,\N,27:45.4
K009,4,27:45.2,1,36,53,0,876,0,\N,27:45.4
K014,4,27:45.3,1,56,178,368,0,0,\N,27:45.4
K015,1,27:45.4,1,57,52,0,63,248,\N,27:45.9
K015,4,27:45.4,1,60,69,0,138,91,\N,27:45.9
K010,1,27:45.6,1,37,0,999,999,186,\N,27:45.9
K010,2,27:45.6,1,38,809,0,246,999,\N,27:45.9
K010,3,27:45.6,1,39,675,126,133,0,\N,27:45.9
K010,4,27:45.6,1,40,139,615,140,346,\N,27:45.9
K009,3,27:45.6,1,35,0,138,165,999,\N,27:45.9
K009,4,27:45.6,1,36,63,0,932,0,\N,27:45.9
K014,4,27:45.6,1,56,178,368,0,0,\N,27:45.9
K015,1,27:45.7,1,57,53,0,63,248,\N,27:45.9
K015,4,27:45.7,1,60,69,0,138,91,\N,27:45.9
K014,4,27:45.9,1,56,178,368,0,0,\N,27:45.9
K015,1,27:46.0,1,57,53,0,63,248,\N,27:46.3
K015,4,27:46.0,1,60,71,0,137,92,\N,27:46.3
K010,1,27:46.2,1,37,0,999,999,193,\N,27:46.3
K009,3,27:46.2,1,35,0,137,196,999,\N,27:46.3
K010,2,27:46.2,1,38,809,0,259,999,\N,27:46.3
K009,4,27:46.2,1,36,0,0,797,0,\N,27:46.3
K010,3,27:46.2,1,39,659,140,133,53,\N,27:46.3
K010,4,27:46.2,1,40,133,614,141,344,\N,27:46.3
K015,1,27:46.3,1,57,53,0,63,249,\N,27:46.7
K015,4,27:46.3,1,60,71,0,137,91,\N,27:46.7
K014,4,27:46.4,1,56,178,368,0,0,\N,27:46.7
K009,3,27:46.5,1,35,0,137,232,999,\N,27:46.7
K010,1,27:46.5,1,37,0,999,999,235,\N,27:46.7
K010,2,27:46.5,1,38,849,0,241,999,\N,27:46.7
K010,3,27:46.5,1,39,659,138,133,51,\N,27:46.7
K009,4,27:46.5,1,36,0,0,710,0,\N,27:46.7
K010,4,27:46.5,1,40,147,622,146,347,\N,27:46.7
K014,4,27:46.5,1,56,178,368,0,0,\N,27:46.7
K015,1,27:46.6,1,57,53,0,63,248,\N,27:46.7
K015,4,27:46.6,1,60,70,0,137,91,\N,27:46.7
K010,1,27:46.7,1,37,0,999,999,211,\N,27:46.7
K010,2,27:46.7,1,38,856,0,244,999,\N,27:46.7
K010,3,27:46.7,1,39,668,135,133,53,\N,27:47.0
K010,4,27:46.7,1,40,139,614,145,344,\N,27:47.0
K009,3,27:46.7,1,35,0,137,245,999,\N,27:47.0
K009,4,27:46.7,1,36,0,0,709,0,\N,27:47.0
K014,4,27:46.8,1,56,179,369,0,0,\N,27:47.0
K015,1,27:47.0,1,57,53,0,63,248,\N,27:47.0
K015,4,27:47.0,1,60,69,0,137,91,\N,27:47.0
K010,1,27:47.0,1,37,0,999,999,123,\N,27:47.0
K009,3,27:47.0,1,35,0,137,230,999,\N,27:47.0
K010,2,27:47.0,1,38,986,0,284,999,\N,27:47.0
K010,3,27:47.0,1,39,832,192,133,115,\N,27:47.0
K010,4,27:47.0,1,40,141,641,136,333,\N,27:47.0
K009,4,27:47.0,1,36,0,0,745,0,\N,27:47.6
K014,4,27:47.2,1,56,178,369,0,0,\N,27:47.6
K010,1,27:47.2,1,37,0,999,999,69,\N,27:47.6
K015,1,27:47.3,1,57,53,0,63,248,\N,27:47.6
K015,4,27:47.3,1,60,67,0,140,90,\N,27:47.6
K010,2,27:47.2,1,38,999,0,331,999,\N,27:47.6
K014,4,27:47.5,1,56,179,369,0,0,\N,27:47.6
K009,3,27:47.5,1,35,0,137,207,999,\N,27:47.6
K009,4,27:47.5,1,36,0,0,705,0,\N,27:47.6
K015,1,27:47.6,1,57,53,0,62,248,\N,27:47.9
K015,4,27:47.6,1,60,66,0,141,90,\N,27:47.9
K010,3,27:47.2,1,39,999,267,133,134,\N,27:47.9
K010,4,27:47.2,1,40,146,687,134,319,\N,27:47.9
K009,3,27:47.7,1,35,0,137,195,999,\N,27:47.9
K009,4,27:47.7,1,36,0,0,757,0,\N,27:47.9
K014,4,27:47.8,1,56,178,369,0,0,\N,27:47.9
K010,1,27:47.8,1,37,0,999,999,56,\N,27:47.9
K010,2,27:47.8,1,38,999,64,310,999,\N,27:47.9
K010,3,27:47.8,1,39,999,212,133,96,\N,27:47.9
K010,4,27:47.8,1,40,121,640,125,315,\N,27:47.9
K015,1,27:47.9,1,57,53,0,62,248,\N,27:47.9
K015,4,27:47.9,1,60,67,0,141,91,\N,27:47.9
K009,3,27:47.9,1,35,0,137,182,999,\N,27:47.9
K009,4,27:47.9,1,36,56,0,817,0,\N,27:48.3
K010,1,27:47.9,1,37,0,999,999,136,\N,27:48.3
K010,2,27:47.9,1,38,999,64,287,999,\N,27:48.3
K010,3,27:47.9,1,39,894,158,133,0,\N,27:48.3
K014,4,27:48.1,1,56,179,369,0,0,\N,27:48.3
K010,4,27:47.9,1,40,119,612,127,325,\N,27:48.3
K009,3,27:48.1,1,35,0,137,181,999,\N,27:48.3
K009,4,27:48.1,1,36,63,0,884,0,\N,27:48.3
K015,1,27:48.2,1,57,53,0,62,248,\N,27:48.3
K015,4,27:48.2,1,60,69,0,139,90,\N,27:48.3
K014,4,27:48.4,1,56,179,369,0,0,\N,27:48.7
K009,3,27:48.4,1,35,0,137,197,999,\N,27:48.7
K009,4,27:48.4,1,36,0,0,719,0,\N,27:48.7
K015,1,27:48.5,1,57,54,0,62,248,\N,27:48.7
K015,4,27:48.5,1,60,70,0,137,91,\N,27:48.7
K010,1,27:48.6,1,37,0,999,999,226,\N,27:48.7
K010,2,27:48.6,1,38,999,0,257,999,\N,27:48.7
K010,3,27:48.6,1,39,709,95,133,0,\N,27:48.7
K010,4,27:48.6,1,40,133,588,145,337,\N,27:48.7
K014,4,27:48.7,1,56,179,369,0,0,\N,27:48.7
K009,3,27:48.7,1,35,0,137,213,999,\N,27:48.7
K009,4,27:48.7,1,36,0,0,765,0,\N,27:49.1
K010,1,27:48.7,1,37,0,999,999,257,\N,27:49.1
K010,2,27:48.7,1,38,941,0,239,999,\N,27:49.1
K010,3,27:48.7,1,39,638,82,133,59,\N,27:49.1
K010,4,27:48.7,1,40,132,572,146,337,\N,27:49.1
K015,1,27:48.8,1,57,54,0,62,248,\N,27:49.1
K015,4,27:48.8,1,60,69,0,138,91,\N,27:49.1
K010,1,27:49.0,1,37,0,999,999,233,\N,27:49.1
K014,4,27:49.0,1,56,179,369,0,0,\N,27:49.1
K010,2,27:49.0,1,38,900,0,212,999,\N,27:49.1
K010,3,27:49.0,1,39,540,91,133,70,\N,27:49.1
K010,4,27:49.0,1,40,121,539,134,329,\N,27:49.1
K009,3,27:49.1,1,35,113,137,251,999,\N,27:49.1
K009,4,27:49.1,1,36,69,66,999,0,\N,27:49.1
K015,1,27:49.1,1,57,54,0,62,248,\N,27:49.4
K015,4,27:49.1,1,60,68,0,139,91,\N,27:49.4
K010,1,27:49.2,1,37,0,999,999,243,\N,27:49.4
K010,2,27:49.2,1,38,895,0,209,999,\N,27:49.4
K010,3,27:49.2,1,39,640,149,133,0,\N,27:49.4
K010,4,27:49.2,1,40,145,612,157,340,\N,27:49.4
K014,4,27:49.3,1,56,179,369,0,0,\N,27:49.4
K010,1,27:49.4,1,37,0,999,999,199,\N,27:49.4
K010,2,27:49.4,1,38,967,0,263,999,\N,27:49.4
K010,3,27:49.4,1,39,786,201,133,74,\N,27:49.4
K015,1,27:49.4,1,57,54,0,62,248,\N,27:49.4
K015,4,27:49.4,1,60,68,0,140,90,\N,27:49.4
K010,4,27:49.4,1,40,161,651,178,341,\N,27:49.4
K009,3,27:49.4,1,35,274,135,505,999,\N,27:49.4
K009,4,27:49.4,1,36,0,0,393,0,\N,27:49.4
K010,1,27:49.5,1,37,0,999,999,148,\N,27:49.8
K010,2,27:49.5,1,38,999,70,232,999,\N,27:49.8
K010,3,27:49.5,1,39,704,145,133,0,\N,27:49.8
K010,4,27:49.5,1,40,124,602,146,331,\N,27:49.8
K014,4,27:49.6,1,56,179,369,0,0,\N,27:49.8
K015,1,27:49.7,1,57,53,0,62,248,\N,27:49.8
K015,4,27:49.7,1,60,69,0,138,90,\N,27:49.8
K009,3,27:49.7,1,35,123,89,98,52,\N,27:49.8
K009,4,27:49.7,1,36,0,0,63,0,\N,27:49.8
K010,1,27:49.8,1,37,0,999,999,0,\N,27:49.8
K010,2,27:49.8,1,38,999,172,0,800,\N,27:49.8
K010,3,27:49.8,1,39,96,123,129,89,\N,27:49.8
K010,4,27:49.8,1,40,0,239,0,204,\N,27:49.8
K014,4,27:49.9,1,56,179,370,0,0,\N,27:50.3
K015,1,27:50.0,1,57,53,0,63,248,\N,27:50.3
K015,4,27:50.0,1,60,70,0,136,91,\N,27:50.3
K009,3,27:50.0,1,35,124,87,95,52,\N,27:50.3
K009,4,27:50.0,1,36,0,0,57,0,\N,27:50.3
K010,1,27:50.2,1,37,66,93,999,426,\N,27:50.3
K010,2,27:50.2,1,38,571,55,265,999,\N,27:50.3
K014,4,27:50.2,1,56,179,370,0,0,\N,27:50.3
K010,3,27:50.2,1,39,999,233,131,141,\N,27:50.3
K010,4,27:50.2,1,40,269,975,269,429,\N,27:50.3
K015,1,27:50.3,1,57,53,0,63,248,\N,27:50.7
K015,4,27:50.3,1,60,56,0,148,102,\N,27:50.7
K009,3,27:50.3,1,35,126,87,97,51,\N,27:50.7
K009,4,27:50.3,1,36,0,0,54,0,\N,27:50.7
K010,1,27:50.3,1,37,0,159,999,468,\N,27:50.7
K010,2,27:50.3,1,38,173,87,275,999,\N,27:50.7
K014,4,27:50.5,1,56,179,370,0,0,\N,27:50.7
K015,1,27:50.6,1,57,53,0,63,248,\N,27:50.7
K015,4,27:50.6,1,60,53,0,159,102,\N,27:50.7
K009,3,27:50.6,1,35,127,88,97,0,\N,27:50.7
K009,4,27:50.6,1,36,0,0,53,0,\N,27:50.7
K010,3,27:50.3,1,39,999,215,130,255,\N,27:50.7
K010,4,27:50.3,1,40,474,999,436,491,\N,27:50.7
K014,4,27:50.8,1,56,179,370,0,0,\N,27:51.0
K015,1,27:50.9,1,57,53,0,62,248,\N,27:51.0
K015,4,27:50.9,1,60,61,0,147,98,\N,27:51.0
K010,1,27:50.9,1,37,0,57,122,0,\N,27:51.0
K010,2,27:50.9,1,38,197,0,280,52,\N,27:51.0
K010,3,27:50.9,1,39,999,0,132,76,\N,27:51.0
K010,4,27:50.9,1,40,118,999,138,474,\N,27:51.0
K009,3,27:50.9,1,35,126,86,96,0,\N,27:51.0
K009,4,27:50.9,1,36,0,0,55,0,\N,27:51.0
K014,4,27:51.1,1,56,179,370,0,0,\N,27:51.4
Break,,,,,,,,,,
K010,1,27:55.0,1,37,93,64,108,104,\N,27:55.4
K010,2,27:55.0,1,38,83,293,624,100,\N,27:55.4
K014,4,27:55.1,1,56,172,383,0,0,\N,27:55.4
K015,1,27:55.2,1,57,447,303,213,999,\N,27:55.4
K009,3,27:55.2,1,35,121,87,96,59,\N,27:55.4
K009,4,27:55.2,1,36,0,0,52,0,\N,27:55.4
K010,3,27:55.0,1,39,103,438,0,352,\N,27:55.4
K015,4,27:55.2,1,60,999,375,140,524,\N,27:55.4
K014,4,27:55.4,1,56,157,386,0,57,\N,27:55.4
K010,4,27:55.0,1,40,54,0,0,69,\N,27:55.8
K009,3,27:55.5,1,35,132,94,103,52,\N,27:55.8
K009,4,27:55.5,1,36,0,0,51,0,\N,27:55.8
K010,1,27:55.6,1,37,92,65,99,104,\N,27:55.8
K010,2,27:55.6,1,38,209,477,999,144,\N,27:55.8
K010,3,27:55.6,1,39,0,999,601,458,\N,27:55.8
K010,4,27:55.6,1,40,0,0,62,131,\N,27:55.8
K014,4,27:55.7,1,56,160,405,0,65,\N,27:55.8
K015,1,27:55.7,1,57,335,307,164,999,\N,27:55.8
K015,4,27:55.7,1,60,999,311,181,503,\N,27:55.8
K010,1,27:55.8,1,37,0,83,716,53,\N,27:55.8
K009,3,27:55.8,1,35,132,93,100,51,\N,27:56.2
K009,4,27:55.8,1,36,0,0,53,0,\N,27:56.2
K010,2,27:55.8,1,38,0,423,999,862,\N,27:56.2
K015,1,27:56.0,1,57,160,256,0,999,\N,27:56.2
K010,3,27:55.8,1,39,626,999,377,224,\N,27:56.2
K010,4,27:55.8,1,40,73,547,84,190,\N,27:56.2
K015,4,27:56.0,1,60,591,72,69,314,\N,27:56.2
K009,3,27:56.1,1,35,131,91,99,51,\N,27:56.2
K009,4,27:56.1,1,36,0,0,55,0,\N,27:56.2
K014,4,27:56.2,1,56,166,396,0,0,\N,27:56.2
K015,1,27:56.2,1,57,140,201,69,999,\N,27:56.6
K015,4,27:56.2,1,60,529,65,0,307,\N,27:56.6
K014,4,27:56.4,1,56,167,386,0,0,\N,27:56.6
K009,3,27:56.4,1,35,131,91,99,0,\N,27:56.6
K009,4,27:56.4,1,36,0,0,55,0,\N,27:56.6
K010,1,27:56.4,1,37,0,159,864,119,\N,27:56.6
K015,1,27:56.4,1,57,207,219,130,999,\N,27:56.6
K010,2,27:56.4,1,38,135,55,961,999,\N,27:56.6
K010,3,27:56.4,1,39,999,999,132,820,\N,27:56.6
K015,4,27:56.4,1,60,555,103,0,339,\N,27:56.6
K010,4,27:56.4,1,40,175,922,192,318,\N,27:56.6
K010,1,27:56.6,1,37,0,148,934,94,\N,27:56.6
K010,2,27:56.6,1,38,122,0,979,999,\N,27:56.6
K010,3,27:56.6,1,39,999,999,131,729,\N,27:56.6
K010,4,27:56.6,1,40,130,864,167,302,\N,27:56.6
K014,4,27:56.6,1,56,166,377,0,0,\N,27:57.0
K009,3,27:56.7,1,35,131,91,100,51,\N,27:57.0
K009,4,27:56.7,1,36,0,0,55,0,\N,27:57.0
K015,1,27:56.7,1,57,238,232,149,999,\N,27:57.0
K015,4,27:56.7,1,60,552,119,55,345,\N,27:57.0
K010,1,27:56.9,1,37,0,127,999,84,\N,27:57.0
K010,2,27:56.9,1,38,53,137,999,999,\N,27:57.0
K010,3,27:56.9,1,39,999,999,0,434,\N,27:57.0
K010,4,27:56.9,1,40,103,728,140,282,\N,27:57.0
K014,4,27:56.9,1,56,167,384,0,0,\N,27:57.0
K009,3,27:57.0,1,35,129,89,99,51,\N,27:57.4
K009,4,27:57.0,1,36,0,0,56,0,\N,27:57.4
K015,1,27:57.0,1,57,218,226,120,999,\N,27:57.4
K015,4,27:57.0,1,60,731,169,67,371,\N,27:57.4
K010,1,27:57.1,1,37,0,129,999,108,\N,27:57.4
K010,2,27:57.1,1,38,0,120,999,999,\N,27:57.4
K010,3,27:57.1,1,39,986,999,152,254,\N,27:57.4
K010,4,27:57.1,1,40,105,705,138,285,\N,27:57.4
K014,4,27:57.2,1,56,167,387,0,0,\N,27:57.4
K010,1,27:57.3,1,37,0,119,999,74,\N,27:57.4
K010,2,27:57.3,1,38,0,92,999,999,\N,27:57.4
K009,3,27:57.3,1,35,129,89,99,51,\N,27:57.4
K009,4,27:57.3,1,36,0,0,57,0,\N,27:57.4
K010,3,27:57.3,1,39,966,999,233,239,\N,27:57.4
K010,4,27:57.3,1,40,105,679,127,272,\N,27:57.4
K015,1,27:57.4,1,57,211,226,125,999,\N,27:57.7
K015,4,27:57.4,1,60,674,131,66,364,\N,27:57.7
K014,4,27:57.5,1,56,167,383,0,0,\N,27:57.7
K009,3,27:57.6,1,35,129,89,99,51,\N,27:57.7
K009,4,27:57.6,1,36,0,0,56,0,\N,27:57.7
K015,1,27:57.7,1,57,219,228,131,999,\N,27:57.7
K010,1,27:57.7,1,37,0,112,999,90,\N,27:57.7
K015,4,27:57.7,1,60,593,111,58,344,\N,27:57.7
K010,2,27:57.7,1,38,0,95,999,999,\N,27:57.7
K010,3,27:57.7,1,39,999,999,0,394,\N,27:58.2
K010,4,27:57.7,1,40,130,731,140,289,\N,27:58.2
K014,4,27:57.8,1,56,168,379,0,0,\N,27:58.2
K009,3,27:58.0,1,35,129,89,99,51,\N,27:58.2
K009,4,27:58.0,1,36,0,0,56,0,\N,27:58.2
K010,1,27:58.0,1,37,0,118,999,96,\N,27:58.2
K010,2,27:58.0,1,38,0,109,999,999,\N,27:58.2
K010,3,27:58.0,1,39,999,999,0,392,\N,27:58.2
K010,4,27:58.0,1,40,126,723,138,287,\N,27:58.2
K015,1,27:58.0,1,57,231,231,148,999,\N,27:58.2
K015,4,27:58.0,1,60,606,124,61,358,\N,27:58.2
K014,4,27:58.2,1,56,168,376,0,0,\N,27:58.2
K010,1,27:58.2,1,37,0,113,999,85,\N,27:58.2
K010,2,27:58.2,1,38,0,118,999,999,\N,27:58.2
K009,3,27:58.3,1,35,129,89,99,51,\N,27:58.6
K009,4,27:58.3,1,36,0,0,56,0,\N,27:58.6
K015,1,27:58.3,1,57,240,234,156,999,\N,27:58.6
K010,3,27:58.2,1,39,999,999,58,343,\N,27:58.6
K014,4,27:58.5,1,56,168,375,0,0,\N,27:58.6
K010,4,27:58.2,1,40,113,699,131,277,\N,27:58.6
K009,3,27:58.6,1,35,129,89,99,51,\N,27:58.6
K009,4,27:58.6,1,36,0,0,56,0,\N,27:58.6
K015,4,27:58.3,1,60,583,122,57,350,\N,27:58.6
K010,1,27:58.7,1,37,0,112,999,87,\N,27:59.1
K010,2,27:58.7,1,38,0,146,999,999,\N,27:59.1
K010,3,27:58.7,1,39,999,999,57,279,\N,27:59.1
K010,4,27:58.7,1,40,101,666,123,268,\N,27:59.1
K014,4,27:58.8,1,56,168,374,0,0,\N,27:59.1
K009,3,27:58.9,1,35,129,89,99,51,\N,27:59.1
K009,4,27:58.9,1,36,0,0,56,0,\N,27:59.1
K010,1,27:58.9,1,37,0,117,999,95,\N,27:59.1
K015,1,27:58.9,1,57,238,236,153,999,\N,27:59.1
K015,4,27:58.9,1,60,569,113,56,344,\N,27:59.1
K014,4,27:59.1,1,56,168,371,0,0,\N,27:59.1
