board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc,insert_dt
K015,1,40:38.7,1,57,125,74,0,119,\N,40:38.7
K015,4,40:38.7,1,60,60,0,159,81,\N,40:38.7
K014,4,40:38.7,1,56,703,343,0,999,\N,40:39.1
K010,1,40:38.9,1,37,0,0,208,73,\N,40:39.1
K010,2,40:38.9,1,38,0,91,205,59,\N,40:39.1
K010,3,40:38.9,1,39,157,55,0,267,\N,40:39.1
K010,4,40:38.9,1,40,73,0,52,77,\N,40:39.1
K009,4,40:38.5,1,36,0,999,999,0,\N,40:39.1
K015,1,40:39.0,1,57,125,72,0,119,\N,40:39.1
K015,4,40:39.0,1,60,60,0,159,81,\N,40:39.1
K009,3,40:39.0,1,35,999,999,999,999,\N,40:39.1
K009,4,40:39.0,1,36,0,999,999,0,\N,40:39.1
K014,4,40:39.1,1,56,714,344,0,999,\N,40:39.1
K010,1,40:39.2,1,37,0,0,203,75,\N,40:39.5
K010,2,40:39.2,1,38,0,93,205,59,\N,40:39.5
K010,3,40:39.2,1,39,156,55,0,267,\N,40:39.5
K010,4,40:39.2,1,40,73,0,51,77,\N,40:39.5
K015,1,40:39.3,1,57,126,73,0,120,\N,40:39.5
K015,4,40:39.3,1,60,60,0,159,81,\N,40:39.5
K009,3,40:39.3,1,35,999,999,999,999,\N,40:39.5
K009,4,40:39.3,1,36,0,999,999,0,\N,40:39.5
K014,4,40:39.5,1,56,737,347,0,999,\N,40:39.5
K010,1,40:39.5,1,37,0,0,201,76,\N,40:39.5
K010,2,40:39.5,1,38,0,91,205,58,\N,40:39.5
K010,3,40:39.5,1,39,156,55,0,267,\N,40:39.5
K010,4,40:39.5,1,40,73,0,51,78,\N,40:39.5
K009,3,40:39.5,1,35,999,999,999,999,\N,40:39.5
K009,4,40:39.5,1,36,0,999,999,0,\N,40:39.9
K015,1,40:39.6,1,57,127,70,0,117,\N,40:39.9
K015,4,40:39.6,1,60,60,0,159,81,\N,40:39.9
K014,4,40:39.6,1,56,747,341,0,999,\N,40:39.9
K010,1,40:39.8,1,37,0,0,203,75,\N,40:39.9
K010,2,40:39.8,1,38,0,92,204,59,\N,40:39.9
K010,3,40:39.8,1,39,156,56,0,267,\N,40:39.9
K010,4,40:39.8,1,40,73,0,52,77,\N,40:39.9
K015,1,40:39.9,1,57,125,70,0,119,\N,40:39.9
K015,4,40:39.9,1,60,60,0,159,81,\N,40:39.9
K009,3,40:39.9,1,35,999,999,999,999,\N,40:39.9
K009,4,40:39.9,1,36,0,999,999,0,\N,40:39.9
K014,4,40:40.0,1,56,790,352,0,999,\N,40:40.3
K010,1,40:40.1,1,37,0,0,198,78,\N,40:40.3
K010,2,40:40.1,1,38,0,96,204,59,\N,40:40.3
K010,3,40:40.1,1,39,156,55,0,267,\N,40:40.3
K010,4,40:40.1,1,40,73,0,51,78,\N,40:40.3
K015,1,40:40.2,1,57,125,73,0,119,\N,40:40.3
K015,4,40:40.2,1,60,60,0,159,81,\N,40:40.3
K014,4,40:40.3,1,56,754,347,0,999,\N,40:40.3
K009,3,40:40.3,1,35,999,999,999,999,\N,40:40.3
K009,4,40:40.3,1,36,0,932,999,0,\N,40:40.7
K010,1,40:40.4,1,37,0,0,201,77,\N,40:40.7
K010,2,40:40.4,1,38,0,93,204,59,\N,40:40.7
K010,3,40:40.4,1,39,156,55,0,267,\N,40:40.7
K010,4,40:40.4,1,40,73,0,51,77,\N,40:40.7
K009,3,40:40.5,1,35,999,999,999,999,\N,40:40.7
K009,4,40:40.5,1,36,0,996,999,0,\N,40:40.7
K015,1,40:40.5,1,57,126,72,0,118,\N,40:40.7
K015,4,40:40.5,1,60,60,0,159,81,\N,40:40.7
K014,4,40:40.6,1,56,785,345,0,999,\N,40:40.7
K010,1,40:40.7,1,37,51,0,194,81,\N,40:40.7
K010,2,40:40.7,1,38,0,91,206,57,\N,40:40.7
K010,3,40:40.7,1,39,155,55,0,267,\N,40:40.7
K010,4,40:40.7,1,40,72,0,51,78,\N,40:40.7
K009,3,40:40.7,1,35,999,999,999,999,\N,40:41.1
K009,4,40:40.7,1,36,0,999,999,0,\N,40:41.1
K015,1,40:40.8,1,57,126,69,0,117,\N,40:41.1
K015,4,40:40.8,1,60,60,0,159,81,\N,40:41.1
K014,4,40:40.9,1,56,806,349,0,999,\N,40:41.1
K010,1,40:41.0,1,37,51,0,193,80,\N,40:41.1
K010,2,40:41.0,1,38,0,93,205,57,\N,40:41.1
K010,3,40:41.0,1,39,156,55,0,267,\N,40:41.1
K010,4,40:41.0,1,40,73,0,51,78,\N,40:41.1
K009,3,40:41.0,1,35,999,999,999,999,\N,40:41.1
K009,4,40:41.0,1,36,0,986,999,0,\N,40:41.1
K015,1,40:41.1,1,57,126,71,0,118,\N,40:41.5
K015,4,40:41.1,1,60,60,0,159,81,\N,40:41.5
K014,4,40:41.2,1,56,816,350,0,999,\N,40:41.5
K010,1,40:41.3,1,37,52,0,192,82,\N,40:41.5
K010,2,40:41.3,1,38,0,91,206,56,\N,40:41.5
K010,3,40:41.3,1,39,155,55,0,267,\N,40:41.5
K010,4,40:41.3,1,40,72,0,51,78,\N,40:41.5
K009,3,40:41.4,1,35,999,999,999,999,\N,40:41.5
K009,4,40:41.4,1,36,0,999,999,0,\N,40:41.5
K015,1,40:41.4,1,57,126,70,0,118,\N,40:41.5
K015,4,40:41.4,1,60,60,0,159,81,\N,40:41.5
K014,4,40:41.5,1,56,844,349,0,999,\N,40:41.9
K010,1,40:41.6,1,37,51,0,192,82,\N,40:41.9
K010,2,40:41.6,1,38,0,90,206,56,\N,40:41.9
K010,3,40:41.6,1,39,155,55,0,267,\N,40:41.9
K010,4,40:41.6,1,40,72,0,51,78,\N,40:41.9
K009,3,40:41.7,1,35,999,999,999,999,\N,40:41.9
K015,1,40:41.7,1,57,126,70,0,117,\N,40:41.9
K015,4,40:41.7,1,60,61,0,159,81,\N,40:41.9
K014,4,40:41.8,1,56,806,344,0,999,\N,40:41.9
K009,4,40:41.7,1,36,0,999,999,0,\N,40:41.9
K010,1,40:41.9,1,37,0,0,195,80,\N,40:42.3
K010,2,40:41.9,1,38,0,93,204,57,\N,40:42.3
K010,3,40:41.9,1,39,156,55,0,266,\N,40:42.3
K010,4,40:41.9,1,40,72,0,51,77,\N,40:42.3
K015,1,40:42.0,1,57,125,69,0,119,\N,40:42.3
K015,4,40:42.0,1,60,60,0,159,81,\N,40:42.3
K009,3,40:42.1,1,35,999,999,999,999,\N,40:42.3
K009,4,40:42.1,1,36,0,999,999,0,\N,40:42.3
K010,1,40:42.2,1,37,0,0,197,79,\N,40:42.3
K010,2,40:42.2,1,38,0,95,203,58,\N,40:42.3
K010,3,40:42.2,1,39,156,56,0,266,\N,40:42.3
K010,4,40:42.2,1,40,73,0,51,77,\N,40:42.3
K014,4,40:42.3,1,56,780,341,0,999,\N,40:42.3
K015,1,40:42.3,1,57,124,70,0,119,\N,40:42.3
K015,4,40:42.3,1,60,60,0,159,81,\N,40:42.3
K009,3,40:42.4,1,35,999,999,999,999,\N,40:42.7
K009,4,40:42.4,1,36,0,999,999,0,\N,40:42.7
K014,4,40:42.5,1,56,736,336,0,999,\N,40:42.7
K010,1,40:42.5,1,37,0,0,199,78,\N,40:42.7
K010,2,40:42.5,1,38,0,95,202,59,\N,40:42.7
K010,3,40:42.5,1,39,157,56,0,266,\N,40:42.7
K010,4,40:42.5,1,40,72,0,51,77,\N,40:42.7
K015,1,40:42.6,1,57,123,69,0,120,\N,40:42.7
K015,4,40:42.6,1,60,60,0,159,81,\N,40:42.7
K009,3,40:42.7,1,35,999,999,999,999,\N,40:42.7
K009,4,40:42.7,1,36,0,999,999,0,\N,40:43.1
K014,4,40:42.8,1,56,735,338,0,999,\N,40:43.1
K010,1,40:42.8,1,37,0,0,198,79,\N,40:43.1
K010,2,40:42.8,1,38,0,96,202,59,\N,40:43.1
K010,3,40:42.8,1,39,157,56,0,266,\N,40:43.1
K010,4,40:42.8,1,40,72,0,51,77,\N,40:43.1
K015,1,40:42.9,1,57,124,71,0,121,\N,40:43.1
K015,4,40:42.9,1,60,60,0,159,81,\N,40:43.1
K014,4,40:43.1,1,56,741,338,0,999,\N,40:43.1
K009,3,40:43.1,1,35,999,999,999,999,\N,40:43.5
K009,4,40:43.1,1,36,0,999,999,0,\N,40:43.5
K010,1,40:43.1,1,37,0,0,198,79,\N,40:43.5
K010,2,40:43.1,1,38,0,95,202,59,\N,40:43.5
K010,3,40:43.1,1,39,156,56,0,266,\N,40:43.5
K010,4,40:43.1,1,40,72,0,51,77,\N,40:43.5
K015,1,40:43.2,1,57,125,72,0,121,\N,40:43.5
K015,4,40:43.2,1,60,60,0,159,82,\N,40:43.5
K009,3,40:43.3,1,35,999,999,999,999,\N,40:43.5
K009,4,40:43.3,1,36,0,999,999,0,\N,40:43.5
K014,4,40:43.4,1,56,759,341,0,999,\N,40:43.5
K010,1,40:43.4,1,37,0,0,196,79,\N,40:43.5
K010,2,40:43.4,1,38,0,95,203,59,\N,40:43.5
K010,3,40:43.4,1,39,156,56,0,266,\N,40:43.5
K010,4,40:43.4,1,40,72,0,51,77,\N,40:43.5
K015,1,40:43.5,1,57,125,73,0,121,\N,40:43.9
K015,4,40:43.5,1,60,60,0,159,82,\N,40:43.9
K009,3,40:43.6,1,35,999,999,999,999,\N,40:43.9
K009,4,40:43.6,1,36,0,999,999,0,\N,40:43.9
K014,4,40:43.7,1,56,770,342,0,999,\N,40:43.9
K010,1,40:43.7,1,37,0,0,195,80,\N,40:43.9
K010,2,40:43.7,1,38,0,94,203,58,\N,40:43.9
K010,3,40:43.7,1,39,156,56,0,266,\N,40:43.9
K010,4,40:43.7,1,40,72,0,51,77,\N,40:43.9
K015,1,40:43.8,1,57,125,73,0,121,\N,40:43.9
K015,4,40:43.8,1,60,60,0,159,81,\N,40:43.9
K009,3,40:43.9,1,35,999,999,999,999,\N,40:44.3
K009,4,40:43.9,1,36,0,999,999,0,\N,40:44.3
K014,4,40:44.0,1,56,776,343,0,999,\N,40:44.3
K010,1,40:44.1,1,37,0,0,195,80,\N,40:44.3
K010,2,40:44.1,1,38,0,94,203,58,\N,40:44.3
K010,3,40:44.1,1,39,156,56,0,266,\N,40:44.3
K010,4,40:44.1,1,40,72,0,51,77,\N,40:44.3
K015,1,40:44.1,1,57,125,72,0,121,\N,40:44.3
K015,4,40:44.1,1,60,60,0,159,82,\N,40:44.3
K009,3,40:44.2,1,35,999,999,999,999,\N,40:44.3
K009,4,40:44.2,1,36,0,999,999,0,\N,40:44.3
K014,4,40:44.3,1,56,778,343,0,999,\N,40:44.7
K010,1,40:44.4,1,37,0,0,195,81,\N,40:44.7
K010,2,40:44.4,1,38,0,94,203,58,\N,40:44.7
K010,3,40:44.4,1,39,156,55,0,265,\N,40:44.7
K010,4,40:44.4,1,40,72,0,51,77,\N,40:44.7
K015,1,40:44.4,1,57,125,73,0,120,\N,40:44.7
K015,4,40:44.4,1,60,60,0,159,82,\N,40:44.7
K009,3,40:44.5,1,35,999,999,999,999,\N,40:44.7
K009,4,40:44.5,1,36,0,999,999,0,\N,40:44.7
K014,4,40:44.6,1,56,757,337,0,999,\N,40:44.7
K010,1,40:44.7,1,37,0,0,195,81,\N,40:44.7
K010,2,40:44.7,1,38,0,91,204,57,\N,40:44.7
K010,3,40:44.7,1,39,156,55,0,265,\N,40:44.7
K010,4,40:44.7,1,40,72,0,51,77,\N,40:44.7
K015,1,40:44.8,1,57,125,73,0,120,\N,40:45.1
K015,4,40:44.8,1,60,60,0,159,81,\N,40:45.1
K009,3,40:44.9,1,35,999,999,999,999,\N,40:45.1
K014,4,40:44.9,1,56,779,339,0,999,\N,40:45.1
K010,1,40:45.0,1,37,0,0,193,83,\N,40:45.1
K010,2,40:45.0,1,38,0,91,205,57,\N,40:45.1
K010,3,40:45.0,1,39,155,55,0,265,\N,40:45.1
K010,4,40:45.0,1,40,72,0,51,78,\N,40:45.1
K009,4,40:44.9,1,36,0,999,999,0,\N,40:45.1
K015,1,40:45.1,1,57,125,72,0,119,\N,40:45.1
K015,4,40:45.1,1,60,61,0,159,82,\N,40:45.1
K009,3,40:45.3,1,35,999,999,999,999,\N,40:45.5
K010,1,40:45.3,1,37,51,0,190,83,\N,40:45.5
K010,2,40:45.3,1,38,0,90,206,56,\N,40:45.5
K010,3,40:45.3,1,39,155,55,0,265,\N,40:45.5
K010,4,40:45.3,1,40,72,0,51,78,\N,40:45.5
K009,4,40:45.3,1,36,0,983,999,0,\N,40:45.5
K015,1,40:45.4,1,57,125,72,0,119,\N,40:45.5
K015,4,40:45.4,1,60,60,0,159,81,\N,40:45.5
K014,4,40:45.5,1,56,809,341,0,999,\N,40:45.5
K009,3,40:45.5,1,35,999,999,999,999,\N,40:45.5
K009,4,40:45.5,1,36,0,982,999,0,\N,40:45.9
K010,1,40:45.6,1,37,51,0,191,84,\N,40:45.9
K010,2,40:45.6,1,38,0,90,206,56,\N,40:45.9
K010,3,40:45.6,1,39,155,55,0,265,\N,40:45.9
K010,4,40:45.6,1,40,72,0,51,78,\N,40:45.9
K014,4,40:45.6,1,56,795,336,0,999,\N,40:45.9
K015,1,40:45.7,1,57,125,72,0,119,\N,40:45.9
K015,4,40:45.7,1,60,61,0,159,81,\N,40:45.9
K009,3,40:45.8,1,35,999,999,999,999,\N,40:45.9
K009,4,40:45.8,1,36,0,999,999,0,\N,40:45.9
K014,4,40:45.9,1,56,814,339,0,999,\N,40:45.9
K010,1,40:45.9,1,37,0,0,191,84,\N,40:46.3
K010,2,40:45.9,1,38,0,88,206,55,\N,40:46.3
K010,3,40:45.9,1,39,155,54,0,265,\N,40:46.3
K010,4,40:45.9,1,40,72,0,51,78,\N,40:46.3
K015,1,40:46.0,1,57,126,70,0,118,\N,40:46.3
K015,4,40:46.0,1,60,61,0,159,81,\N,40:46.3
K010,1,40:46.2,1,37,0,0,193,82,\N,40:46.3
K010,2,40:46.2,1,38,0,88,206,56,\N,40:46.3
K010,3,40:46.2,1,39,155,54,0,265,\N,40:46.3
K010,4,40:46.2,1,40,72,0,51,77,\N,40:46.3
K009,3,40:46.2,1,35,999,999,999,999,\N,40:46.3
K009,4,40:46.2,1,36,0,999,999,0,\N,40:46.3
K015,1,40:46.3,1,57,126,70,0,118,\N,40:46.3
K015,4,40:46.3,1,60,61,0,159,81,\N,40:46.3
K014,4,40:46.4,1,56,811,335,0,999,\N,40:46.7
K009,3,40:46.5,1,35,999,999,999,999,\N,40:46.7
K009,4,40:46.5,1,36,0,963,999,0,\N,40:46.7
K010,1,40:46.5,1,37,54,0,183,86,\N,40:46.7
K010,2,40:46.5,1,38,0,93,205,55,\N,40:46.7
K010,3,40:46.5,1,39,155,54,0,265,\N,40:46.7
K010,4,40:46.5,1,40,72,0,51,78,\N,40:46.7
K014,4,40:46.6,1,56,907,359,0,999,\N,40:46.7
K015,1,40:46.6,1,57,125,69,0,120,\N,40:46.7
K015,4,40:46.6,1,60,61,0,159,82,\N,40:46.7
K009,3,40:46.7,1,35,999,999,999,999,\N,40:47.1
K009,4,40:46.7,1,36,0,834,999,0,\N,40:47.1
K014,4,40:46.8,1,56,986,357,0,999,\N,40:47.1
K010,1,40:46.8,1,37,55,0,180,86,\N,40:47.1
K010,2,40:46.8,1,38,0,95,203,55,\N,40:47.1
K010,3,40:46.8,1,39,155,55,0,265,\N,40:47.1
K010,4,40:46.8,1,40,72,0,51,78,\N,40:47.1
K015,1,40:46.9,1,57,125,70,0,118,\N,40:47.1
K015,4,40:46.9,1,60,61,0,159,82,\N,40:47.1
K009,3,40:47.0,1,35,999,999,999,969,\N,40:47.1
K009,4,40:47.0,1,36,0,999,999,0,\N,40:47.1
K014,4,40:47.1,1,56,999,471,0,999,\N,40:47.5
K010,1,40:47.1,1,37,57,0,181,96,\N,40:47.5
K010,2,40:47.1,1,38,0,94,198,59,\N,40:47.5
K010,3,40:47.1,1,39,156,56,0,264,\N,40:47.5
K010,4,40:47.1,1,40,72,0,51,78,\N,40:47.5
K015,1,40:47.2,1,57,118,69,56,124,\N,40:47.5
K015,4,40:47.2,1,60,60,0,159,82,\N,40:47.5
K009,3,40:47.3,1,35,559,999,999,88,\N,40:47.5
K009,4,40:47.3,1,36,0,0,74,52,\N,40:47.5
K010,1,40:47.4,1,37,86,76,146,119,\N,40:47.5
K010,2,40:47.4,1,38,0,130,182,85,\N,40:47.5
K010,3,40:47.4,1,39,164,63,0,261,\N,40:47.5
K010,4,40:47.4,1,40,71,0,0,79,\N,40:47.5
K014,4,40:47.5,1,56,999,656,0,999,\N,40:47.5
K015,1,40:47.5,1,57,117,74,54,122,\N,40:47.9
K015,4,40:47.5,1,60,60,0,158,82,\N,40:47.9
K009,3,40:47.6,1,35,542,999,999,108,\N,40:47.9
K009,4,40:47.6,1,36,92,0,66,0,\N,40:47.9
Break,,,,,,,,,,
K009,3,40:52.5,1,35,135,98,106,56,\N,40:52.8
K009,4,40:52.5,1,36,0,0,70,0,\N,40:52.8
K010,1,40:52.6,1,37,0,999,999,220,\N,40:52.8
K015,1,40:52.7,1,57,116,83,65,123,\N,40:52.8
K015,4,40:52.7,1,60,53,0,165,77,\N,40:52.8
K014,4,40:52.7,1,56,150,356,0,0,\N,40:52.8
K010,2,40:52.6,1,38,999,256,355,999,\N,40:52.8
K009,3,40:52.8,1,35,135,98,105,56,\N,40:53.2
K009,4,40:52.8,1,36,61,0,66,0,\N,40:53.2
K010,3,40:52.6,1,39,196,0,0,202,\N,40:53.2
K010,4,40:52.6,1,40,0,70,0,160,\N,40:53.2
K015,1,40:53.0,1,57,116,83,65,123,\N,40:53.2
K015,4,40:53.0,1,60,54,0,162,77,\N,40:53.2
K010,1,40:53.0,1,37,0,999,999,82,\N,40:53.2
K014,4,40:53.0,1,56,150,356,0,0,\N,40:53.2
K010,2,40:53.0,1,38,756,98,259,999,\N,40:53.2
K010,3,40:53.0,1,39,231,61,0,209,\N,40:53.2
K010,4,40:53.0,1,40,0,123,0,191,\N,40:53.2
K009,3,40:53.1,1,35,464,101,146,114,\N,40:53.2
K010,1,40:53.3,1,37,0,999,999,0,\N,40:53.6
K010,2,40:53.3,1,38,549,0,199,795,\N,40:53.6
K010,3,40:53.3,1,39,216,73,0,222,\N,40:53.6
K010,4,40:53.3,1,40,0,64,0,177,\N,40:53.6
K015,1,40:53.3,1,57,117,83,65,123,\N,40:53.6
K015,4,40:53.3,1,60,54,0,162,78,\N,40:53.6
K014,4,40:53.3,1,56,150,356,0,0,\N,40:53.6
K009,4,40:53.1,1,36,0,656,415,0,\N,40:53.6
K010,1,40:53.5,1,37,0,999,628,0,\N,40:53.6
K010,2,40:53.5,1,38,442,0,189,535,\N,40:53.6
K010,3,40:53.5,1,39,214,67,0,233,\N,40:53.6
K010,4,40:53.5,1,40,0,0,0,113,\N,40:53.6
K015,1,40:53.6,1,57,116,83,65,123,\N,40:53.6
K015,4,40:53.6,1,60,54,0,162,78,\N,40:53.6
K014,4,40:53.6,1,56,150,356,0,0,\N,40:53.6
K009,3,40:53.8,1,35,999,149,219,999,\N,40:54.0
K009,4,40:53.8,1,36,125,999,999,0,\N,40:54.0
K010,1,40:53.8,1,37,0,999,999,0,\N,40:54.0
K010,2,40:53.8,1,38,471,0,195,659,\N,40:54.0
K010,3,40:53.8,1,39,208,64,0,212,\N,40:54.0
K010,4,40:53.8,1,40,0,0,0,119,\N,40:54.0
K015,1,40:53.9,1,57,116,83,65,123,\N,40:54.0
K015,4,40:53.9,1,60,55,0,161,77,\N,40:54.0
K014,4,40:54.0,1,56,150,356,0,0,\N,40:54.0
K009,3,40:54.1,1,35,999,149,150,999,\N,40:54.4
K009,4,40:54.1,1,36,146,999,999,0,\N,40:54.4
K010,1,40:54.2,1,37,0,999,999,0,\N,40:54.4
K010,2,40:54.2,1,38,840,85,219,966,\N,40:54.4
K010,3,40:54.2,1,39,193,58,0,196,\N,40:54.4
K010,4,40:54.2,1,40,0,0,0,132,\N,40:54.4
K015,1,40:54.2,1,57,116,83,65,122,\N,40:54.4
K015,4,40:54.2,1,60,56,0,161,78,\N,40:54.4
K014,4,40:54.3,1,56,150,356,0,0,\N,40:54.4
K009,3,40:54.3,1,35,999,148,155,893,\N,40:54.4
K009,4,40:54.3,1,36,130,999,999,0,\N,40:54.4
K010,1,40:54.5,1,37,0,999,999,0,\N,40:54.8
K010,2,40:54.5,1,38,996,124,219,999,\N,40:54.8
K015,1,40:54.5,1,57,117,83,65,122,\N,40:54.8
K015,4,40:54.5,1,60,56,0,161,78,\N,40:54.8
K010,3,40:54.5,1,39,183,59,0,188,\N,40:54.8
K010,4,40:54.5,1,40,0,0,0,125,\N,40:54.8
K009,3,40:54.6,1,35,999,146,192,999,\N,40:54.8
K009,4,40:54.6,1,36,120,999,999,0,\N,40:54.8
K014,4,40:54.6,1,56,150,356,0,0,\N,40:54.8
K010,1,40:54.8,1,37,0,999,999,53,\N,40:54.8
K010,2,40:54.8,1,38,999,127,219,999,\N,40:54.8
K010,3,40:54.8,1,39,183,61,0,184,\N,40:54.8
K010,4,40:54.8,1,40,0,0,0,121,\N,40:54.8
K009,3,40:54.8,1,35,999,145,238,999,\N,40:54.8
K009,4,40:54.8,1,36,105,999,999,0,\N,40:54.8
K015,1,40:54.8,1,57,117,84,65,122,\N,40:55.2
K015,4,40:54.8,1,60,56,0,161,78,\N,40:55.2
K014,4,40:54.9,1,56,150,356,0,0,\N,40:55.2
K009,3,40:55.1,1,35,999,145,235,999,\N,40:55.2
K010,1,40:55.1,1,37,0,999,999,0,\N,40:55.2
K009,4,40:55.1,1,36,108,999,999,0,\N,40:55.2
K010,2,40:55.1,1,38,999,121,215,999,\N,40:55.2
K010,3,40:55.1,1,39,185,61,0,188,\N,40:55.2
K010,4,40:55.1,1,40,0,0,0,122,\N,40:55.2
K015,1,40:55.1,1,57,117,83,65,122,\N,40:55.2
K015,4,40:55.1,1,60,56,0,161,78,\N,40:55.2
K014,4,40:55.2,1,56,150,356,0,0,\N,40:55.6
K009,3,40:55.4,1,35,999,145,237,999,\N,40:55.6
K010,1,40:55.4,1,37,0,999,999,0,\N,40:55.6
K009,4,40:55.4,1,36,104,999,999,0,\N,40:55.6
K010,2,40:55.4,1,38,999,134,216,999,\N,40:55.6
K010,3,40:55.4,1,39,181,63,0,180,\N,40:55.6
K010,4,40:55.4,1,40,0,0,0,122,\N,40:55.6
K015,1,40:55.4,1,57,117,83,65,122,\N,40:55.6
K015,4,40:55.4,1,60,57,0,161,78,\N,40:55.6
K014,4,40:55.5,1,56,150,356,0,0,\N,40:55.6
K009,3,40:55.7,1,35,999,145,253,999,\N,40:56.1
K009,4,40:55.7,1,36,96,999,999,0,\N,40:56.1
K010,1,40:55.7,1,37,0,999,999,57,\N,40:56.1
K015,1,40:55.7,1,57,117,83,65,122,\N,40:56.1
K015,4,40:55.7,1,60,57,0,161,78,\N,40:56.1
K014,4,40:55.8,1,56,150,356,0,0,\N,40:56.1
K010,2,40:55.7,1,38,999,151,220,999,\N,40:56.1
K009,3,40:56.0,1,35,999,145,261,999,\N,40:56.1
K009,4,40:56.0,1,36,96,999,999,0,\N,40:56.1
K015,1,40:56.0,1,57,117,83,65,122,\N,40:56.1
K015,4,40:56.0,1,60,57,0,161,78,\N,40:56.1
K010,3,40:55.7,1,39,175,63,0,177,\N,40:56.1
K010,4,40:55.7,1,40,0,0,0,121,\N,40:56.1
K014,4,40:56.1,1,56,150,356,0,0,\N,40:56.5
K009,3,40:56.3,1,35,999,144,259,999,\N,40:56.5
K015,1,40:56.3,1,57,117,83,65,122,\N,40:56.5
K015,4,40:56.3,1,60,57,0,161,78,\N,40:56.5
K010,1,40:56.4,1,37,0,999,999,61,\N,40:56.5
K014,4,40:56.4,1,56,150,356,0,0,\N,40:56.5
K010,2,40:56.4,1,38,999,147,218,999,\N,40:56.5
K010,3,40:56.4,1,39,175,64,0,176,\N,40:56.5
K010,4,40:56.4,1,40,0,0,0,120,\N,40:56.5
K009,4,40:56.3,1,36,95,999,999,0,\N,40:56.9
K015,1,40:56.6,1,57,117,83,65,122,\N,40:56.9
K015,4,40:56.6,1,60,57,0,161,78,\N,40:56.9
K014,4,40:56.7,1,56,150,356,0,0,\N,40:56.9
K010,1,40:56.8,1,37,0,999,999,56,\N,40:56.9
K010,2,40:56.8,1,38,999,147,215,999,\N,40:56.9
K010,3,40:56.8,1,39,175,64,0,179,\N,40:56.9
K010,4,40:56.8,1,40,0,0,0,120,\N,40:56.9
K009,3,40:56.9,1,35,999,144,267,999,\N,40:56.9
K009,4,40:56.9,1,36,92,999,999,0,\N,40:56.9
K015,1,40:56.9,1,57,117,83,65,121,\N,40:57.3
K015,4,40:56.9,1,60,57,0,161,79,\N,40:57.3
K010,1,40:57.0,1,37,0,999,999,58,\N,40:57.3
K010,2,40:57.0,1,38,999,157,216,999,\N,40:57.3
K010,3,40:57.0,1,39,172,65,0,174,\N,40:57.3
K010,4,40:57.0,1,40,0,0,0,119,\N,40:57.3
K014,4,40:57.0,1,56,151,356,0,0,\N,40:57.3
K009,3,40:57.1,1,35,999,144,268,999,\N,40:57.3
K009,4,40:57.1,1,36,89,999,999,0,\N,40:57.3
K010,1,40:57.2,1,37,0,999,999,56,\N,40:57.3
K015,1,40:57.3,1,57,117,83,65,121,\N,40:57.3
K015,4,40:57.3,1,60,56,0,162,79,\N,40:57.3
K010,2,40:57.2,1,38,999,153,215,999,\N,40:57.3
K010,3,40:57.2,1,39,180,64,0,178,\N,40:57.3
K010,4,40:57.2,1,40,0,0,0,120,\N,40:57.3
K014,4,40:57.4,1,56,150,356,0,0,\N,40:57.6
K009,3,40:57.4,1,35,999,144,264,999,\N,40:57.6
K009,4,40:57.4,1,36,91,999,999,0,\N,40:57.6
K010,1,40:57.5,1,37,0,999,999,51,\N,40:57.6
K010,2,40:57.5,1,38,999,139,211,999,\N,40:57.6
K010,3,40:57.5,1,39,183,64,0,183,\N,40:57.6
K010,4,40:57.5,1,40,0,0,0,120,\N,40:57.6
K015,1,40:57.6,1,57,117,83,65,122,\N,40:57.6
K015,4,40:57.6,1,60,56,0,162,79,\N,40:57.6
K009,3,40:57.6,1,35,999,144,255,999,\N,40:57.6
K009,4,40:57.6,1,36,90,999,999,0,\N,40:57.6
K010,1,40:57.6,1,37,0,999,999,0,\N,40:58.0
K010,2,40:57.6,1,38,999,131,210,999,\N,40:58.0
K010,3,40:57.6,1,39,185,65,0,187,\N,40:58.0
K010,4,40:57.6,1,40,0,0,0,121,\N,40:58.0
K014,4,40:57.7,1,56,150,356,0,0,\N,40:58.0
K015,1,40:57.9,1,57,117,83,65,121,\N,40:58.0
K015,4,40:57.9,1,60,56,0,162,79,\N,40:58.0
K009,3,40:57.9,1,35,999,144,250,999,\N,40:58.0
K010,1,40:57.9,1,37,0,999,999,0,\N,40:58.0
K009,4,40:57.9,1,36,90,999,999,0,\N,40:58.0
K010,2,40:57.9,1,38,999,122,206,999,\N,40:58.0
K010,3,40:57.9,1,39,187,66,0,188,\N,40:58.0
K010,4,40:57.9,1,40,0,0,0,122,\N,40:58.0
K014,4,40:58.0,1,56,150,356,0,0,\N,40:58.0
K015,1,40:58.2,1,57,117,83,65,121,\N,40:58.5
K015,4,40:58.2,1,60,57,0,162,79,\N,40:58.5
K009,3,40:58.2,1,35,999,144,254,999,\N,40:58.5
K009,4,40:58.2,1,36,88,999,999,0,\N,40:58.5
K010,1,40:58.2,1,37,0,999,999,0,\N,40:58.5
K010,2,40:58.2,1,38,999,126,206,999,\N,40:58.5
K010,3,40:58.2,1,39,187,65,0,187,\N,40:58.5
K010,4,40:58.2,1,40,0,0,0,122,\N,40:58.5
K014,4,40:58.3,1,56,151,356,0,0,\N,40:58.5
